DATE,MODE**,PARTICULARS,DEPOSITS,WITHDRAWALS,BALANCE
24-04-2024,MOBILE BANKING,MMT/IMPS/252700001281/KARTHIK MENON/HDFC BANK LTD,1200.0,,1496057.89
24-04-2024,MOBILE BANKING,MMT/IMPS/169198328038/ARJUN MEHTA/HDFC BANK LTD,7500.0,,1503557.89
25-04-2024,DEBIT CARD,VPS/JIO/357831901529/WHITEFIELD,,7800.0,1495757.89
26-04-2024,OTHER ATMS,NFS/61172514/CASH WDL/26-04-24,,3499.0,1492258.89
26-04-2024,OTHER ATMS,NFS/50563520/CASH WDL/26-04-24,,699.0,1491559.89
26-04-2024,UPI,UPI/294504860019/UPI/priyanair865@oksbi/State Bank Of I/,,3499.0,1488060.89
26-04-2024,BILL,BIL/INFT/446157321331/MEDPLUS/PAYMENT,,79.0,1487981.89
27-04-2024,DEBIT CARD,VPS/BESCOM/318736034149/KORAMANGALA,,1250.0,1486731.89
28-04-2024,MOBILE BANKING,MMT/IMPS/161464305535/KAVITHA RAO/HDFC BANK LTD,1200.0,,1487931.89
30-04-2024,UPI,UPI/635483813120/UPI/poojasharm733@oksbi/State Bank Of I/,,249.0,1487682.89
01-05-2024,BILL,BIL/INFT/863507595290/HPCL/PAYMENT,,850.0,1486832.89
01-05-2024,BILL,BIL/INFT/896498216930/JIO/PAYMENT,,999.0,1485833.89
02-05-2024,SALARY,NEFT-869276182353-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0252290,78500.0,,1564333.89
02-05-2024,UPI,UPI/414690080429/UPI/mohandas643@oksbi/State Bank Of I/,,7800.0,1556533.89
03-05-2024,OTHER ATMS,NFS/69440841/CASH WDL/03-05-24,,1250.0,1555283.89
03-05-2024,UPI,UPI/734114607861/UPI/priyanair647@okhdfcbank/State Bank Of I/,,3499.0,1551784.89
04-05-2024,MOBILE BANKING,MMT/IMPS/593422747063/SHEELA DEVI/HDFC BANK LTD,4800.0,,1556584.89
04-05-2024,NEFT,NEFT DR-HDFC0641650-ANJALI RAO-258285670409-RENT,,26500.0,1530084.89
04-05-2024,OTHER ATMS,NFS/59944267/CASH WDL/04-05-24,,310.0,1529774.89
04-05-2024,UPI,UPI/350560488924/UPI/vikramnair577@okhdfcbank/State Bank Of I/,,1680.0,1528094.89
05-05-2024,UPI,UPI/309487061485/UPI/vinaypatil244@oksbi/State Bank Of I/,,2380.0,1525714.89
06-05-2024,DEBIT CARD,VPS/JIO/211310663089/INDIRANAGAR,,7800.0,1517914.89
06-05-2024,BILL,BIL/INFT/149617780959/PVR CINEMAS/PAYMENT,,999.0,1516915.89
07-05-2024,MOBILE BANKING,MMT/IMPS/259287479073/LATHA MURTHY/HDFC BANK LTD,500.0,,1517415.89
07-05-2024,DEBIT CARD,VPS/IOCL/442584591115/SECUNDERABAD,,2380.0,1515035.89
08-05-2024,UPI,UPI/870930991684/UPI/anjalirao579@paytm/State Bank Of I/,,699.0,1514336.89
09-05-2024,DEBIT CARD,VPS/ZOMATO/169510303656/BTM LAYOUT,,3499.0,1510837.89
09-05-2024,MOBILE BANKING,MMT/IMPS/745661801872/VENKAT RAO/HDFC BANK LTD,2500.0,,1513337.89
12-05-2024,BILL,BIL/INFT/697000614701/BPCL/PAYMENT,,2380.0,1510957.89
13-05-2024,UPI,UPI/348720441114/UPI/divyamenon262@okaxis/State Bank Of I/,,7800.0,1503157.89
13-05-2024,UPI,UPI/932440677175/UPI/sunilshett656@paytm/State Bank Of I/,,1250.0,1501907.89
13-05-2024,MOBILE BANKING,MMT/IMPS/174330575873/SURESH NAIR/HDFC BANK LTD,850.0,,1502757.89
13-05-2024,OTHER ATMS,NFS/36893597/CASH WDL/13-05-24,,120.0,1502637.89
14-05-2024,DEBIT CARD,VPS/IRCTC/742723927589/PUNE,,850.0,1501787.89
15-05-2024,MOBILE BANKING,MMT/IMPS/762984449675/SNEHA PATIL/HDFC BANK LTD,11200.0,,1512987.89
15-05-2024,UPI,UPI/721044738319/UPI/vikramnair269@ybl/State Bank Of I/,,999.0,1511988.89
15-05-2024,OTHER ATMS,NFS/26817252/CASH WDL/15-05-24,,3499.0,1508489.89
16-05-2024,MOBILE BANKING,MMT/IMPS/450711207977/SUNIL YADAV/HDFC BANK LTD,500.0,,1508989.89
17-05-2024,MOBILE BANKING,MMT/IMPS/262443268115/RAJENDRA PRASAD/HDFC BANK LTD,4800.0,,1513789.89
18-05-2024,MOBILE BANKING,MMT/IMPS/531079184167/RAVI KUMAR/HDFC BANK LTD,18500.0,,1532289.89
18-05-2024,DEBIT CARD,VPS/FLIPKART/511200342669/MYSURU,,999.0,1531290.89
18-05-2024,BILL,BIL/INFT/079607181017/PVR CINEMAS/PAYMENT,,449.0,1530841.89
18-05-2024,MOBILE BANKING,MMT/IMPS/706042525133/FARHAN KHAN/HDFC BANK LTD,11200.0,,1542041.89
18-05-2024,OTHER ATMS,NFS/73071252/CASH WDL/18-05-24,,310.0,1541731.89
19-05-2024,DEBIT CARD,VPS/BESCOM/971867762423/KORAMANGALA,,7800.0,1533931.89
19-05-2024,UPI,UPI/767533657821/UPI/poojasharm49@paytm/State Bank Of I/,,3499.0,1530432.89
19-05-2024,MOBILE BANKING,MMT/IMPS/813383154169/MOHAMMED IRFAN/HDFC BANK LTD,18500.0,,1548932.89
19-05-2024,MOBILE BANKING,MMT/IMPS/761935234641/GANESH KUMAR/HDFC BANK LTD,11200.0,,1560132.89
20-05-2024,OTHER ATMS,NFS/69667217/CASH WDL/20-05-24,,79.0,1560053.89
21-05-2024,MOBILE BANKING,MMT/IMPS/094343364598/ARUN SHARMA/HDFC BANK LTD,7500.0,,1567553.89
22-05-2024,BILL,BIL/INFT/168999212035/AMAZON/PAYMENT,,1250.0,1566303.89
22-05-2024,UPI,UPI/085833886537/UPI/rahulsingh176@paytm/State Bank Of I/,,310.0,1565993.89
22-05-2024,MOBILE BANKING,MMT/IMPS/617914133606/RAHUL SINGH/HDFC BANK LTD,2500.0,,1568493.89
22-05-2024,OTHER ATMS,NFS/11462193/CASH WDL/22-05-24,,999.0,1567494.89
24-05-2024,MOBILE BANKING,MMT/IMPS/303109307288/SANTOSH KUMAR/HDFC BANK LTD,7500.0,,1574994.89
24-05-2024,OTHER ATMS,NFS/67760704/CASH WDL/24-05-24,,5200.0,1569794.89
26-05-2024,OTHER ATMS,NFS/92406870/CASH WDL/26-05-24,,3499.0,1566295.89
26-05-2024,UPI,UPI/792263979157/UPI/vikramnair428@oksbi/State Bank Of I/,,2380.0,1563915.89
27-05-2024,OTHER ATMS,NFS/52896786/CASH WDL/27-05-24,,999.0,1562916.89
27-05-2024,OTHER ATMS,NFS/92241735/CASH WDL/27-05-24,,449.0,1562467.89
27-05-2024,UPI,UPI/677089986480/UPI/anjalirao605@okaxis/State Bank Of I/,,7800.0,1554667.89
28-05-2024,MOBILE BANKING,MMT/IMPS/364035251392/USHA RANI/HDFC BANK LTD,850.0,,1555517.89
28-05-2024,OTHER ATMS,NFS/12208824/CASH WDL/28-05-24,,1250.0,1554267.89
28-05-2024,MOBILE BANKING,MMT/IMPS/350980037585/VIKRAM NAIR/HDFC BANK LTD,850.0,,1555117.89
28-05-2024,DEBIT CARD,VPS/AMAZON/447589823824/BTM LAYOUT,,3499.0,1551618.89
29-05-2024,UPI,UPI/122946699579/UPI/vikramnair743@okaxis/State Bank Of I/,,310.0,1551308.89
29-05-2024,UPI,UPI/732529850548/UPI/ayeshakhan41@ybl/State Bank Of I/,,999.0,1550309.89
30-05-2024,UPI,UPI/899473214656/UPI/vikramnair938@oksbi/State Bank Of I/,,3499.0,1546810.89
30-05-2024,NEFT,NEFT-068345960418-SOUTHERN RETAILS-REIMB-628984-HDFC0274522,18500.0,,1565310.89
30-05-2024,DEBIT CARD,VPS/IRCTC/524945373402/HSR LAYOUT,,249.0,1565061.89
31-05-2024,MOBILE BANKING,MMT/IMPS/900161646601/FARHAN KHAN/HDFC BANK LTD,850.0,,1565911.89
01-06-2024,SALARY,NEFT-880446857450-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0906234,78500.0,,1644411.89
01-06-2024,OTHER ATMS,NFS/61504548/CASH WDL/01-06-24,,699.0,1643712.89
01-06-2024,BILL,BIL/INFT/540501232359/IRCTC/PAYMENT,,79.0,1643633.89
01-06-2024,OTHER ATMS,NFS/49849169/CASH WDL/01-06-24,,449.0,1643184.89
02-06-2024,DEBIT CARD,VPS/IOCL/766502631684/SECUNDERABAD,,49.0,1643135.89
03-06-2024,DEBIT CARD,VPS/IRCTC/672772676341/MARATHAHALLI,,1250.0,1641885.89
03-06-2024,MOBILE BANKING,MMT/IMPS/695975264537/ARJUN MEHTA/HDFC BANK LTD,500.0,,1642385.89
04-06-2024,NEFT,NEFT DR-HDFC0928302-KIRAN REDDY-931889856162-RENT,,26500.0,1615885.89
04-06-2024,UPI,UPI/210290456117/UPI/naveenkuma839@okaxis/State Bank Of I/,,449.0,1615436.89
04-06-2024,UPI,UPI/273741718382/UPI/reshmakhan742@okaxis/State Bank Of I/,,449.0,1614987.89
04-06-2024,MOBILE BANKING,MMT/IMPS/017228526139/TARA SINGH/HDFC BANK LTD,24000.0,,1638987.89
04-06-2024,MOBILE BANKING,MMT/IMPS/207762744375/SHEELA DEVI/HDFC BANK LTD,24000.0,,1662987.89
05-06-2024,MOBILE BANKING,MMT/IMPS/930248751681/RESHMA KHAN/HDFC BANK LTD,18500.0,,1681487.89
05-06-2024,MOBILE BANKING,MMT/IMPS/235096104372/NADIA HUSSAIN/HDFC BANK LTD,1200.0,,1682687.89
06-06-2024,MOBILE BANKING,MMT/IMPS/078189223052/RAVI KUMAR/HDFC BANK LTD,4800.0,,1687487.89
06-06-2024,DEBIT CARD,VPS/AMAZON/929680739677/JAYANAGAR,,79.0,1687408.89
08-06-2024,MOBILE BANKING,MMT/IMPS/505000714954/RAJESH VERMA/HDFC BANK LTD,500.0,,1687908.89
08-06-2024,BILL,BIL/INFT/351873655943/SWIGGY/PAYMENT,,120.0,1687788.89
09-06-2024,DEBIT CARD,VPS/AMAZON/390578197514/INDIRANAGAR,,1680.0,1686108.89
09-06-2024,MOBILE BANKING,MMT/IMPS/807696798228/LALITHA DEVI/HDFC BANK LTD,4800.0,,1690908.89
09-06-2024,OTHER ATMS,NFS/20737165/CASH WDL/09-06-24,,1250.0,1689658.89
10-06-2024,UPI,UPI/095295912603/UPI/anjalirao443@oksbi/State Bank Of I/,,1250.0,1688408.89
10-06-2024,UPI,UPI/962816691803/UPI/vikramnair780@oksbi/State Bank Of I/,,999.0,1687409.89
11-06-2024,OTHER ATMS,NFS/57236616/CASH WDL/11-06-24,,249.0,1687160.89
11-06-2024,UPI,UPI/700728022120/UPI/ayeshakhan574@oksbi/State Bank Of I/,,249.0,1686911.89
11-06-2024,DEBIT CARD,VPS/FLIPKART/231154651993/KUKATPALLY,,2380.0,1684531.89
12-06-2024,MOBILE BANKING,MMT/IMPS/906532861270/SUNITA DEVI/HDFC BANK LTD,2500.0,,1687031.89
12-06-2024,OTHER ATMS,NFS/12452814/CASH WDL/12-06-24,,120.0,1686911.89
13-06-2024,DEBIT CARD,VPS/FLIPKART/776892274089/SECUNDERABAD,,999.0,1685912.89
15-06-2024,UPI,UPI/317891145621/UPI/arjunmehta378@paytm/State Bank Of I/,,3499.0,1682413.89
16-06-2024,DEBIT CARD,VPS/PVR CINEMA/931738465264/MYSURU,,699.0,1681714.89
16-06-2024,DEBIT CARD,VPS/SWIGGY/108311321369/HSR LAYOUT,,699.0,1681015.89
19-06-2024,MOBILE BANKING,MMT/IMPS/569344974829/LALITHA DEVI/HDFC BANK LTD,11200.0,,1692215.89
20-06-2024,MOBILE BANKING,MMT/IMPS/270079611521/ARUN SHARMA/HDFC BANK LTD,500.0,,1692715.89
20-06-2024,MOBILE BANKING,MMT/IMPS/813202732912/SURESH BABU/HDFC BANK LTD,500.0,,1693215.89
20-06-2024,OTHER ATMS,NFS/68568570/CASH WDL/20-06-24,,49.0,1693166.89
21-06-2024,MOBILE BANKING,MMT/IMPS/170207296962/TANVI RAO/HDFC BANK LTD,500.0,,1693666.89
22-06-2024,UPI,UPI/243192889857/UPI/divyamenon764@paytm/State Bank Of I/,,79.0,1693587.89
22-06-2024,BILL,BIL/INFT/639152739172/HPCL/PAYMENT,,2380.0,1691207.89
23-06-2024,OTHER ATMS,NFS/20437368/CASH WDL/23-06-24,,2380.0,1688827.89
23-06-2024,NEFT,NEFT-456165582264-SOUTHERN RETAILS-REIMB-628984-HDFC0431145,24000.0,,1712827.89
23-06-2024,DEBIT CARD,VPS/BPCL/945162576430/KUKATPALLY,,3499.0,1709328.89
23-06-2024,MOBILE BANKING,MMT/IMPS/713283021445/HARISH MENON/HDFC BANK LTD,2500.0,,1711828.89
23-06-2024,BILL,BIL/INFT/279612062956/IOCL/PAYMENT,,699.0,1711129.89
23-06-2024,UPI,UPI/418286810109/UPI/ayeshakhan199@oksbi/State Bank Of I/,,120.0,1711009.89
24-06-2024,DEBIT CARD,VPS/BOOKMYSHOW/394923502435/MYSURU,,999.0,1710010.89
25-06-2024,BILL,BIL/INFT/719474365612/MEDPLUS/PAYMENT,,5200.0,1704810.89
25-06-2024,INTEREST,CREDIT INTEREST CAPITALISED,159.26,,1704970.15
25-06-2024,CHARGES,GST ON BANK CHARGES,,17.7,1704952.45
25-06-2024,BILL,BIL/INFT/080124242811/RELIANCE FRESH/PAYMENT,,5200.0,1699752.45
25-06-2024,OTHER ATMS,NFS/54322053/CASH WDL/25-06-24,,310.0,1699442.45
25-06-2024,DEBIT CARD,VPS/BESCOM/611967006593/MARATHAHALLI,,999.0,1698443.45
25-06-2024,MOBILE BANKING,MMT/IMPS/978950043372/SUSHMA RAO/HDFC BANK LTD,18500.0,,1716943.45
26-06-2024,DEBIT CARD,VPS/PVR CINEMA/997568449485/MYSURU,,120.0,1716823.45
27-06-2024,BILL,BIL/INFT/291875538734/BESCOM/PAYMENT,,449.0,1716374.45
27-06-2024,OTHER ATMS,NFS/14654129/CASH WDL/27-06-24,,3499.0,1712875.45
27-06-2024,DEBIT CARD,VPS/FLIPKART/870970705189/HSR LAYOUT,,7800.0,1705075.45
27-06-2024,BILL,BIL/INFT/672779127684/IOCL/PAYMENT,,2380.0,1702695.45
28-06-2024,BILL,BIL/INFT/524411748541/FLIPKART/PAYMENT,,2380.0,1700315.45
01-07-2024,SALARY,NEFT-279387498467-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0168792,78000.0,,1778315.45
02-07-2024,MOBILE BANKING,MMT/IMPS/143493462970/USHA RANI/HDFC BANK LTD,1200.0,,1779515.45
02-07-2024,OTHER ATMS,NFS/34589893/CASH WDL/02-07-24,,79.0,1779436.45
03-07-2024,NEFT,NEFT DR-HDFC0946292-FARHAN KHAN-891905440395-RENT,,26500.0,1752936.45
03-07-2024,BILL,BIL/INFT/193170173922/AMAZON/PAYMENT,,249.0,1752687.45
03-07-2024,UPI,UPI/857685015901/UPI/kiranreddy851@ybl/State Bank Of I/,,850.0,1751837.45
03-07-2024,MOBILE BANKING,MMT/IMPS/905017635541/RAHUL SINGH/HDFC BANK LTD,500.0,,1752337.45
04-07-2024,MOBILE BANKING,MMT/IMPS/411038104248/RAHUL SINGH/HDFC BANK LTD,500.0,,1752837.45
06-07-2024,MOBILE BANKING,MMT/IMPS/481397168987/SHEELA DEVI/HDFC BANK LTD,18500.0,,1771337.45
09-07-2024,MOBILE BANKING,MMT/IMPS/026290983825/REKHA PILLAI/HDFC BANK LTD,1200.0,,1772537.45
10-07-2024,MOBILE BANKING,MMT/IMPS/994026418321/RAJENDRA PRASAD/HDFC BANK LTD,11200.0,,1783737.45
11-07-2024,BILL,BIL/INFT/524937750550/ZOMATO/PAYMENT,,1680.0,1782057.45
11-07-2024,BILL,BIL/INFT/923646527683/FLIPKART/PAYMENT,,249.0,1781808.45
13-07-2024,OTHER ATMS,NFS/19684890/CASH WDL/13-07-24,,3499.0,1778309.45
13-07-2024,DEBIT CARD,VPS/MEDPLUS/867688998512/JAYANAGAR,,5200.0,1773109.45
14-07-2024,DEBIT CARD,VPS/APOLLO PHA/877518864780/HYDERABAD,,1250.0,1771859.45
14-07-2024,OTHER ATMS,NFS/65275522/CASH WDL/14-07-24,,3499.0,1768360.45
14-07-2024,OTHER ATMS,NFS/58273268/CASH WDL/14-07-24,,49.0,1768311.45
14-07-2024,UPI,UPI/748167665947/UPI/reshmakhan583@okhdfcbank/State Bank Of I/,,3499.0,1764812.45
14-07-2024,MOBILE BANKING,MMT/IMPS/106256255701/VIKRAM NAIR/HDFC BANK LTD,4800.0,,1769612.45
15-07-2024,OTHER ATMS,NFS/46212990/CASH WDL/15-07-24,,1250.0,1768362.45
15-07-2024,BILL,BIL/INFT/454151341802/SWIGGY/PAYMENT,,2380.0,1765982.45
16-07-2024,MOBILE BANKING,MMT/IMPS/591138668388/SMITHA PILLAI/HDFC BANK LTD,500.0,,1766482.45
16-07-2024,BILL,BIL/INFT/021485122479/MEDPLUS/PAYMENT,,3499.0,1762983.45
17-07-2024,OTHER ATMS,NFS/15923361/CASH WDL/17-07-24,,79.0,1762904.45
17-07-2024,NEFT,NEFT-106073057095-SOUTHERN RETAILS-REIMB-628984-HDFC0771253,18500.0,,1781404.45
17-07-2024,OTHER ATMS,NFS/65854992/CASH WDL/17-07-24,,699.0,1780705.45
17-07-2024,UPI,UPI/134877726079/UPI/rajeshverm610@oksbi/State Bank Of I/,,5200.0,1775505.45
18-07-2024,DEBIT CARD,VPS/IRCTC/880332898420/HSR LAYOUT,,1250.0,1774255.45
18-07-2024,UPI,UPI/101130630983/UPI/harishmeno809@paytm/State Bank Of I/,,249.0,1774006.45
19-07-2024,MOBILE BANKING,MMT/IMPS/774192337585/PRADEEP SINGH/HDFC BANK LTD,11200.0,,1785206.45
19-07-2024,UPI,UPI/635368270038/UPI/ayeshakhan803@okaxis/State Bank Of I/,,310.0,1784896.45
19-07-2024,UPI,UPI/908172445705/UPI/anjalirao363@ybl/State Bank Of I/,,79.0,1784817.45
19-07-2024,OTHER ATMS,NFS/78614654/CASH WDL/19-07-24,,2380.0,1782437.45
20-07-2024,MOBILE BANKING,MMT/IMPS/354412124437/REKHA PILLAI/HDFC BANK LTD,18500.0,,1800937.45
20-07-2024,OTHER ATMS,NFS/27409451/CASH WDL/20-07-24,,850.0,1800087.45
22-07-2024,UPI,UPI/472524602342/UPI/gopalnaik252@ybl/State Bank Of I/,,310.0,1799777.45
22-07-2024,DEBIT CARD,VPS/UBER/827370614004/PUNE,,5200.0,1794577.45
22-07-2024,UPI,UPI/968320508890/UPI/mohandas775@okaxis/State Bank Of I/,,449.0,1794128.45
23-07-2024,OTHER ATMS,NFS/00073357/CASH WDL/23-07-24,,999.0,1793129.45
23-07-2024,OTHER ATMS,NFS/27438724/CASH WDL/23-07-24,,310.0,1792819.45
24-07-2024,MOBILE BANKING,MMT/IMPS/906140794399/USHA RANI/HDFC BANK LTD,500.0,,1793319.45
24-07-2024,DEBIT CARD,VPS/ZOMATO/267875848562/MANGALURU,,120.0,1793199.45
25-07-2024,MOBILE BANKING,MMT/IMPS/808943441284/TARA GEORGE/HDFC BANK LTD,11200.0,,1804399.45
26-07-2024,OTHER ATMS,NFS/18572674/CASH WDL/26-07-24,,3499.0,1800900.45
26-07-2024,UPI,UPI/653162054197/UPI/divyamenon201@oksbi/State Bank Of I/,,7800.0,1793100.45
26-07-2024,MOBILE BANKING,MMT/IMPS/617827008839/KAVERI MENON/HDFC BANK LTD,24000.0,,1817100.45
27-07-2024,MOBILE BANKING,MMT/IMPS/623552280277/LALITHA DEVI/HDFC BANK LTD,2500.0,,1819600.45
27-07-2024,UPI,UPI/147438541004/UPI/farhankhan687@okaxis/State Bank Of I/,,310.0,1819290.45
27-07-2024,DEBIT CARD,VPS/JIO/788509981855/MUMBAI,,1680.0,1817610.45
27-07-2024,OTHER ATMS,NFS/63232361/CASH WDL/27-07-24,,3499.0,1814111.45
28-07-2024,MOBILE BANKING,MMT/IMPS/992811596904/GANESH KUMAR/HDFC BANK LTD,4800.0,,1818911.45
29-07-2024,UPI,UPI/066501851316/UPI/meerapilla238@okaxis/State Bank Of I/,,7800.0,1811111.45
30-07-2024,OTHER ATMS,NFS/65743176/CASH WDL/30-07-24,,5200.0,1805911.45
31-07-2024,OTHER ATMS,NFS/29868339/CASH WDL/31-07-24,,7800.0,1798111.45
01-08-2024,BILL,BIL/INFT/083027166041/AIRTEL/PAYMENT,,5200.0,1792911.45
01-08-2024,SALARY,NEFT-444756817909-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0347058,78500.0,,1871411.45
02-08-2024,DEBIT CARD,VPS/FLIPKART/808732523593/MUMBAI,,3499.0,1867912.45
02-08-2024,BILL,BIL/INFT/612181848094/AIRTEL/PAYMENT,,120.0,1867792.45
02-08-2024,DEBIT CARD,VPS/ZOMATO/260758336387/PUNE,,1250.0,1866542.45
03-08-2024,MOBILE BANKING,MMT/IMPS/689852344442/KARTHIK MENON/HDFC BANK LTD,850.0,,1867392.45
07-08-2024,DEBIT CARD,VPS/HPCL/668297784642/MUMBAI,,249.0,1867143.45
07-08-2024,NEFT,NEFT DR-HDFC0287804-KIRAN REDDY-950871049572-RENT,,18000.0,1849143.45
07-08-2024,UPI,UPI/574688010343/UPI/rajeshverm594@okhdfcbank/State Bank Of I/,,699.0,1848444.45
08-08-2024,DEBIT CARD,VPS/APOLLO PHA/692948924896/KORAMANGALA,,999.0,1847445.45
08-08-2024,UPI,UPI/765714627477/UPI/smitharao343@okhdfcbank/State Bank Of I/,,310.0,1847135.45
09-08-2024,MOBILE BANKING,MMT/IMPS/161766808823/RAMESH GOWDA/HDFC BANK LTD,11200.0,,1858335.45
10-08-2024,UPI,UPI/297702767541/UPI/poojasharm162@okaxis/State Bank Of I/,,79.0,1858256.45
10-08-2024,MOBILE BANKING,MMT/IMPS/226026710910/IMRAN KHAN/HDFC BANK LTD,1200.0,,1859456.45
10-08-2024,DEBIT CARD,VPS/RELIANCE F/066654453911/MUMBAI,,310.0,1859146.45
10-08-2024,UPI,UPI/880934562147/UPI/rohitsharm397@paytm/State Bank Of I/,,1680.0,1857466.45
11-08-2024,DEBIT CARD,VPS/APOLLO PHA/180415378506/BTM LAYOUT,,3499.0,1853967.45
12-08-2024,MOBILE BANKING,MMT/IMPS/499429572973/GOPAL VERMA/HDFC BANK LTD,7500.0,,1861467.45
12-08-2024,BILL,BIL/INFT/995081306106/IRCTC/PAYMENT,,3499.0,1857968.45
13-08-2024,MOBILE BANKING,MMT/IMPS/328111546078/POOJA SHARMA/HDFC BANK LTD,24000.0,,1881968.45
13-08-2024,OTHER ATMS,NFS/39148221/CASH WDL/13-08-24,,449.0,1881519.45
14-08-2024,MOBILE BANKING,MMT/IMPS/412800924341/RAJESH VERMA/HDFC BANK LTD,2500.0,,1884019.45
14-08-2024,BILL,BIL/INFT/109136314994/APOLLO PHARMACY/PAYMENT,,79.0,1883940.45
14-08-2024,MOBILE BANKING,MMT/IMPS/635921953517/RAMESH PILLAI/HDFC BANK LTD,1200.0,,1885140.45
14-08-2024,DEBIT CARD,VPS/ZOMATO/724198582197/BTM LAYOUT,,5200.0,1879940.45
14-08-2024,UPI,UPI/091907730272/UPI/kavyareddy13@paytm/State Bank Of I/,,999.0,1878941.45
15-08-2024,UPI,UPI/625101631790/UPI/lathadevi674@okhdfcbank/State Bank Of I/,,3499.0,1875442.45
16-08-2024,MOBILE BANKING,MMT/IMPS/758553267563/NADIA HUSSAIN/HDFC BANK LTD,500.0,,1875942.45
16-08-2024,DEBIT CARD,VPS/AIRTEL/883644776713/KUKATPALLY,,449.0,1875493.45
17-08-2024,DEBIT CARD,VPS/BPCL/223578461386/WHITEFIELD,,2380.0,1873113.45
18-08-2024,MOBILE BANKING,MMT/IMPS/422006560478/TARA SINGH/HDFC BANK LTD,1200.0,,1874313.45
18-08-2024,BILL,BIL/INFT/086479028806/OLA/PAYMENT,,5200.0,1869113.45
20-08-2024,MOBILE BANKING,MMT/IMPS/944374469757/NADIA HUSSAIN/HDFC BANK LTD,11200.0,,1880313.45
21-08-2024,BILL,BIL/INFT/843801331952/OLA/PAYMENT,,999.0,1879314.45
23-08-2024,UPI,UPI/107520547798/UPI/meerapilla167@ybl/State Bank Of I/,,49.0,1879265.45
23-08-2024,MOBILE BANKING,MMT/IMPS/508443617122/SURESH BABU/HDFC BANK LTD,7500.0,,1886765.45
24-08-2024,UPI,UPI/709466187547/UPI/poojasharm531@ybl/State Bank Of I/,,249.0,1886516.45
25-08-2024,BILL,BIL/INFT/515833772231/SWIGGY/PAYMENT,,79.0,1886437.45
26-08-2024,BILL,BIL/INFT/940646035210/AIRTEL/PAYMENT,,79.0,1886358.45
26-08-2024,BILL,BIL/INFT/691697549460/OLA/PAYMENT,,79.0,1886279.45
27-08-2024,OTHER ATMS,NFS/49674397/CASH WDL/27-08-24,,850.0,1885429.45
27-08-2024,MOBILE BANKING,MMT/IMPS/501477914561/BINDHU NAIR/HDFC BANK LTD,500.0,,1885929.45
27-08-2024,MOBILE BANKING,MMT/IMPS/083676763383/NIKHIL GUPTA/HDFC BANK LTD,4800.0,,1890729.45
28-08-2024,UPI,UPI/093255066484/UPI/ayeshakhan460@okhdfcbank/State Bank Of I/,,5200.0,1885529.45
29-08-2024,UPI,UPI/569458031002/UPI/smitharao421@okaxis/State Bank Of I/,,7800.0,1877729.45
31-08-2024,DEBIT CARD,VPS/JIO/969331600754/BTM LAYOUT,,2380.0,1875349.45
31-08-2024,NEFT,NEFT-162088672167-SOUTHERN RETAILS-REIMB-628984-HDFC0927337,24000.0,,1899349.45
01-09-2024,MOBILE BANKING,MMT/IMPS/046310694354/PADMA RAO/HDFC BANK LTD,500.0,,1899849.45
01-09-2024,OTHER ATMS,NFS/91239595/CASH WDL/01-09-24,,850.0,1898999.45
02-09-2024,UPI,UPI/883671754608/UPI/priyanair790@oksbi/State Bank Of I/,,1680.0,1897319.45
02-09-2024,SALARY,NEFT-346350266596-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0966876,78500.0,,1975819.45
02-09-2024,BILL,BIL/INFT/829856325182/JIO/PAYMENT,,699.0,1975120.45
03-09-2024,OTHER ATMS,NFS/60750963/CASH WDL/03-09-24,,1250.0,1973870.45
03-09-2024,MOBILE BANKING,MMT/IMPS/158418911831/ARUN SHARMA/HDFC BANK LTD,7500.0,,1981370.45
04-09-2024,DEBIT CARD,VPS/JIO/517559461491/KORAMANGALA,,1250.0,1980120.45
04-09-2024,MOBILE BANKING,MMT/IMPS/245831645631/RAJENDRA PRASAD/HDFC BANK LTD,7500.0,,1987620.45
04-09-2024,NEFT,NEFT DR-HDFC0002024-AYESHA KHAN-582589445292-RENT,,18000.0,1969620.45
06-09-2024,UPI,UPI/747438123150/UPI/vikramnair661@okaxis/State Bank Of I/,,79.0,1969541.45
06-09-2024,OTHER ATMS,NFS/53505368/CASH WDL/06-09-24,,7800.0,1961741.45
07-09-2024,UPI,UPI/033265988115/UPI/arjunmehta663@oksbi/State Bank Of I/,,5200.0,1956541.45
07-09-2024,OTHER ATMS,NFS/70792796/CASH WDL/07-09-24,,49.0,1956492.45
07-09-2024,BILL,BIL/INFT/435719677714/JIO/PAYMENT,,1250.0,1955242.45
09-09-2024,UPI,UPI/685187691572/UPI/kiranreddy161@oksbi/State Bank Of I/,,999.0,1954243.45
12-09-2024,BILL,BIL/INFT/157255398894/SWIGGY/PAYMENT,,1250.0,1952993.45
13-09-2024,MOBILE BANKING,MMT/IMPS/035010551835/USHA RANI/HDFC BANK LTD,24000.0,,1976993.45
13-09-2024,UPI,UPI/066112869863/UPI/mohandas582@paytm/State Bank Of I/,,1250.0,1975743.45
