Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
27/03/2024,27/03/2024,BY TRANSFER/IMPS/880526685541/PRIYA NAIR/CNRB,880526685541,,500.0,1316651.13
27/03/2024,27/03/2024,BY TRANSFER/IMPS/740629560594/PREETHI IYER/CNRB,740629560594,,24000.0,1340651.13
28/03/2024,28/03/2024,UPI/474703912528/divyamenon514@ybl/CNRB,474703912528,2380.0,,1338271.13
28/03/2024,28/03/2024,UPI/844087367039/mohandas409@okaxis/CNRB,844087367039,850.0,,1337421.13
28/03/2024,28/03/2024,BY TRANSFER/IMPS/291257996030/RAMESH GOWDA/CNRB,291257996030,,500.0,1337921.13
29/03/2024,29/03/2024,BIL/INFT/922133368331/PVR CINEMAS/PAYMENT,922133368331,120.0,,1337801.13
30/03/2024,30/03/2024,UPI/208766513439/vikramnair118@okaxis/CNRB,208766513439,49.0,,1337752.13
30/03/2024,30/03/2024,BY TRANSFER/IMPS/350082392071/MALLIKA DAS/CNRB,350082392071,,4800.0,1342552.13
30/03/2024,30/03/2024,BY TRANSFER/IMPS/620759345763/TARA SINGH/CNRB,620759345763,,2500.0,1345052.13
31/03/2024,31/03/2024,ATM WDL/4494/HYDERABAD,516845738409,449.0,,1344603.13
01/04/2024,01/04/2024,BY TRANSFER/IMPS/896602290700/VENKAT RAO/CNRB,896602290700,,7500.0,1352103.13
01/04/2024,01/04/2024,NEFT CR-HDFC0656408-TECHNOVA SOLUTIONS-448029003688-SALARY KAVYA REDDY,431347066048,,62000.0,1414103.13
02/04/2024,02/04/2024,ATM WDL/4691/MANGALURU,306784300439,5200.0,,1408903.13
03/04/2024,03/04/2024,BY TRANSFER/IMPS/072743962403/SNEHA PATIL/CNRB,072743962403,,2500.0,1411403.13
04/04/2024,04/04/2024,UPI/815974167256/ayeshakhan275@oksbi/CNRB,815974167256,2380.0,,1409023.13
04/04/2024,04/04/2024,POS/5474/AMAZON/WHITEFIELD,929297600350,5200.0,,1403823.13
04/04/2024,04/04/2024,BIL/INFT/126852826628/FLIPKART/PAYMENT,126852826628,249.0,,1403574.13
04/04/2024,04/04/2024,BIL/INFT/053125445387/FLIPKART/PAYMENT,053125445387,49.0,,1403525.13
04/04/2024,04/04/2024,POS/7263/PVR CINEMAS/MANGALURU,681788857972,449.0,,1403076.13
04/04/2024,04/04/2024,UPI/389462383777/naveenkuma520@okaxis/CNRB,389462383777,1250.0,,1401826.13
05/04/2024,05/04/2024,NEFT DR-HDFC0056199-LATHA DEVI-341760365682-RENT,413516422329,18000.0,,1383826.13
05/04/2024,05/04/2024,POS/4610/AIRTEL/MANGALURU,789484985475,120.0,,1383706.13
05/04/2024,05/04/2024,BY TRANSFER/IMPS/329964580061/RANJIT SINGH/CNRB,329964580061,,1200.0,1384906.13
05/04/2024,05/04/2024,ATM WDL/4307/MUMBAI,182456715609,249.0,,1384657.13
07/04/2024,07/04/2024,BY TRANSFER/IMPS/401420579543/SUNIL YADAV/CNRB,401420579543,,18500.0,1403157.13
07/04/2024,07/04/2024,ATM WDL/8914/MUMBAI,240962931539,850.0,,1402307.13
07/04/2024,07/04/2024,BIL/INFT/165334026540/FLIPKART/PAYMENT,165334026540,5200.0,,1397107.13
08/04/2024,08/04/2024,BY TRANSFER/IMPS/774561894872/RAVI KUMAR/CNRB,774561894872,,4800.0,1401907.13
10/04/2024,10/04/2024,BIL/INFT/074463959196/PVR CINEMAS/PAYMENT,074463959196,49.0,,1401858.13
10/04/2024,10/04/2024,UPI/034607482970/rajeshverm503@okhdfcbank/CNRB,034607482970,2380.0,,1399478.13
11/04/2024,11/04/2024,UPI/014989889343/tarageorge960@okhdfcbank/CNRB,014989889343,79.0,,1399399.13
12/04/2024,12/04/2024,POS/6364/RELIANCE FRESH/MANGALURU,274280474360,1250.0,,1398149.13
12/04/2024,12/04/2024,POS/4810/UBER/MYSURU,575725559094,850.0,,1397299.13
13/04/2024,13/04/2024,UPI/982128724566/poojasharm637@okhdfcbank/CNRB,982128724566,999.0,,1396300.13
13/04/2024,13/04/2024,UPI/732602016355/divyamenon347@oksbi/CNRB,732602016355,449.0,,1395851.13
14/04/2024,14/04/2024,BIL/INFT/540006704409/PVR CINEMAS/PAYMENT,540006704409,120.0,,1395731.13
15/04/2024,15/04/2024,UPI/728183782174/meerapilla992@okaxis/CNRB,728183782174,7800.0,,1387931.13
15/04/2024,15/04/2024,UPI/607056306331/poojasharm843@ybl/CNRB,607056306331,999.0,,1386932.13
15/04/2024,15/04/2024,BY TRANSFER/IMPS/634258067209/DEEPAK JOSHI/CNRB,634258067209,,11200.0,1398132.13
15/04/2024,15/04/2024,BIL/INFT/806821771483/IRCTC/PAYMENT,806821771483,699.0,,1397433.13
15/04/2024,15/04/2024,BY TRANSFER/IMPS/922143140677/NAVEEN KUMAR/CNRB,922143140677,,500.0,1397933.13
16/04/2024,16/04/2024,UPI/084502217786/harishmeno477@paytm/CNRB,084502217786,3499.0,,1394434.13
16/04/2024,16/04/2024,BY TRANSFER/IMPS/036851526761/BABU LAL/CNRB,036851526761,,24000.0,1418434.13
16/04/2024,16/04/2024,POS/2420/AMAZON/MANGALURU,158716742175,449.0,,1417985.13
16/04/2024,16/04/2024,BY TRANSFER/IMPS/187506391646/ARJUN MEHTA/CNRB,187506391646,,18500.0,1436485.13
17/04/2024,17/04/2024,BY TRANSFER/IMPS/069239816151/TARA GEORGE/CNRB,069239816151,,500.0,1436985.13
18/04/2024,18/04/2024,ATM WDL/6156/HSR LAYOUT,390226497581,1250.0,,1435735.13
19/04/2024,19/04/2024,POS/6563/HPCL/WHITEFIELD,397570424669,79.0,,1435656.13
19/04/2024,19/04/2024,BY TRANSFER/IMPS/523175196549/ADITYA KUMAR/CNRB,523175196549,,500.0,1436156.13
20/04/2024,20/04/2024,BIL/INFT/426727806805/UBER/PAYMENT,426727806805,79.0,,1436077.13
21/04/2024,21/04/2024,UPI/674875869288/santoshiye268@okaxis/CNRB,674875869288,3499.0,,1432578.13
21/04/2024,21/04/2024,BY TRANSFER/IMPS/710211443487/DEEPAK JOSHI/CNRB,710211443487,,18500.0,1451078.13
21/04/2024,21/04/2024,BY TRANSFER/IMPS/474801797078/DEEPA NAIR/CNRB,474801797078,,850.0,1451928.13
22/04/2024,22/04/2024,UPI/752124528437/meerapilla48@okaxis/CNRB,752124528437,1680.0,,1450248.13
23/04/2024,23/04/2024,ATM WDL/2457/MARATHAHALLI,374126573703,5200.0,,1445048.13
23/04/2024,23/04/2024,POS/8392/ZOMATO/HYDERABAD,371504716574,310.0,,1444738.13
24/04/2024,24/04/2024,UPI/496513965272/ayeshakhan752@oksbi/CNRB,496513965272,850.0,,1443888.13
25/04/2024,25/04/2024,POS/4159/HPCL/JAYANAGAR,029946690679,449.0,,1443439.13
25/04/2024,25/04/2024,BIL/INFT/881762925605/BESCOM/PAYMENT,881762925605,3499.0,,1439940.13
27/04/2024,27/04/2024,BIL/INFT/655649724057/FLIPKART/PAYMENT,655649724057,5200.0,,1434740.13
28/04/2024,28/04/2024,BIL/INFT/352437001954/ZOMATO/PAYMENT,352437001954,3499.0,,1431241.13
30/04/2024,30/04/2024,BIL/INFT/765288879231/IRCTC/PAYMENT,765288879231,1680.0,,1429561.13
01/05/2024,01/05/2024,BIL/INFT/076401321175/UBER/PAYMENT,076401321175,850.0,,1428711.13
01/05/2024,01/05/2024,POS/5474/APOLLO PHARMACY/JAYANAGAR,046583375019,310.0,,1428401.13
01/05/2024,01/05/2024,NEFT CR-HDFC0870926-TECHNOVA SOLUTIONS-487786090298-SALARY KAVYA REDDY,669456763448,,62500.0,1490901.13
01/05/2024,01/05/2024,POS/5126/HPCL/SECUNDERABAD,638374752741,449.0,,1490452.13
03/05/2024,03/05/2024,BIL/INFT/229159306665/FLIPKART/PAYMENT,229159306665,120.0,,1490332.13
03/05/2024,03/05/2024,POS/6241/AMAZON/SECUNDERABAD,862189701803,449.0,,1489883.13
03/05/2024,03/05/2024,UPI/777644198132/kiranreddy579@paytm/CNRB,777644198132,850.0,,1489033.13
03/05/2024,03/05/2024,ATM WDL/7274/WHITEFIELD,600172068577,5200.0,,1483833.13
04/05/2024,04/05/2024,ATM WDL/9540/BTM LAYOUT,217156417149,999.0,,1482834.13
05/05/2024,05/05/2024,ATM WDL/2302/BANJARA HILLS,458763258221,7800.0,,1475034.13
05/05/2024,05/05/2024,BIL/INFT/471682482844/JIO/PAYMENT,471682482844,120.0,,1474914.13
06/05/2024,06/05/2024,BIL/INFT/283752078440/OLA/PAYMENT,283752078440,310.0,,1474604.13
06/05/2024,06/05/2024,BY TRANSFER/IMPS/445758638267/RANJIT SINGH/CNRB,445758638267,,500.0,1475104.13
06/05/2024,06/05/2024,POS/6869/OLA/WHITEFIELD,325863126558,2380.0,,1472724.13
06/05/2024,06/05/2024,NEFT DR-HDFC0203254-DIVYA MENON-732689960804-RENT,503476619333,22000.0,,1450724.13
06/05/2024,06/05/2024,BIL/INFT/823581617908/APOLLO PHARMACY/PAYMENT,823581617908,699.0,,1450025.13
08/05/2024,08/05/2024,POS/7975/UBER/KUKATPALLY,465829351249,1680.0,,1448345.13
09/05/2024,09/05/2024,BIL/INFT/792232342074/IRCTC/PAYMENT,792232342074,79.0,,1448266.13
12/05/2024,12/05/2024,UPI/713821861165/arjunmehta930@okaxis/CNRB,713821861165,120.0,,1448146.13
15/05/2024,15/05/2024,BIL/INFT/862377512619/FLIPKART/PAYMENT,862377512619,449.0,,1447697.13
15/05/2024,15/05/2024,BIL/INFT/145919831706/RELIANCE FRESH/PAYMENT,145919831706,2380.0,,1445317.13
16/05/2024,16/05/2024,ATM WDL/9913/MARATHAHALLI,314354919357,249.0,,1445068.13
17/05/2024,17/05/2024,BY TRANSFER/IMPS/750675900607/TARA SINGH/CNRB,750675900607,,11200.0,1456268.13
17/05/2024,17/05/2024,ATM WDL/9855/SECUNDERABAD,573279367375,1250.0,,1455018.13
17/05/2024,17/05/2024,BY TRANSFER/IMPS/915768511842/SMITHA PILLAI/CNRB,915768511842,,850.0,1455868.13
18/05/2024,18/05/2024,POS/5710/BESCOM/BTM LAYOUT,811624363058,249.0,,1455619.13
18/05/2024,18/05/2024,UPI/926445746075/kavyareddy814@okaxis/CNRB,926445746075,79.0,,1455540.13
18/05/2024,18/05/2024,POS/9212/IOCL/BTM LAYOUT,044051120862,699.0,,1454841.13
18/05/2024,18/05/2024,POS/6630/AMAZON/HSR LAYOUT,548564195735,449.0,,1454392.13
19/05/2024,19/05/2024,ATM WDL/6595/MUMBAI,454399761189,79.0,,1454313.13
19/05/2024,19/05/2024,POS/5923/SWIGGY/INDIRANAGAR,796784785906,3499.0,,1450814.13
20/05/2024,20/05/2024,UPI/281909216755/vinaypatil628@okaxis/CNRB,281909216755,850.0,,1449964.13
21/05/2024,21/05/2024,BIL/INFT/918426907182/JIO/PAYMENT,918426907182,699.0,,1449265.13
22/05/2024,22/05/2024,UPI/198897076172/naveenkuma788@ybl/CNRB,198897076172,3499.0,,1445766.13
22/05/2024,22/05/2024,BIL/INFT/271607932652/AMAZON/PAYMENT,271607932652,79.0,,1445687.13
23/05/2024,23/05/2024,BY TRANSFER/IMPS/336191315148/RAHUL SINGH/CNRB,336191315148,,11200.0,1456887.13
24/05/2024,24/05/2024,ATM WDL/6205/PUNE,432210427167,999.0,,1455888.13
26/05/2024,26/05/2024,BY TRANSFER/IMPS/339343994055/GANESH KUMAR/CNRB,339343994055,,1200.0,1457088.13
27/05/2024,27/05/2024,BY TRANSFER/IMPS/408437141133/DIVYA MENON/CNRB,408437141133,,2500.0,1459588.13
27/05/2024,27/05/2024,UPI/903898016571/naveenkuma370@paytm/CNRB,903898016571,5200.0,,1454388.13
28/05/2024,28/05/2024,BY TRANSFER/IMPS/755509936808/ROHIT SHARMA/CNRB,755509936808,,11200.0,1465588.13
01/06/2024,01/06/2024,BY TRANSFER/IMPS/321367349374/USHA RANI/CNRB,321367349374,,4800.0,1470388.13
01/06/2024,01/06/2024,NEFT CR-HDFC0455687-TECHNOVA SOLUTIONS-616803392118-SALARY KAVYA REDDY,981733329026,,62000.0,1532388.13
01/06/2024,01/06/2024,ATM WDL/2082/MARATHAHALLI,907207946564,7800.0,,1524588.13
02/06/2024,02/06/2024,ATM WDL/8501/MYSURU,989106768803,3499.0,,1521089.13
03/06/2024,03/06/2024,POS/4672/APOLLO PHARMACY/MARATHAHALLI,315647527200,449.0,,1520640.13
03/06/2024,03/06/2024,BY TRANSFER/IMPS/311872135800/RAJESH VERMA/CNRB,311872135800,,7500.0,1528140.13
04/06/2024,04/06/2024,BIL/INFT/562006246376/DMART/PAYMENT,562006246376,5200.0,,1522940.13
05/06/2024,05/06/2024,ATM WDL/0037/MUMBAI,993598080918,999.0,,1521941.13
05/06/2024,05/06/2024,BY TRANSFER/IMPS/752445103788/SMITHA PILLAI/CNRB,752445103788,,850.0,1522791.13
06/06/2024,06/06/2024,BIL/INFT/380485837290/ZOMATO/PAYMENT,380485837290,850.0,,1521941.13
06/06/2024,06/06/2024,NEFT DR-HDFC0496018-ARJUN MEHTA-037626074336-RENT,175018611827,26500.0,,1495441.13
07/06/2024,07/06/2024,BY TRANSFER/IMPS/540826796925/ARUN SHARMA/CNRB,540826796925,,850.0,1496291.13
07/06/2024,07/06/2024,ATM WDL/3701/JAYANAGAR,360220931085,1680.0,,1494611.13
10/06/2024,10/06/2024,POS/6807/IOCL/HSR LAYOUT,570923939483,5200.0,,1489411.13
10/06/2024,10/06/2024,BIL/INFT/506198577828/ZOMATO/PAYMENT,506198577828,999.0,,1488412.13
12/06/2024,12/06/2024,POS/2137/BOOKMYSHOW/SECUNDERABAD,421272517284,999.0,,1487413.13
13/06/2024,13/06/2024,BIL/INFT/187761766049/RELIANCE FRESH/PAYMENT,187761766049,7800.0,,1479613.13
13/06/2024,13/06/2024,BY TRANSFER/IMPS/976358921800/NAVEEN KUMAR/CNRB,976358921800,,1200.0,1480813.13
14/06/2024,14/06/2024,UPI/711523499187/naveenkuma924@okhdfcbank/CNRB,711523499187,5200.0,,1475613.13
15/06/2024,15/06/2024,POS/3034/BOOKMYSHOW/MARATHAHALLI,450031896350,3499.0,,1472114.13
15/06/2024,15/06/2024,ATM WDL/8153/HYDERABAD,074222892866,79.0,,1472035.13
15/06/2024,15/06/2024,BIL/INFT/884636521207/IRCTC/PAYMENT,884636521207,2380.0,,1469655.13
15/06/2024,15/06/2024,BY TRANSFER/IMPS/995545485268/BABU LAL/CNRB,995545485268,,2500.0,1472155.13
16/06/2024,16/06/2024,POS/8531/IOCL/SECUNDERABAD,857591741915,850.0,,1471305.13
17/06/2024,17/06/2024,ATM WDL/5979/HYDERABAD,280672389169,5200.0,,1466105.13
17/06/2024,17/06/2024,BIL/INFT/958396310908/IOCL/PAYMENT,958396310908,449.0,,1465656.13
18/06/2024,18/06/2024,UPI/816160140624/meerapilla561@okaxis/CNRB,816160140624,1250.0,,1464406.13
18/06/2024,18/06/2024,POS/2629/OLA/HSR LAYOUT,002047627394,79.0,,1464327.13
18/06/2024,18/06/2024,BIL/INFT/222445903212/DMART/PAYMENT,222445903212,1680.0,,1462647.13
21/06/2024,21/06/2024,BIL/INFT/096793592294/HPCL/PAYMENT,096793592294,1680.0,,1460967.13
22/06/2024,22/06/2024,POS/0444/ZOMATO/HYDERABAD,905323942827,999.0,,1459968.13
22/06/2024,22/06/2024,BIL/INFT/458574197660/BESCOM/PAYMENT,458574197660,449.0,,1459519.13
24/06/2024,24/06/2024,ATM WDL/8808/KORAMANGALA,471099518800,449.0,,1459070.13
25/06/2024,25/06/2024,CREDIT INTEREST CAPITALISED,724900877497,,88.0,1459158.13
25/06/2024,25/06/2024,GST ON BANK CHARGES,628243836611,17.7,,1459140.43
25/06/2024,25/06/2024,ATM WDL/0461/PUNE,315986281915,1250.0,,1457890.43
27/06/2024,27/06/2024,BIL/INFT/525300905062/AMAZON/PAYMENT,525300905062,449.0,,1457441.43
27/06/2024,27/06/2024,BIL/INFT/183136282030/AMAZON/PAYMENT,183136282030,3499.0,,1453942.43
28/06/2024,28/06/2024,POS/6479/IRCTC/HYDERABAD,273770821547,1250.0,,1452692.43
28/06/2024,28/06/2024,POS/8285/APOLLO PHARMACY/MYSURU,724870043247,120.0,,1452572.43
02/07/2024,02/07/2024,NEFT CR-HDFC0159854-TECHNOVA SOLUTIONS-973023919155-SALARY KAVYA REDDY,286006189477,,62000.0,1514572.43
02/07/2024,02/07/2024,UPI/443710861188/smitharao925@oksbi/CNRB,443710861188,5200.0,,1509372.43
04/07/2024,04/07/2024,BY TRANSFER/IMPS/516901636370/KIRAN REDDY/CNRB,516901636370,,500.0,1509872.43
04/07/2024,04/07/2024,BIL/INFT/862979983286/PVR CINEMAS/PAYMENT,862979983286,1680.0,,1508192.43
05/07/2024,05/07/2024,UPI/842906992050/santoshiye963@ybl/CNRB,842906992050,699.0,,1507493.43
06/07/2024,06/07/2024,NEFT DR-HDFC0805647-DIVYA MENON-927988109878-RENT,003646573340,26500.0,,1480993.43
06/07/2024,06/07/2024,BIL/INFT/915379996673/AIRTEL/PAYMENT,915379996673,120.0,,1480873.43
06/07/2024,06/07/2024,BIL/INFT/687585255347/DMART/PAYMENT,687585255347,3499.0,,1477374.43
07/07/2024,07/07/2024,BIL/INFT/126249393439/SWIGGY/PAYMENT,126249393439,79.0,,1477295.43
07/07/2024,07/07/2024,POS/9517/UBER/SECUNDERABAD,157395173955,2380.0,,1474915.43
07/07/2024,07/07/2024,POS/6437/ZOMATO/MARATHAHALLI,240922270677,310.0,,1474605.43
07/07/2024,07/07/2024,BIL/INFT/491699104017/IOCL/PAYMENT,491699104017,999.0,,1473606.43
08/07/2024,08/07/2024,BY TRANSFER/IMPS/486035925756/PADMA RAO/CNRB,486035925756,,500.0,1474106.43
08/07/2024,08/07/2024,BIL/INFT/787191203018/OLA/PAYMENT,787191203018,249.0,,1473857.43
08/07/2024,08/07/2024,ATM WDL/5953/JAYANAGAR,121631236606,79.0,,1473778.43
08/07/2024,08/07/2024,ATM WDL/5670/SECUNDERABAD,011156741314,310.0,,1473468.43
09/07/2024,09/07/2024,BIL/INFT/173236353803/IRCTC/PAYMENT,173236353803,79.0,,1473389.43
09/07/2024,09/07/2024,BY TRANSFER/IMPS/357573433206/RAJESH VERMA/CNRB,357573433206,,24000.0,1497389.43
10/07/2024,10/07/2024,BY TRANSFER/IMPS/920652056547/PRAKASH RAO/CNRB,920652056547,,24000.0,1521389.43
10/07/2024,10/07/2024,POS/1959/OLA/BTM LAYOUT,393314080010,7800.0,,1513589.43
10/07/2024,10/07/2024,BIL/INFT/386030247998/SWIGGY/PAYMENT,386030247998,310.0,,1513279.43
11/07/2024,11/07/2024,BY TRANSFER/IMPS/634328818617/BINDHU NAIR/CNRB,634328818617,,11200.0,1524479.43
11/07/2024,11/07/2024,BIL/INFT/352991532180/FLIPKART/PAYMENT,352991532180,699.0,,1523780.43
12/07/2024,12/07/2024,BIL/INFT/837453468091/IRCTC/PAYMENT,837453468091,249.0,,1523531.43
13/07/2024,13/07/2024,BIL/INFT/358398444504/UBER/PAYMENT,358398444504,5200.0,,1518331.43
13/07/2024,13/07/2024,BY TRANSFER/IMPS/774562963740/MOHAN DAS/CNRB,774562963740,,7500.0,1525831.43
13/07/2024,13/07/2024,BIL/INFT/438921471306/IRCTC/PAYMENT,438921471306,49.0,,1525782.43
14/07/2024,14/07/2024,UPI/912595752785/vikramnair919@paytm/CNRB,912595752785,699.0,,1525083.43
14/07/2024,14/07/2024,ATM WDL/5365/MUMBAI,436438196032,5200.0,,1519883.43
14/07/2024,14/07/2024,POS/1304/DMART/WHITEFIELD,429013385095,49.0,,1519834.43
17/07/2024,17/07/2024,POS/6476/BESCOM/MYSURU,884369604767,699.0,,1519135.43
17/07/2024,17/07/2024,BIL/INFT/306916107030/SWIGGY/PAYMENT,306916107030,2380.0,,1516755.43
17/07/2024,17/07/2024,BY TRANSFER/IMPS/612350555162/AYESHA KHAN/CNRB,612350555162,,18500.0,1535255.43
18/07/2024,18/07/2024,UPI/581063756117/rahulsingh123@paytm/CNRB,581063756117,699.0,,1534556.43
19/07/2024,19/07/2024,UPI/555283981851/arjunmehta678@okhdfcbank/CNRB,555283981851,1680.0,,1532876.43
20/07/2024,20/07/2024,BY TRANSFER/IMPS/852728323286/POOJA SHARMA/CNRB,852728323286,,4800.0,1537676.43
20/07/2024,20/07/2024,ATM WDL/7905/INDIRANAGAR,049437329609,249.0,,1537427.43
20/07/2024,20/07/2024,ATM WDL/2381/WHITEFIELD,389212972164,449.0,,1536978.43
21/07/2024,21/07/2024,UPI/252013563402/harishmeno206@oksbi/CNRB,252013563402,3499.0,,1533479.43
22/07/2024,22/07/2024,UPI/570305054590/rohitsharm843@ybl/CNRB,570305054590,249.0,,1533230.43
22/07/2024,22/07/2024,POS/5002/AIRTEL/PUNE,450251223076,310.0,,1532920.43
23/07/2024,23/07/2024,BY TRANSFER/IMPS/257622212084/ARJUN MEHTA/CNRB,257622212084,,4800.0,1537720.43
27/07/2024,27/07/2024,BIL/INFT/115137361955/AIRTEL/PAYMENT,115137361955,449.0,,1537271.43
27/07/2024,27/07/2024,POS/1889/APOLLO PHARMACY/KORAMANGALA,752963547602,1250.0,,1536021.43
27/07/2024,27/07/2024,POS/2300/MEDPLUS/MANGALURU,714522250066,1680.0,,1534341.43
28/07/2024,28/07/2024,BY TRANSFER/IMPS/493512893019/SUNIL YADAV/CNRB,493512893019,,18500.0,1552841.43
28/07/2024,28/07/2024,ATM WDL/7883/HSR LAYOUT,501952348920,79.0,,1552762.43
29/07/2024,29/07/2024,ATM WDL/3565/MUMBAI,270072405221,449.0,,1552313.43
30/07/2024,30/07/2024,UPI/551497004782/mohandas107@okhdfcbank/CNRB,551497004782,7800.0,,1544513.43
31/07/2024,31/07/2024,POS/0629/AMAZON/MANGALURU,584849732649,5200.0,,1539313.43
31/07/2024,31/07/2024,BIL/INFT/037659071278/BOOKMYSHOW/PAYMENT,037659071278,1250.0,,1538063.43
31/07/2024,31/07/2024,BY TRANSFER/IMPS/196340173465/ADITYA KUMAR/CNRB,196340173465,,4800.0,1542863.43
31/07/2024,31/07/2024,UPI/843979008506/farhankhan663@paytm/CNRB,843979008506,999.0,,1541864.43
01/08/2024,01/08/2024,BY TRANSFER/IMPS/319196470115/ARJUN MEHTA/CNRB,319196470115,,2500.0,1544364.43
01/08/2024,01/08/2024,POS/2451/UBER/INDIRANAGAR,667781035629,3499.0,,1540865.43
01/08/2024,01/08/2024,ATM WDL/0265/MANGALURU,035604795061,310.0,,1540555.43
03/08/2024,03/08/2024,NEFT CR-HDFC0473665-TECHNOVA SOLUTIONS-172386917259-SALARY KAVYA REDDY,225448113612,,62000.0,1602555.43
03/08/2024,03/08/2024,NEFT DR-HDFC0151925-PRIYA NAIR-599858479193-RENT,587025529432,31000.0,,1571555.43
04/08/2024,04/08/2024,BIL/INFT/265693099574/IOCL/PAYMENT,265693099574,310.0,,1571245.43
04/08/2024,04/08/2024,POS/4309/AMAZON/BANJARA HILLS,192829409706,1250.0,,1569995.43
04/08/2024,04/08/2024,ATM WDL/4540/MARATHAHALLI,757486545527,850.0,,1569145.43
05/08/2024,05/08/2024,BIL/INFT/228761902411/AMAZON/PAYMENT,228761902411,79.0,,1569066.43
06/08/2024,06/08/2024,UPI/430537220608/tarageorge400@oksbi/CNRB,430537220608,79.0,,1568987.43
06/08/2024,06/08/2024,ATM WDL/8569/WHITEFIELD,613476235397,999.0,,1567988.43
06/08/2024,06/08/2024,UPI/351527400572/sunilshett83@okaxis/CNRB,351527400572,999.0,,1566989.43
07/08/2024,07/08/2024,BY TRANSFER/IMPS/760882627441/MALLIKA DAS/CNRB,760882627441,,2500.0,1569489.43
07/08/2024,07/08/2024,BIL/INFT/624393142079/UBER/PAYMENT,624393142079,79.0,,1569410.43
08/08/2024,08/08/2024,BIL/INFT/690479351323/OLA/PAYMENT,690479351323,310.0,,1569100.43
08/08/2024,08/08/2024,POS/2356/FLIPKART/HYDERABAD,034041521091,2380.0,,1566720.43
08/08/2024,08/08/2024,BY TRANSFER/IMPS/061533301453/NIKHIL GUPTA/CNRB,061533301453,,11200.0,1577920.43
09/08/2024,09/08/2024,POS/1912/AIRTEL/WHITEFIELD,128734742344,1680.0,,1576240.43
09/08/2024,09/08/2024,ATM WDL/2407/BANJARA HILLS,528344075962,850.0,,1575390.43
09/08/2024,09/08/2024,UPI/773818603519/divyamenon738@okaxis/CNRB,773818603519,1680.0,,1573710.43
10/08/2024,10/08/2024,POS/1051/MEDPLUS/JAYANAGAR,620484797596,850.0,,1572860.43
10/08/2024,10/08/2024,UPI/907267467862/priyanair298@paytm/CNRB,907267467862,120.0,,1572740.43
11/08/2024,11/08/2024,BY TRANSFER/IMPS/627925177958/NIKHIL GUPTA/CNRB,627925177958,,4800.0,1577540.43
11/08/2024,11/08/2024,UPI/209951876053/rahulsingh521@paytm/CNRB,209951876053,999.0,,1576541.43
11/08/2024,11/08/2024,UPI/644605274409/lathadevi435@okaxis/CNRB,644605274409,120.0,,1576421.43
11/08/2024,11/08/2024,UPI/536583537618/vikramnair998@okaxis/CNRB,536583537618,999.0,,1575422.43
11/08/2024,11/08/2024,ATM WDL/5827/MYSURU,408290520857,49.0,,1575373.43
11/08/2024,11/08/2024,BY TRANSFER/IMPS/674846825726/RAJENDRA PRASAD/CNRB,674846825726,,500.0,1575873.43
11/08/2024,11/08/2024,UPI/937909821856/kavyareddy794@okhdfcbank/CNRB,937909821856,249.0,,1575624.43
15/08/2024,15/08/2024,UPI/037304898309/divyamenon959@oksbi/CNRB,037304898309,120.0,,1575504.43
15/08/2024,15/08/2024,ATM WDL/2460/HYDERABAD,346849803228,3499.0,,1572005.43
16/08/2024,16/08/2024,POS/3529/DMART/BTM LAYOUT,425682170161,7800.0,,1564205.43
16/08/2024,16/08/2024,ATM WDL/8541/BANJARA HILLS,311749563441,850.0,,1563355.43
17/08/2024,17/08/2024,ATM WDL/8318/KORAMANGALA,015134991414,699.0,,1562656.43
18/08/2024,18/08/2024,BY TRANSFER/IMPS/992927282118/BABU LAL/CNRB,992927282118,,24000.0,1586656.43
18/08/2024,18/08/2024,ATM WDL/8845/KORAMANGALA,122787723347,999.0,,1585657.43
19/08/2024,19/08/2024,UPI/405389287723/tarageorge843@okaxis/CNRB,405389287723,79.0,,1585578.43
19/08/2024,19/08/2024,BIL/INFT/705809433536/MEDPLUS/PAYMENT,705809433536,249.0,,1585329.43
21/08/2024,21/08/2024,ATM WDL/7205/SECUNDERABAD,665556630446,310.0,,1585019.43
23/08/2024,23/08/2024,ATM WDL/5471/KUKATPALLY,179092492526,449.0,,1584570.43
24/08/2024,24/08/2024,ATM WDL/8524/WHITEFIELD,911063108485,3499.0,,1581071.43
25/08/2024,25/08/2024,BY TRANSFER/IMPS/417074290813/GOPAL NAIK/CNRB,417074290813,,500.0,1581571.43
25/08/2024,25/08/2024,UPI/386326374706/divyamenon846@okhdfcbank/CNRB,386326374706,3499.0,,1578072.43
26/08/2024,26/08/2024,BY TRANSFER/IMPS/297194715797/PRADEEP SINGH/CNRB,297194715797,,2500.0,1580572.43
27/08/2024,27/08/2024,BIL/INFT/809337647433/SWIGGY/PAYMENT,809337647433,2380.0,,1578192.43
28/08/2024,28/08/2024,POS/2089/UBER/HYDERABAD,205839531305,5200.0,,1572992.43
29/08/2024,29/08/2024,BY TRANSFER/IMPS/226919736440/PRADEEP SINGH/CNRB,226919736440,,11200.0,1584192.43
29/08/2024,29/08/2024,BIL/INFT/713997254183/RELIANCE FRESH/PAYMENT,713997254183,1680.0,,1582512.43
29/08/2024,29/08/2024,BY TRANSFER/IMPS/019807777254/TANVI RAO/CNRB,019807777254,,7500.0,1590012.43
