Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
09/10/24,IMPS-877009324579-ARUNSHARMA-HDFC-XXXXXXXXXX3207-PERSONAL,0000877009324579,09/10/24,,4800.0,824939.93
09/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9084 IB027105026414,027105026414,09/10/24,999.0,,823940.93
09/10/24,UPI-979624976044-vinaypatil803@okaxis-OK,979624976044,09/10/24,850.0,,823090.93
10/10/24,UPI-677270047056-smitharao220@okaxis-OK,677270047056,10/10/24,49.0,,823041.93
10/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6812 IB621080409776,621080409776,10/10/24,2380.0,,820661.93
10/10/24,POS 416021XXXXXX2632 SWIGGY POS DEBIT,393234429626,10/10/24,850.0,,819811.93
10/10/24,UPI-764718233604-poojasharm413@oksbi-OK,764718233604,10/10/24,2380.0,,817431.93
10/10/24,IMPS-522142217453-RAJENDRAPRASAD-HDFC-XXXXXXXXXX9374-PERSONAL,0000522142217453,10/10/24,,4800.0,822231.93
12/10/24,IMPS-235496134562-PRAKASHRAO-HDFC-XXXXXXXXXX4310-PERSONAL,0000235496134562,12/10/24,,11200.0,833431.93
12/10/24,IMPS-503121001451-GOPALNAIK-HDFC-XXXXXXXXXX9251-PERSONAL,0000503121001451,12/10/24,,500.0,833931.93
12/10/24,POS 416021XXXXXX0040 BESCOM POS DEBIT,275109410853,12/10/24,310.0,,833621.93
12/10/24,UPI-180788541211-divyamenon937@okhdfcbank-OK,180788541211,12/10/24,5200.0,,828421.93
14/10/24,UPI-016937719452-naveenkuma616@ybl-OK,016937719452,14/10/24,249.0,,828172.93
14/10/24,NWD-416021XXXXXX1967-S11287-HYDERABAD,358717524946,14/10/24,699.0,,827473.93
17/10/24,IMPS-261043747391-NAVEENKUMAR-HDFC-XXXXXXXXXX1894-PERSONAL,0000261043747391,17/10/24,,2500.0,829973.93
19/10/24,IMPS-720555910929-HARISHMENON-HDFC-XXXXXXXXXX0646-PERSONAL,0000720555910929,19/10/24,,850.0,830823.93
20/10/24,POS 416021XXXXXX8038 BPCL POS DEBIT,776869027476,20/10/24,310.0,,830513.93
22/10/24,IMPS-862754410054-TARASINGH-HDFC-XXXXXXXXXX2089-PERSONAL,0000862754410054,22/10/24,,24000.0,854513.93
22/10/24,IMPS-963618352768-PRIYANAIR-HDFC-XXXXXXXXXX8753-PERSONAL,0000963618352768,22/10/24,,500.0,855013.93
23/10/24,IMPS-504321593884-RESHMAKHAN-HDFC-XXXXXXXXXX4924-PERSONAL,0000504321593884,23/10/24,,2500.0,857513.93
24/10/24,IMPS-908382599168-BABULAL-HDFC-XXXXXXXXXX7887-PERSONAL,0000908382599168,24/10/24,,18500.0,876013.93
24/10/24,IMPS-936960094749-DEEPAKJOSHI-HDFC-XXXXXXXXXX0523-PERSONAL,0000936960094749,24/10/24,,18500.0,894513.93
24/10/24,UPI-158777226258-sunilshett265@oksbi-OK,158777226258,24/10/24,449.0,,894064.93
26/10/24,UPI-139020379274-farhankhan17@paytm-OK,139020379274,26/10/24,5200.0,,888864.93
27/10/24,NWD-416021XXXXXX9663-S12605-HSR LAYOUT,758116307323,27/10/24,79.0,,888785.93
31/10/24,IMPS-815246401044-LAKSHMIVENKAT-HDFC-XXXXXXXXXX1911-PERSONAL,0000815246401044,31/10/24,,1200.0,889985.93
31/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8950 IB430143615699,430143615699,31/10/24,999.0,,888986.93
01/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6012 IB884982645374,884982645374,01/11/24,310.0,,888676.93
03/11/24,UPI-771965134945-kiranreddy771@okaxis-OK,771965134945,03/11/24,3499.0,,885177.93
03/11/24,POS 416021XXXXXX4513 PVR CINEMAS POS DEBIT,509558385136,03/11/24,49.0,,885128.93
04/11/24,UPI-007948782931-rohitsharm743@okhdfcbank-OK,007948782931,04/11/24,3499.0,,881629.93
04/11/24,UPI-922522695574-mohandas728@paytm-OK,922522695574,04/11/24,5200.0,,876429.93
05/11/24,UPI-776373040720-naveenkuma593@ybl-OK,776373040720,05/11/24,1680.0,,874749.93
05/11/24,POS 416021XXXXXX7282 DMART POS DEBIT,014416157764,05/11/24,310.0,,874439.93
05/11/24,POS 416021XXXXXX1735 IRCTC POS DEBIT,924253415574,05/11/24,249.0,,874190.93
07/11/24,POS 416021XXXXXX5857 BESCOM POS DEBIT,256520412738,07/11/24,999.0,,873191.93
07/11/24,UPI-489388703588-naveenkuma285@oksbi-OK,489388703588,07/11/24,49.0,,873142.93
13/11/24,NWD-416021XXXXXX7095-S12960-PUNE,335358407241,13/11/24,1680.0,,871462.93
14/11/24,IMPS-256879665405-SURESHBABU-HDFC-XXXXXXXXXX2852-PERSONAL,0000256879665405,14/11/24,,18500.0,889962.93
14/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8986 IB653785817955,653785817955,14/11/24,5200.0,,884762.93
16/11/24,IMPS-862735272815-NAVEENKUMAR-HDFC-XXXXXXXXXX3197-PERSONAL,0000862735272815,16/11/24,,7500.0,892262.93
17/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3415 IB182105386745,182105386745,17/11/24,1680.0,,890582.93
17/11/24,UPI-438466552678-tarageorge755@okaxis-OK,438466552678,17/11/24,699.0,,889883.93
19/11/24,POS 416021XXXXXX9333 MEDPLUS POS DEBIT,935114759161,19/11/24,5200.0,,884683.93
19/11/24,UPI-688777848343-anjalirao349@ybl-OK,688777848343,19/11/24,699.0,,883984.93
20/11/24,POS 416021XXXXXX3026 ZOMATO POS DEBIT,674509829453,20/11/24,5200.0,,878784.93
20/11/24,IMPS-638387159252-SHAHIDKHAN-HDFC-XXXXXXXXXX7726-PERSONAL,0000638387159252,20/11/24,,850.0,879634.93
21/11/24,IMPS-955793682933-GOPALVERMA-HDFC-XXXXXXXXXX4253-PERSONAL,0000955793682933,21/11/24,,850.0,880484.93
23/11/24,UPI-715530908162-vikramnair288@okaxis-OK,715530908162,23/11/24,1250.0,,879234.93
23/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1639 IB175419141263,175419141263,23/11/24,3499.0,,875735.93
23/11/24,NWD-416021XXXXXX8965-S12863-MANGALURU,969461384456,23/11/24,5200.0,,870535.93
25/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7651 IB522083196173,522083196173,25/11/24,249.0,,870286.93
25/11/24,IMPS-618168987809-FARHANKHAN-HDFC-XXXXXXXXXX1063-PERSONAL,0000618168987809,25/11/24,,2500.0,872786.93
25/11/24,UPI-785293609426-rahulsingh435@okaxis-OK,785293609426,25/11/24,79.0,,872707.93
27/11/24,NWD-416021XXXXXX7983-S11425-PUNE,598807266848,27/11/24,7800.0,,864907.93
29/11/24,IMPS-828914316401-MEERAPILLAI-HDFC-XXXXXXXXXX2692-PERSONAL,0000828914316401,29/11/24,,24000.0,888907.93
