Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
01/03/24,IMPS-549880371935-GEETADEVI-HDFC-XXXXXXXXXX6342-PERSONAL,0000549880371935,01/03/24,,7500.0,1194332.41
01/03/24,NWD-416021XXXXXX4251-S19601-HYDERABAD,907163179313,01/03/24,249.0,,1194083.41
02/03/24,NWD-416021XXXXXX3421-S11725-MUMBAI,099528692542,02/03/24,79.0,,1194004.41
02/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8348 IB489378970474,489378970474,02/03/24,3499.0,,1190505.41
02/03/24,IMPS-073958776549-SNEHAPATIL-HDFC-XXXXXXXXXX0588-PERSONAL,0000073958776549,02/03/24,,24000.0,1214505.41
02/03/24,NWD-416021XXXXXX1646-S19368-SECUNDERABAD,629930568757,02/03/24,249.0,,1214256.41
03/03/24,IMPS-625195660790-AYESHAKHAN-HDFC-XXXXXXXXXX8128-PERSONAL,0000625195660790,03/03/24,,24000.0,1238256.41
03/03/24,FT - CR - 328552752244 - SALARY CREDIT,406610741158,03/03/24,,78000.0,1316256.41
03/03/24,NEFT DR-HDFC0318436-SANTOSH IYER-324202129805-RENT,215323147002,03/03/24,22000.0,,1294256.41
03/03/24,POS 416021XXXXXX8992 FLIPKART POS DEBIT,925819111430,03/03/24,1250.0,,1293006.41
03/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX4427 IB610092973812,610092973812,03/03/24,249.0,,1292757.41
04/03/24,NWD-416021XXXXXX6874-S12113-BANJARA HILLS,953830838964,04/03/24,850.0,,1291907.41
04/03/24,POS 416021XXXXXX3269 UBER POS DEBIT,366526699065,04/03/24,310.0,,1291597.41
06/03/24,UPI-655091970782-farhankhan451@okhdfcbank-OK,655091970782,06/03/24,699.0,,1290898.41
07/03/24,POS 416021XXXXXX0965 UBER POS DEBIT,478460131475,07/03/24,49.0,,1290849.41
07/03/24,NWD-416021XXXXXX8246-S12132-HYDERABAD,123327241293,07/03/24,449.0,,1290400.41
07/03/24,IMPS-286016083984-GOPALVERMA-HDFC-XXXXXXXXXX6570-PERSONAL,0000286016083984,07/03/24,,2500.0,1292900.41
08/03/24,IMPS-078423814875-POOJASHARMA-HDFC-XXXXXXXXXX3748-PERSONAL,0000078423814875,08/03/24,,2500.0,1295400.41
09/03/24,IMPS-310373521406-GEETADEVI-HDFC-XXXXXXXXXX6710-PERSONAL,0000310373521406,09/03/24,,7500.0,1302900.41
11/03/24,POS 416021XXXXXX1160 FLIPKART POS DEBIT,064103946466,11/03/24,1250.0,,1301650.41
11/03/24,IMPS-285024385131-CHANDANSHARMA-HDFC-XXXXXXXXXX6681-PERSONAL,0000285024385131,11/03/24,,11200.0,1312850.41
12/03/24,NWD-416021XXXXXX2839-S19987-HYDERABAD,156417386146,12/03/24,5200.0,,1307650.41
12/03/24,POS 416021XXXXXX8764 IRCTC POS DEBIT,164418154749,12/03/24,850.0,,1306800.41
12/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5238 IB535360384313,535360384313,12/03/24,449.0,,1306351.41
13/03/24,UPI-569551254166-harishmeno955@okaxis-OK,569551254166,13/03/24,79.0,,1306272.41
13/03/24,POS 416021XXXXXX7769 HPCL POS DEBIT,184280205702,13/03/24,79.0,,1306193.41
13/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8415 IB228310536159,228310536159,13/03/24,120.0,,1306073.41
14/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7879 IB604415019415,604415019415,14/03/24,449.0,,1305624.41
15/03/24,POS 416021XXXXXX9857 AMAZON POS DEBIT,623190392184,15/03/24,310.0,,1305314.41
16/03/24,IMPS-483225961319-SHEELADEVI-HDFC-XXXXXXXXXX3436-PERSONAL,0000483225961319,16/03/24,,2500.0,1307814.41
16/03/24,POS 416021XXXXXX9651 ZOMATO POS DEBIT,524209768685,16/03/24,2380.0,,1305434.41
17/03/24,UPI-997765347196-vikramnair813@okhdfcbank-OK,997765347196,17/03/24,3499.0,,1301935.41
17/03/24,POS 416021XXXXXX5385 IOCL POS DEBIT,433274751095,17/03/24,449.0,,1301486.41
17/03/24,UPI-712198812237-sunilshett172@okhdfcbank-OK,712198812237,17/03/24,2380.0,,1299106.41
18/03/24,IMPS-239978587565-RAJENDRAPRASAD-HDFC-XXXXXXXXXX3216-PERSONAL,0000239978587565,18/03/24,,1200.0,1300306.41
18/03/24,IMPS-022155162481-KAVERIMENON-HDFC-XXXXXXXXXX2021-PERSONAL,0000022155162481,18/03/24,,850.0,1301156.41
19/03/24,IMPS-914017684307-IMRANKHAN-HDFC-XXXXXXXXXX9997-PERSONAL,0000914017684307,19/03/24,,500.0,1301656.41
19/03/24,IMPS-075615978675-LALITHADEVI-HDFC-XXXXXXXXXX8149-PERSONAL,0000075615978675,19/03/24,,24000.0,1325656.41
20/03/24,IMPS-416430372890-RESHMAKHAN-HDFC-XXXXXXXXXX3135-PERSONAL,0000416430372890,20/03/24,,4800.0,1330456.41
20/03/24,NWD-416021XXXXXX1772-S10483-PUNE,031818746730,20/03/24,2380.0,,1328076.41
21/03/24,POS 416021XXXXXX9723 SWIGGY POS DEBIT,919816198662,21/03/24,3499.0,,1324577.41
21/03/24,UPI-127635405382-smitharao648@okaxis-OK,127635405382,21/03/24,120.0,,1324457.41
22/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9164 IB178607872752,178607872752,22/03/24,310.0,,1324147.41
23/03/24,POS 416021XXXXXX7382 HPCL POS DEBIT,626943202464,23/03/24,449.0,,1323698.41
23/03/24,UPI-912818846299-mohandas301@okaxis-OK,912818846299,23/03/24,1250.0,,1322448.41
24/03/24,UPI-881304797297-rohitsharm782@oksbi-OK,881304797297,24/03/24,310.0,,1322138.41
25/03/24,CREDIT INTEREST CAPITALISED,620846994235,25/03/24,,47.21,1322185.62
25/03/24,GST ON BANK CHARGES,925512246376,25/03/24,17.7,,1322167.92
25/03/24,IMPS-110891770988-FARHANKHAN-HDFC-XXXXXXXXXX1366-PERSONAL,0000110891770988,25/03/24,,500.0,1322667.92
25/03/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7586 IB948573711978,948573711978,25/03/24,1680.0,,1320987.92
26/03/24,POS 416021XXXXXX3212 PVR CINEMAS POS DEBIT,930873778643,26/03/24,249.0,,1320738.92
28/03/24,POS 416021XXXXXX2801 ZOMATO POS DEBIT,713002708796,28/03/24,249.0,,1320489.92
28/03/24,POS 416021XXXXXX1983 PVR CINEMAS POS DEBIT,118537172875,28/03/24,449.0,,1320040.92
31/03/24,IMPS-786254113329-GEETADEVI-HDFC-XXXXXXXXXX0562-PERSONAL,0000786254113329,31/03/24,,2500.0,1322540.92
31/03/24,NWD-416021XXXXXX3210-S19993-INDIRANAGAR,963650651342,31/03/24,850.0,,1321690.92
01/04/24,IMPS-797796148268-DEEPAKJOSHI-HDFC-XXXXXXXXXX6983-PERSONAL,0000797796148268,01/04/24,,18500.0,1340190.92
01/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX4052 IB507897092943,507897092943,01/04/24,120.0,,1340070.92
02/04/24,FT - CR - 803046961043 - SALARY CREDIT,500753220262,02/04/24,,77250.0,1417320.92
02/04/24,NWD-416021XXXXXX7311-S15450-MANGALURU,596876655886,02/04/24,3499.0,,1413821.92
03/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8629 IB155043058418,155043058418,03/04/24,310.0,,1413511.92
04/04/24,IMPS-559873160244-ARUNSHARMA-HDFC-XXXXXXXXXX0321-PERSONAL,0000559873160244,04/04/24,,500.0,1414011.92
05/04/24,NEFT DR-HDFC0711748-TARA GEORGE-099061109291-RENT,834279630306,05/04/24,18000.0,,1396011.92
06/04/24,POS 416021XXXXXX9444 MEDPLUS POS DEBIT,049952488372,06/04/24,699.0,,1395312.92
06/04/24,POS 416021XXXXXX0968 PVR CINEMAS POS DEBIT,711753650866,06/04/24,249.0,,1395063.92
06/04/24,NWD-416021XXXXXX6120-S15498-BANJARA HILLS,854553906597,06/04/24,850.0,,1394213.92
06/04/24,POS 416021XXXXXX4746 MEDPLUS POS DEBIT,985237650027,06/04/24,850.0,,1393363.92
06/04/24,POS 416021XXXXXX0972 AIRTEL POS DEBIT,016281398094,06/04/24,5200.0,,1388163.92
08/04/24,UPI-941449055899-reshmakhan323@ybl-OK,941449055899,08/04/24,249.0,,1387914.92
09/04/24,IMPS-390113478951-IMRANKHAN-HDFC-XXXXXXXXXX5198-PERSONAL,0000390113478951,09/04/24,,7500.0,1395414.92
09/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2498 IB947473811837,947473811837,09/04/24,249.0,,1395165.92
09/04/24,UPI-630649998668-rajeshverm921@paytm-OK,630649998668,09/04/24,120.0,,1395045.92
09/04/24,IMPS-013990145687-FATIMASHEIKH-HDFC-XXXXXXXXXX9240-PERSONAL,0000013990145687,09/04/24,,24000.0,1419045.92
10/04/24,NWD-416021XXXXXX5883-S19066-MARATHAHALLI,283116652281,10/04/24,310.0,,1418735.92
11/04/24,IMPS-269205663405-KARTHIKMENON-HDFC-XXXXXXXXXX1174-PERSONAL,0000269205663405,11/04/24,,1200.0,1419935.92
11/04/24,UPI-500862427980-divyamenon273@okaxis-OK,500862427980,11/04/24,449.0,,1419486.92
12/04/24,POS 416021XXXXXX6839 BPCL POS DEBIT,905609736832,12/04/24,120.0,,1419366.92
13/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3665 IB300462868996,300462868996,13/04/24,699.0,,1418667.92
13/04/24,NWD-416021XXXXXX3713-S12315-SECUNDERABAD,638819326475,13/04/24,120.0,,1418547.92
17/04/24,UPI-036252299598-farhankhan923@okhdfcbank-OK,036252299598,17/04/24,850.0,,1417697.92
19/04/24,POS 416021XXXXXX6776 FLIPKART POS DEBIT,701750905621,19/04/24,1250.0,,1416447.92
19/04/24,NWD-416021XXXXXX1447-S13489-MARATHAHALLI,765955379021,19/04/24,5200.0,,1411247.92
20/04/24,IMPS-960388655316-PADMARAO-HDFC-XXXXXXXXXX6351-PERSONAL,0000960388655316,20/04/24,,500.0,1411747.92
20/04/24,POS 416021XXXXXX2859 IOCL POS DEBIT,450018300769,20/04/24,49.0,,1411698.92
22/04/24,POS 416021XXXXXX9501 APOLLO PHARMACY POS DEBIT,111878670399,22/04/24,1680.0,,1410018.92
22/04/24,IMPS-885691633377-KIRANREDDY-HDFC-XXXXXXXXXX6991-PERSONAL,0000885691633377,22/04/24,,24000.0,1434018.92
23/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8638 IB881717953407,881717953407,23/04/24,2380.0,,1431638.92
23/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3105 IB226650056754,226650056754,23/04/24,3499.0,,1428139.92
24/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0660 IB806826463631,806826463631,24/04/24,120.0,,1428019.92
24/04/24,IMPS-949203222610-PRIYANAIR-HDFC-XXXXXXXXXX0786-PERSONAL,0000949203222610,24/04/24,,500.0,1428519.92
25/04/24,IMPS-168675890095-NIKHILGUPTA-HDFC-XXXXXXXXXX8989-PERSONAL,0000168675890095,25/04/24,,11200.0,1439719.92
25/04/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1325 IB351670432206,351670432206,25/04/24,3499.0,,1436220.92
27/04/24,UPI-014143264759-kavyareddy184@okaxis-OK,014143264759,27/04/24,1250.0,,1434970.92
28/04/24,UPI-355145741390-priyanair182@okhdfcbank-OK,355145741390,28/04/24,999.0,,1433971.92
28/04/24,UPI-689706774122-rohitsharm29@paytm-OK,689706774122,28/04/24,449.0,,1433522.92
28/04/24,NWD-416021XXXXXX8069-S11824-WHITEFIELD,679480393383,28/04/24,999.0,,1432523.92
28/04/24,NWD-416021XXXXXX2962-S16708-MYSURU,693835228405,28/04/24,699.0,,1431824.92
29/04/24,NWD-416021XXXXXX3019-S19052-MANGALURU,757098289199,29/04/24,310.0,,1431514.92
29/04/24,IMPS-346932072194-KIRANREDDY-HDFC-XXXXXXXXXX5105-PERSONAL,0000346932072194,29/04/24,,18500.0,1450014.92
02/05/24,NWD-416021XXXXXX7802-S19395-HYDERABAD,038082307538,02/05/24,3499.0,,1446515.92
02/05/24,UPI-419836677491-ayeshakhan45@paytm-OK,419836677491,02/05/24,999.0,,1445516.92
03/05/24,FT - CR - 086177272208 - SALARY CREDIT,905925946247,03/05/24,,78500.0,1524016.92
03/05/24,POS 416021XXXXXX6804 DMART POS DEBIT,700239310639,03/05/24,999.0,,1523017.92
03/05/24,IMPS-993645141330-CHANDANSHARMA-HDFC-XXXXXXXXXX9005-PERSONAL,0000993645141330,03/05/24,,1200.0,1524217.92
04/05/24,NWD-416021XXXXXX2121-S17751-BANJARA HILLS,270562728736,04/05/24,79.0,,1524138.92
05/05/24,NWD-416021XXXXXX1878-S16146-PUNE,266216457800,05/05/24,449.0,,1523689.92
06/05/24,UPI-316005656204-vinaypatil148@paytm-OK,316005656204,06/05/24,7800.0,,1515889.92
06/05/24,NEFT DR-HDFC0835977-KAVYA REDDY-455313687765-RENT,194404278952,06/05/24,22000.0,,1493889.92
07/05/24,NWD-416021XXXXXX8759-S11906-BTM LAYOUT,914768711068,07/05/24,5200.0,,1488689.92
07/05/24,IMPS-284610855000-SUNITADEVI-HDFC-XXXXXXXXXX8772-PERSONAL,0000284610855000,07/05/24,,2500.0,1491189.92
09/05/24,IMPS-165972311150-SANJANAHEGDE-HDFC-XXXXXXXXXX8018-PERSONAL,0000165972311150,09/05/24,,24000.0,1515189.92
09/05/24,POS 416021XXXXXX5690 MEDPLUS POS DEBIT,854214662759,09/05/24,2380.0,,1512809.92
10/05/24,UPI-723399848840-farhankhan427@okhdfcbank-OK,723399848840,10/05/24,850.0,,1511959.92
10/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5582 IB004478302334,004478302334,10/05/24,1250.0,,1510709.92
11/05/24,IMPS-521457833503-ANANDKUMAR-HDFC-XXXXXXXXXX6135-PERSONAL,0000521457833503,11/05/24,,500.0,1511209.92
11/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7958 IB703186005738,703186005738,11/05/24,120.0,,1511089.92
12/05/24,POS 416021XXXXXX9826 HPCL POS DEBIT,216633658919,12/05/24,850.0,,1510239.92
12/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9406 IB963821287715,963821287715,12/05/24,699.0,,1509540.92
12/05/24,NWD-416021XXXXXX2632-S15379-BANJARA HILLS,981086945606,12/05/24,310.0,,1509230.92
12/05/24,POS 416021XXXXXX5665 IRCTC POS DEBIT,406183331460,12/05/24,1250.0,,1507980.92
13/05/24,POS 416021XXXXXX7371 IOCL POS DEBIT,524545290821,13/05/24,120.0,,1507860.92
13/05/24,POS 416021XXXXXX6112 OLA POS DEBIT,406634225968,13/05/24,449.0,,1507411.92
14/05/24,NWD-416021XXXXXX1163-S12384-JAYANAGAR,802081441106,14/05/24,5200.0,,1502211.92
14/05/24,UPI-977986823409-kiranreddy863@paytm-OK,977986823409,14/05/24,449.0,,1501762.92
14/05/24,IMPS-494860906113-KAVYAREDDY-HDFC-XXXXXXXXXX2535-PERSONAL,0000494860906113,14/05/24,,500.0,1502262.92
15/05/24,IMPS-159838840927-MEENAIYER-HDFC-XXXXXXXXXX1776-PERSONAL,0000159838840927,15/05/24,,7500.0,1509762.92
15/05/24,POS 416021XXXXXX5952 DMART POS DEBIT,195847665041,15/05/24,7800.0,,1501962.92
15/05/24,IMPS-716723610495-GEETADEVI-HDFC-XXXXXXXXXX9510-PERSONAL,0000716723610495,15/05/24,,500.0,1502462.92
15/05/24,NEFT-675256361096-SOUTHERN RETAILS-REIMB-448934-HDFC0674785,659944281815,15/05/24,,18500.0,1520962.92
16/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0208 IB300084611321,300084611321,16/05/24,49.0,,1520913.92
17/05/24,NWD-416021XXXXXX0284-S10671-MANGALURU,022141893337,17/05/24,449.0,,1520464.92
17/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1522 IB721185389544,721185389544,17/05/24,310.0,,1520154.92
18/05/24,POS 416021XXXXXX9105 AIRTEL POS DEBIT,045826747544,18/05/24,249.0,,1519905.92
18/05/24,POS 416021XXXXXX2495 AMAZON POS DEBIT,684088882271,18/05/24,699.0,,1519206.92
20/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3442 IB652819142930,652819142930,20/05/24,249.0,,1518957.92
21/05/24,POS 416021XXXXXX3293 AIRTEL POS DEBIT,861925919731,21/05/24,79.0,,1518878.92
22/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9089 IB865162723397,865162723397,22/05/24,120.0,,1518758.92
22/05/24,NWD-416021XXXXXX2295-S10286-HSR LAYOUT,059702284482,22/05/24,120.0,,1518638.92
23/05/24,POS 416021XXXXXX7396 PVR CINEMAS POS DEBIT,275318961101,23/05/24,699.0,,1517939.92
24/05/24,UPI-055898612969-rohitsharm738@okaxis-OK,055898612969,24/05/24,310.0,,1517629.92
25/05/24,UPI-021706897310-poojasharm34@oksbi-OK,021706897310,25/05/24,699.0,,1516930.92
25/05/24,UPI-455615146302-vinaypatil384@okaxis-OK,455615146302,25/05/24,449.0,,1516481.92
25/05/24,IMPS-470036298359-RANJITSINGH-HDFC-XXXXXXXXXX9498-PERSONAL,0000470036298359,25/05/24,,18500.0,1534981.92
27/05/24,UPI-008076941686-vinaypatil740@okaxis-OK,008076941686,27/05/24,999.0,,1533982.92
27/05/24,IMPS-514453826908-RAJENDRAPRASAD-HDFC-XXXXXXXXXX5119-PERSONAL,0000514453826908,27/05/24,,1200.0,1535182.92
28/05/24,NWD-416021XXXXXX0331-S17127-MARATHAHALLI,846953789627,28/05/24,699.0,,1534483.92
28/05/24,UPI-508817472170-reshmakhan64@paytm-OK,508817472170,28/05/24,249.0,,1534234.92
29/05/24,IMPS-460172623897-CHANDANSHARMA-HDFC-XXXXXXXXXX1943-PERSONAL,0000460172623897,29/05/24,,11200.0,1545434.92
30/05/24,IMPS-672885307194-SHAHIDKHAN-HDFC-XXXXXXXXXX2654-PERSONAL,0000672885307194,30/05/24,,500.0,1545934.92
30/05/24,IMPS-837627261220-FARHANKHAN-HDFC-XXXXXXXXXX2951-PERSONAL,0000837627261220,30/05/24,,4800.0,1550734.92
30/05/24,NWD-416021XXXXXX2051-S16195-KUKATPALLY,277077903545,30/05/24,2380.0,,1548354.92
30/05/24,IMPS-412775139630-VIKRAMNAIR-HDFC-XXXXXXXXXX4416-PERSONAL,0000412775139630,30/05/24,,18500.0,1566854.92
31/05/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6715 IB737592992487,737592992487,31/05/24,5200.0,,1561654.92
31/05/24,UPI-876667469624-anjalirao147@okaxis-OK,876667469624,31/05/24,5200.0,,1556454.92
01/06/24,IMPS-697647010154-SMITHAPILLAI-HDFC-XXXXXXXXXX8128-PERSONAL,0000697647010154,01/06/24,,2500.0,1558954.92
01/06/24,FT - CR - 263450941732 - SALARY CREDIT,800616095765,01/06/24,,77250.0,1636204.92
01/06/24,POS 416021XXXXXX1397 IOCL POS DEBIT,388039987733,01/06/24,310.0,,1635894.92
02/06/24,POS 416021XXXXXX6169 ZOMATO POS DEBIT,982532025425,02/06/24,1680.0,,1634214.92
03/06/24,POS 416021XXXXXX6128 AIRTEL POS DEBIT,960265854506,03/06/24,5200.0,,1629014.92
03/06/24,POS 416021XXXXXX7648 FLIPKART POS DEBIT,287946722392,03/06/24,7800.0,,1621214.92
03/06/24,IMPS-815270468107-RAJENDRAPRASAD-HDFC-XXXXXXXXXX0743-PERSONAL,0000815270468107,03/06/24,,18500.0,1639714.92
04/06/24,UPI-949696272967-poojasharm597@ybl-OK,949696272967,04/06/24,120.0,,1639594.92
05/06/24,IMPS-341445693599-PRIYANAIR-HDFC-XXXXXXXXXX1129-PERSONAL,0000341445693599,05/06/24,,18500.0,1658094.92
06/06/24,NWD-416021XXXXXX3940-S10889-INDIRANAGAR,270404847211,06/06/24,249.0,,1657845.92
06/06/24,NEFT DR-HDFC0010773-KAVYA REDDY-983720776367-RENT,022544302399,06/06/24,31000.0,,1626845.92
06/06/24,IMPS-732729690079-SHEELADEVI-HDFC-XXXXXXXXXX1938-PERSONAL,0000732729690079,06/06/24,,18500.0,1645345.92
07/06/24,POS 416021XXXXXX6836 IOCL POS DEBIT,049471315423,07/06/24,2380.0,,1642965.92
08/06/24,UPI-066356538631-kiranreddy677@okaxis-OK,066356538631,08/06/24,79.0,,1642886.92
08/06/24,NWD-416021XXXXXX9674-S18530-MUMBAI,466163140160,08/06/24,120.0,,1642766.92
08/06/24,NWD-416021XXXXXX9386-S15998-KORAMANGALA,203453708198,08/06/24,1250.0,,1641516.92
09/06/24,IMPS-675341757852-BABULAL-HDFC-XXXXXXXXXX9994-PERSONAL,0000675341757852,09/06/24,,7500.0,1649016.92
09/06/24,NWD-416021XXXXXX2770-S10063-INDIRANAGAR,613387615941,09/06/24,1250.0,,1647766.92
09/06/24,NWD-416021XXXXXX8801-S19251-SECUNDERABAD,463925586076,09/06/24,120.0,,1647646.92
09/06/24,IMPS-910695532066-ANITHAKRISHNAN-HDFC-XXXXXXXXXX8690-PERSONAL,0000910695532066,09/06/24,,850.0,1648496.92
10/06/24,POS 416021XXXXXX6806 AMAZON POS DEBIT,196395312613,10/06/24,2380.0,,1646116.92
10/06/24,POS 416021XXXXXX5634 DMART POS DEBIT,321786751981,10/06/24,79.0,,1646037.92
12/06/24,NWD-416021XXXXXX4275-S16759-KUKATPALLY,157877612174,12/06/24,7800.0,,1638237.92
12/06/24,NEFT-128099507751-SOUTHERN RETAILS-REIMB-448934-HDFC0123039,579087806409,12/06/24,,12000.0,1650237.92
13/06/24,IMPS-241259396220-ARJUNMEHTA-HDFC-XXXXXXXXXX7263-PERSONAL,0000241259396220,13/06/24,,4800.0,1655037.92
14/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2984 IB491044804746,491044804746,14/06/24,699.0,,1654338.92
16/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8892 IB271362175148,271362175148,16/06/24,5200.0,,1649138.92
16/06/24,NWD-416021XXXXXX8264-S10813-KORAMANGALA,907964167725,16/06/24,1680.0,,1647458.92
16/06/24,POS 416021XXXXXX4423 UBER POS DEBIT,482137787452,16/06/24,120.0,,1647338.92
17/06/24,UPI-144698515545-rohitsharm484@oksbi-OK,144698515545,17/06/24,5200.0,,1642138.92
17/06/24,IMPS-657613769537-FARHANKHAN-HDFC-XXXXXXXXXX7344-PERSONAL,0000657613769537,17/06/24,,500.0,1642638.92
18/06/24,UPI-643544007960-poojasharm781@okhdfcbank-OK,643544007960,18/06/24,79.0,,1642559.92
18/06/24,NEFT-205263886183-SOUTHERN RETAILS-REIMB-448934-HDFC0915293,210391109974,18/06/24,,24000.0,1666559.92
18/06/24,UPI-382098635564-mohandas219@ybl-OK,382098635564,18/06/24,850.0,,1665709.92
18/06/24,IMPS-294232733524-USHARANI-HDFC-XXXXXXXXXX6833-PERSONAL,0000294232733524,18/06/24,,11200.0,1676909.92
19/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX4365 IB371970179894,371970179894,19/06/24,850.0,,1676059.92
20/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5587 IB871183155510,871183155510,20/06/24,2380.0,,1673679.92
21/06/24,IMPS-750991349806-LALITHADEVI-HDFC-XXXXXXXXXX5473-PERSONAL,0000750991349806,21/06/24,,2500.0,1676179.92
22/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5470 IB647296868921,647296868921,22/06/24,699.0,,1675480.92
22/06/24,UPI-599816213098-rahulsingh773@okhdfcbank-OK,599816213098,22/06/24,999.0,,1674481.92
23/06/24,NWD-416021XXXXXX0275-S11957-WHITEFIELD,176477382990,23/06/24,850.0,,1673631.92
24/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3701 IB560664145218,560664145218,24/06/24,49.0,,1673582.92
24/06/24,UPI-478754272647-tarageorge559@oksbi-OK,478754272647,24/06/24,2380.0,,1671202.92
25/06/24,CREDIT INTEREST CAPITALISED,466714288933,25/06/24,,187.32,1671390.24
25/06/24,GST ON BANK CHARGES,588717207410,25/06/24,17.7,,1671372.54
25/06/24,POS 416021XXXXXX9733 IRCTC POS DEBIT,479202105917,25/06/24,699.0,,1670673.54
25/06/24,NWD-416021XXXXXX2743-S16277-MARATHAHALLI,135157901257,25/06/24,249.0,,1670424.54
26/06/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9059 IB571891762650,571891762650,26/06/24,3499.0,,1666925.54
27/06/24,NWD-416021XXXXXX8860-S19396-WHITEFIELD,062749461908,27/06/24,1250.0,,1665675.54
28/06/24,UPI-186612909478-anjalirao927@paytm-OK,186612909478,28/06/24,249.0,,1665426.54
29/06/24,POS 416021XXXXXX8787 AIRTEL POS DEBIT,365592698497,29/06/24,1680.0,,1663746.54
29/06/24,IMPS-210777597316-DEEPAKJOSHI-HDFC-XXXXXXXXXX0078-PERSONAL,0000210777597316,29/06/24,,24000.0,1687746.54
29/06/24,NEFT-775347738984-SOUTHERN RETAILS-REIMB-448934-HDFC0597902,797401631130,29/06/24,,18500.0,1706246.54
29/06/24,IMPS-315970807339-BINDHUNAIR-HDFC-XXXXXXXXXX4853-PERSONAL,0000315970807339,29/06/24,,2500.0,1708746.54
30/06/24,POS 416021XXXXXX7451 PVR CINEMAS POS DEBIT,161660350691,30/06/24,1250.0,,1707496.54
01/07/24,FT - CR - 678423052478 - SALARY CREDIT,553616360355,01/07/24,,77250.0,1784746.54
02/07/24,NWD-416021XXXXXX4744-S16010-HYDERABAD,708479757381,02/07/24,449.0,,1784297.54
02/07/24,IMPS-360539020432-SHEELADEVI-HDFC-XXXXXXXXXX5069-PERSONAL,0000360539020432,02/07/24,,4800.0,1789097.54
02/07/24,NWD-416021XXXXXX5813-S12742-BTM LAYOUT,240953534264,02/07/24,699.0,,1788398.54
03/07/24,IMPS-340940721060-VINAYPATIL-HDFC-XXXXXXXXXX5724-PERSONAL,0000340940721060,03/07/24,,850.0,1789248.54
03/07/24,IMPS-590226937241-GANESHKUMAR-HDFC-XXXXXXXXXX5482-PERSONAL,0000590226937241,03/07/24,,2500.0,1791748.54
05/07/24,NEFT DR-HDFC0611862-KIRAN REDDY-493834360693-RENT,541087204303,05/07/24,26500.0,,1765248.54
07/07/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8068 IB752109236434,752109236434,07/07/24,120.0,,1765128.54
08/07/24,POS 416021XXXXXX3796 IRCTC POS DEBIT,666123320948,08/07/24,249.0,,1764879.54
08/07/24,POS 416021XXXXXX2512 AIRTEL POS DEBIT,381691830904,08/07/24,1680.0,,1763199.54
08/07/24,NWD-416021XXXXXX3681-S10964-JAYANAGAR,510374342897,08/07/24,1680.0,,1761519.54
09/07/24,POS 416021XXXXXX3178 AIRTEL POS DEBIT,010446456687,09/07/24,999.0,,1760520.54
09/07/24,NWD-416021XXXXXX5356-S19225-MARATHAHALLI,227543531406,09/07/24,120.0,,1760400.54
09/07/24,POS 416021XXXXXX3662 FLIPKART POS DEBIT,885035706290,09/07/24,49.0,,1760351.54
11/07/24,IMPS-887194715285-AYESHAKHAN-HDFC-XXXXXXXXXX5359-PERSONAL,0000887194715285,11/07/24,,4800.0,1765151.54
12/07/24,IMPS-109176901062-KAVYAREDDY-HDFC-XXXXXXXXXX3437-PERSONAL,0000109176901062,12/07/24,,4800.0,1769951.54
13/07/24,IMPS-247523299198-SUNITADEVI-HDFC-XXXXXXXXXX2393-PERSONAL,0000247523299198,13/07/24,,11200.0,1781151.54
13/07/24,POS 416021XXXXXX7271 BOOKMYSHOW POS DEBIT,201316703839,13/07/24,5200.0,,1775951.54
