Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
04-04-2024,04-04-2024,BIL/INFT/339009769467/APOLLO PHARMACY/PAYMENT,339009769467,449.0,,1037333.03
05-04-2024,05-04-2024,POS/8560/DMART/BTM LAYOUT,846561075355,5200.0,,1032133.03
06-04-2024,06-04-2024,BIL/INFT/933308031046/JIO/PAYMENT,933308031046,3499.0,,1028634.03
06-04-2024,06-04-2024,IMPS/P2A/638359105256/SURESHBABU/AXIS,638359105256,,4800.0,1033434.03
06-04-2024,06-04-2024,NEFT DR-HDFC0967166-VINAY PATIL-893712793625-RENT,646272984587,31000.0,,1002434.03
06-04-2024,06-04-2024,POS/6245/AMAZON/HYDERABAD,091915262313,449.0,,1001985.03
07-04-2024,07-04-2024,IMPS/P2A/346499850208/KIRANREDDY/AXIS,346499850208,,500.0,1002485.03
08-04-2024,08-04-2024,POS/8018/AMAZON/SECUNDERABAD,995774999257,850.0,,1001635.03
09-04-2024,09-04-2024,POS/3072/UBER/JAYANAGAR,664169278305,7800.0,,993835.03
11-04-2024,11-04-2024,UPI/P2A/138463242137/harishmeno665@okhdfcbank/PAY,138463242137,2380.0,,991455.03
13-04-2024,13-04-2024,IMPS/P2A/033906263493/RAVIKUMAR/AXIS,033906263493,,18500.0,1009955.03
14-04-2024,14-04-2024,UPI/P2A/037967347156/reshmakhan963@oksbi/PAY,037967347156,449.0,,1009506.03
15-04-2024,15-04-2024,BIL/INFT/851048392947/BPCL/PAYMENT,851048392947,699.0,,1008807.03
15-04-2024,15-04-2024,NEFT-913977591711-BENGALURU METRO SERVICES-REIMB-462046-HDFC0886464,457967131568,,12000.0,1020807.03
15-04-2024,15-04-2024,BIL/INFT/153018475005/ZOMATO/PAYMENT,153018475005,850.0,,1019957.03
19-04-2024,19-04-2024,UPI/P2A/316413329064/vinaypatil787@okaxis/PAY,316413329064,699.0,,1019258.03
19-04-2024,19-04-2024,POS/5775/BPCL/HYDERABAD,014471929475,249.0,,1019009.03
19-04-2024,19-04-2024,IMPS/P2A/435511213172/RAMESHPILLAI/AXIS,435511213172,,18500.0,1037509.03
20-04-2024,20-04-2024,UPI/P2A/706568672040/farhankhan997@paytm/PAY,706568672040,79.0,,1037430.03
22-04-2024,22-04-2024,IMPS/P2A/188407126205/RANJITSINGH/AXIS,188407126205,,850.0,1038280.03
22-04-2024,22-04-2024,BIL/INFT/091229580689/UBER/PAYMENT,091229580689,1680.0,,1036600.03
23-04-2024,23-04-2024,BIL/INFT/848351715624/BOOKMYSHOW/PAYMENT,848351715624,1250.0,,1035350.03
23-04-2024,23-04-2024,ATM WDL/9487/WHITEFIELD,245472456438,699.0,,1034651.03
25-04-2024,25-04-2024,IMPS/P2A/047495759749/GOPALVERMA/AXIS,047495759749,,1200.0,1035851.03
25-04-2024,25-04-2024,IMPS/P2A/920885385887/DIVYAMENON/AXIS,920885385887,,7500.0,1043351.03
27-04-2024,27-04-2024,BIL/INFT/924006235686/PVR CINEMAS/PAYMENT,924006235686,449.0,,1042902.03
27-04-2024,27-04-2024,UPI/P2A/686112687381/vinaypatil55@ybl/PAY,686112687381,3499.0,,1039403.03
27-04-2024,27-04-2024,ATM WDL/2934/MARATHAHALLI,690965024594,850.0,,1038553.03
27-04-2024,27-04-2024,IMPS/P2A/154880701975/AYESHAKHAN/AXIS,154880701975,,500.0,1039053.03
27-04-2024,27-04-2024,UPI/P2A/062768575242/sunilshett872@paytm/PAY,062768575242,1250.0,,1037803.03
27-04-2024,27-04-2024,BIL/INFT/765210428908/ZOMATO/PAYMENT,765210428908,999.0,,1036804.03
28-04-2024,28-04-2024,IMPS/P2A/558486450100/SANTOSHKUMAR/AXIS,558486450100,,18500.0,1055304.03
28-04-2024,28-04-2024,IMPS/P2A/500023262599/BABULAL/AXIS,500023262599,,7500.0,1062804.03
29-04-2024,29-04-2024,ATM WDL/2315/MYSURU,959492343336,3499.0,,1059305.03
01-05-2024,01-05-2024,ATM WDL/4276/HSR LAYOUT,485524446336,2380.0,,1056925.03
01-05-2024,01-05-2024,POS/1428/AMAZON/BANJARA HILLS,784077876719,1250.0,,1055675.03
01-05-2024,01-05-2024,ATM WDL/3529/KUKATPALLY,894492329332,999.0,,1054676.03
01-05-2024,01-05-2024,ATM WDL/2367/SECUNDERABAD,348203987208,2380.0,,1052296.03
03-05-2024,03-05-2024,ATM WDL/4437/HYDERABAD,268309945668,449.0,,1051847.03
03-05-2024,03-05-2024,NEFT/CR/620808320481/PAYROLL,255390684043,,32000.0,1083847.03
03-05-2024,03-05-2024,IMPS/P2A/800835288437/SANJANAHEGDE/AXIS,800835288437,,500.0,1084347.03
04-05-2024,04-05-2024,POS/3545/BESCOM/HYDERABAD,986108650328,1250.0,,1083097.03
05-05-2024,05-05-2024,BIL/INFT/371315416906/APOLLO PHARMACY/PAYMENT,371315416906,1250.0,,1081847.03
05-05-2024,05-05-2024,IMPS/P2A/704436682206/SUSHMARAO/AXIS,704436682206,,24000.0,1105847.03
05-05-2024,05-05-2024,ATM WDL/4380/JAYANAGAR,277673510753,699.0,,1105148.03
06-05-2024,06-05-2024,NEFT DR-HDFC0196505-SANTOSH IYER-336117052352-RENT,378974869516,26500.0,,1078648.03
06-05-2024,06-05-2024,POS/8055/APOLLO PHARMACY/MUMBAI,387091152370,5200.0,,1073448.03
06-05-2024,06-05-2024,POS/3766/IRCTC/BTM LAYOUT,387075492672,49.0,,1073399.03
06-05-2024,06-05-2024,NEFT-847812611136-BENGALURU METRO SERVICES-REIMB-462046-HDFC0357768,129484314730,,24000.0,1097399.03
08-05-2024,08-05-2024,POS/0993/PVR CINEMAS/HSR LAYOUT,259710061541,3499.0,,1093900.03
09-05-2024,09-05-2024,IMPS/P2A/647652706538/RANJITSINGH/AXIS,647652706538,,500.0,1094400.03
09-05-2024,09-05-2024,POS/5346/OLA/JAYANAGAR,180009539292,249.0,,1094151.03
09-05-2024,09-05-2024,BIL/INFT/971312766281/APOLLO PHARMACY/PAYMENT,971312766281,79.0,,1094072.03
09-05-2024,09-05-2024,ATM WDL/0675/BANJARA HILLS,941443931056,1250.0,,1092822.03
11-05-2024,11-05-2024,ATM WDL/9406/BTM LAYOUT,146227397870,49.0,,1092773.03
11-05-2024,11-05-2024,UPI/P2A/797965337730/rohitsharm813@paytm/PAY,797965337730,1250.0,,1091523.03
11-05-2024,11-05-2024,UPI/P2A/272849795971/smitharao381@oksbi/PAY,272849795971,1680.0,,1089843.03
13-05-2024,13-05-2024,IMPS/P2A/737451618438/ANITHAKRISHNAN/AXIS,737451618438,,500.0,1090343.03
13-05-2024,13-05-2024,IMPS/P2A/391726338167/MALLIKADAS/AXIS,391726338167,,4800.0,1095143.03
14-05-2024,14-05-2024,ATM WDL/1594/PUNE,749989635017,249.0,,1094894.03
14-05-2024,14-05-2024,IMPS/P2A/426732928201/ANITHAKRISHNAN/AXIS,426732928201,,11200.0,1106094.03
14-05-2024,14-05-2024,UPI/P2A/508916699554/poojasharm647@ybl/PAY,508916699554,3499.0,,1102595.03
15-05-2024,15-05-2024,ATM WDL/3258/JAYANAGAR,842966299440,699.0,,1101896.03
16-05-2024,16-05-2024,IMPS/P2A/860918165848/NIKHILGUPTA/AXIS,860918165848,,7500.0,1109396.03
16-05-2024,16-05-2024,IMPS/P2A/719569431092/ANITHAKRISHNAN/AXIS,719569431092,,24000.0,1133396.03
17-05-2024,17-05-2024,UPI/P2A/181110432825/rohitsharm898@oksbi/PAY,181110432825,699.0,,1132697.03
17-05-2024,17-05-2024,BIL/INFT/318693542984/PVR CINEMAS/PAYMENT,318693542984,249.0,,1132448.03
17-05-2024,17-05-2024,IMPS/P2A/059684897947/RANJITSINGH/AXIS,059684897947,,4800.0,1137248.03
18-05-2024,18-05-2024,IMPS/P2A/018577560863/SMITHARAO/AXIS,018577560863,,500.0,1137748.03
19-05-2024,19-05-2024,ATM WDL/7256/SECUNDERABAD,707218181227,699.0,,1137049.03
19-05-2024,19-05-2024,ATM WDL/9670/JAYANAGAR,241727604294,850.0,,1136199.03
20-05-2024,20-05-2024,ATM WDL/7269/BTM LAYOUT,604437096694,449.0,,1135750.03
21-05-2024,21-05-2024,IMPS/P2A/468510273800/AYESHAKHAN/AXIS,468510273800,,4800.0,1140550.03
21-05-2024,21-05-2024,POS/0049/PVR CINEMAS/WHITEFIELD,979143588196,850.0,,1139700.03
25-05-2024,25-05-2024,POS/6735/JIO/HYDERABAD,947983872014,999.0,,1138701.03
26-05-2024,26-05-2024,BIL/INFT/241211040744/UBER/PAYMENT,241211040744,310.0,,1138391.03
26-05-2024,26-05-2024,IMPS/P2A/336100926661/RANJITSINGH/AXIS,336100926661,,2500.0,1140891.03
26-05-2024,26-05-2024,ATM WDL/3204/INDIRANAGAR,912386920136,249.0,,1140642.03
28-05-2024,28-05-2024,UPI/P2A/294624264978/lathadevi584@okhdfcbank/PAY,294624264978,699.0,,1139943.03
28-05-2024,28-05-2024,ATM WDL/9282/SECUNDERABAD,134194167991,850.0,,1139093.03
30-05-2024,30-05-2024,POS/6086/HPCL/KUKATPALLY,499029748799,79.0,,1139014.03
01-06-2024,01-06-2024,NEFT/CR/885981491229/PAYROLL,376419162610,,32000.0,1171014.03
01-06-2024,01-06-2024,POS/3331/HPCL/MANGALURU,834065304634,999.0,,1170015.03
01-06-2024,01-06-2024,ATM WDL/1843/MARATHAHALLI,833634899543,2380.0,,1167635.03
02-06-2024,02-06-2024,IMPS/P2A/485266474183/MEENAIYER/AXIS,485266474183,,4800.0,1172435.03
02-06-2024,02-06-2024,UPI/P2A/600117469683/divyamenon464@oksbi/PAY,600117469683,5200.0,,1167235.03
04-06-2024,04-06-2024,IMPS/P2A/386267681966/ARJUNMEHTA/AXIS,386267681966,,11200.0,1178435.03
04-06-2024,04-06-2024,POS/7767/OLA/HSR LAYOUT,337629744913,1250.0,,1177185.03
05-06-2024,05-06-2024,ATM WDL/9043/HYDERABAD,450206763433,3499.0,,1173686.03
05-06-2024,05-06-2024,NEFT DR-HDFC0222787-GOPAL NAIK-384143650427-RENT,066827554592,22000.0,,1151686.03
06-06-2024,06-06-2024,POS/1719/SWIGGY/HYDERABAD,910255236956,850.0,,1150836.03
06-06-2024,06-06-2024,UPI/P2A/228164964258/tarageorge995@oksbi/PAY,228164964258,310.0,,1150526.03
08-06-2024,08-06-2024,ATM WDL/2762/JAYANAGAR,589598358010,3499.0,,1147027.03
11-06-2024,11-06-2024,IMPS/P2A/336634190165/POOJASHARMA/AXIS,336634190165,,18500.0,1165527.03
12-06-2024,12-06-2024,POS/3159/SWIGGY/SECUNDERABAD,190282062520,49.0,,1165478.03
12-06-2024,12-06-2024,ATM WDL/3542/INDIRANAGAR,949523606680,3499.0,,1161979.03
13-06-2024,13-06-2024,UPI/P2A/669456852551/priyanair164@ybl/PAY,669456852551,49.0,,1161930.03
15-06-2024,15-06-2024,IMPS/P2A/814521440251/RAJENDRAPRASAD/AXIS,814521440251,,500.0,1162430.03
16-06-2024,16-06-2024,POS/8181/IRCTC/KUKATPALLY,036474163844,79.0,,1162351.03
16-06-2024,16-06-2024,IMPS/P2A/307227682027/NAVEENKUMAR/AXIS,307227682027,,4800.0,1167151.03
16-06-2024,16-06-2024,IMPS/P2A/978956953092/TANVIRAO/AXIS,978956953092,,4800.0,1171951.03
17-06-2024,17-06-2024,UPI/P2A/099084252007/rahulsingh199@okhdfcbank/PAY,099084252007,3499.0,,1168452.03
17-06-2024,17-06-2024,BIL/INFT/492792030517/DMART/PAYMENT,492792030517,249.0,,1168203.03
17-06-2024,17-06-2024,UPI/P2A/900344324080/kavyareddy698@okhdfcbank/PAY,900344324080,7800.0,,1160403.03
18-06-2024,18-06-2024,ATM WDL/2883/MYSURU,427625533518,850.0,,1159553.03
18-06-2024,18-06-2024,POS/6826/IOCL/WHITEFIELD,889032651109,1680.0,,1157873.03
19-06-2024,19-06-2024,UPI/P2A/721154610242/divyamenon629@okhdfcbank/PAY,721154610242,5200.0,,1152673.03
19-06-2024,19-06-2024,IMPS/P2A/150007003168/FARHANKHAN/AXIS,150007003168,,18500.0,1171173.03
20-06-2024,20-06-2024,BIL/INFT/085562706377/FLIPKART/PAYMENT,085562706377,5200.0,,1165973.03
21-06-2024,21-06-2024,BIL/INFT/343772637868/IOCL/PAYMENT,343772637868,449.0,,1165524.03
22-06-2024,22-06-2024,BIL/INFT/203103239184/DMART/PAYMENT,203103239184,3499.0,,1162025.03
22-06-2024,22-06-2024,POS/0217/OLA/MANGALURU,400109795198,5200.0,,1156825.03
23-06-2024,23-06-2024,ATM WDL/3350/JAYANAGAR,879532582445,449.0,,1156376.03
24-06-2024,24-06-2024,ATM WDL/0164/SECUNDERABAD,754100617231,2380.0,,1153996.03
24-06-2024,24-06-2024,ATM WDL/1228/MARATHAHALLI,985538313294,5200.0,,1148796.03
24-06-2024,24-06-2024,ATM WDL/1868/MANGALURU,272607799345,1250.0,,1147546.03
25-06-2024,25-06-2024,CREDIT INTEREST CAPITALISED,086850781491,,146.9,1147692.93
25-06-2024,25-06-2024,GST ON BANK CHARGES,417830531734,17.7,,1147675.23
26-06-2024,26-06-2024,IMPS/P2A/488430530118/ANJALIRAO/AXIS,488430530118,,11200.0,1158875.23
26-06-2024,26-06-2024,UPI/P2A/474371431541/naveenkuma756@paytm/PAY,474371431541,2380.0,,1156495.23
26-06-2024,26-06-2024,ATM WDL/9043/KORAMANGALA,537213489695,699.0,,1155796.23
28-06-2024,28-06-2024,BIL/INFT/124343416935/IRCTC/PAYMENT,124343416935,3499.0,,1152297.23
29-06-2024,29-06-2024,IMPS/P2A/975589868905/REKHAPILLAI/AXIS,975589868905,,7500.0,1159797.23
01-07-2024,01-07-2024,IMPS/P2A/211557761439/ADITYAKUMAR/AXIS,211557761439,,500.0,1160297.23
01-07-2024,01-07-2024,IMPS/P2A/538382075048/KAVYAREDDY/AXIS,538382075048,,1200.0,1161497.23
01-07-2024,01-07-2024,NEFT/CR/520022757634/PAYROLL,578246012201,,32500.0,1193997.23
01-07-2024,01-07-2024,ATM WDL/8448/BANJARA HILLS,212059899869,449.0,,1193548.23
03-07-2024,03-07-2024,ATM WDL/7192/KUKATPALLY,561390981111,1250.0,,1192298.23
03-07-2024,03-07-2024,IMPS/P2A/114409505580/SUNILYADAV/AXIS,114409505580,,7500.0,1199798.23
04-07-2024,04-07-2024,BIL/INFT/719604882001/ZOMATO/PAYMENT,719604882001,999.0,,1198799.23
04-07-2024,04-07-2024,BIL/INFT/842849854167/AIRTEL/PAYMENT,842849854167,1680.0,,1197119.23
04-07-2024,04-07-2024,UPI/P2A/051336338470/tarageorge202@okaxis/PAY,051336338470,7800.0,,1189319.23
04-07-2024,04-07-2024,NEFT DR-HDFC0705955-VINAY PATIL-283567954036-RENT,350509083587,26500.0,,1162819.23
04-07-2024,04-07-2024,IMPS/P2A/370585411370/SUSHMARAO/AXIS,370585411370,,1200.0,1164019.23
05-07-2024,05-07-2024,ATM WDL/7505/MYSURU,613213945398,999.0,,1163020.23
05-07-2024,05-07-2024,BIL/INFT/426409615213/BOOKMYSHOW/PAYMENT,426409615213,310.0,,1162710.23
07-07-2024,07-07-2024,UPI/P2A/753853999140/divyamenon976@oksbi/PAY,753853999140,79.0,,1162631.23
07-07-2024,07-07-2024,BIL/INFT/631931888769/PVR CINEMAS/PAYMENT,631931888769,850.0,,1161781.23
07-07-2024,07-07-2024,IMPS/P2A/783216928232/USHARANI/AXIS,783216928232,,18500.0,1180281.23
08-07-2024,08-07-2024,UPI/P2A/192256923828/smitharao765@okaxis/PAY,192256923828,699.0,,1179582.23
08-07-2024,08-07-2024,BIL/INFT/840310261011/PVR CINEMAS/PAYMENT,840310261011,5200.0,,1174382.23
08-07-2024,08-07-2024,ATM WDL/7682/PUNE,592356382013,49.0,,1174333.23
10-07-2024,10-07-2024,IMPS/P2A/278776304267/GOPALVERMA/AXIS,278776304267,,850.0,1175183.23
11-07-2024,11-07-2024,ATM WDL/2754/KORAMANGALA,889009063764,1680.0,,1173503.23
11-07-2024,11-07-2024,POS/4754/OLA/BTM LAYOUT,319506375062,449.0,,1173054.23
12-07-2024,12-07-2024,ATM WDL/2183/MARATHAHALLI,618833449030,310.0,,1172744.23
13-07-2024,13-07-2024,BIL/INFT/333449491134/AMAZON/PAYMENT,333449491134,3499.0,,1169245.23
14-07-2024,14-07-2024,BIL/INFT/257153710193/JIO/PAYMENT,257153710193,1250.0,,1167995.23
14-07-2024,14-07-2024,UPI/P2A/151708420723/arjunmehta517@paytm/PAY,151708420723,699.0,,1167296.23
14-07-2024,14-07-2024,IMPS/P2A/276480662015/ADITYAKUMAR/AXIS,276480662015,,7500.0,1174796.23
14-07-2024,14-07-2024,UPI/P2A/331155351648/divyamenon583@okhdfcbank/PAY,331155351648,120.0,,1174676.23
16-07-2024,16-07-2024,UPI/P2A/898857810059/kiranreddy646@okaxis/PAY,898857810059,2380.0,,1172296.23
18-07-2024,18-07-2024,UPI/P2A/340450970033/mohandas949@okaxis/PAY,340450970033,2380.0,,1169916.23
18-07-2024,18-07-2024,POS/5895/IOCL/KORAMANGALA,094264712967,449.0,,1169467.23
19-07-2024,19-07-2024,IMPS/P2A/077975560177/GANESHKUMAR/AXIS,077975560177,,1200.0,1170667.23
19-07-2024,19-07-2024,ATM WDL/2581/HYDERABAD,017602540540,999.0,,1169668.23
19-07-2024,19-07-2024,IMPS/P2A/679991914596/MOHANDAS/AXIS,679991914596,,1200.0,1170868.23
19-07-2024,19-07-2024,UPI/P2A/166433495578/vikramnair410@oksbi/PAY,166433495578,2380.0,,1168488.23
19-07-2024,19-07-2024,UPI/P2A/871305260196/rohitsharm111@okaxis/PAY,871305260196,310.0,,1168178.23
19-07-2024,19-07-2024,ATM WDL/7219/BANJARA HILLS,163933643246,249.0,,1167929.23
20-07-2024,20-07-2024,BIL/INFT/051857361822/JIO/PAYMENT,051857361822,2380.0,,1165549.23
20-07-2024,20-07-2024,IMPS/P2A/453118447132/NADIAHUSSAIN/AXIS,453118447132,,500.0,1166049.23
21-07-2024,21-07-2024,ATM WDL/9634/MANGALURU,078181856643,2380.0,,1163669.23
21-07-2024,21-07-2024,POS/9242/SWIGGY/KUKATPALLY,897839328138,79.0,,1163590.23
21-07-2024,21-07-2024,ATM WDL/8432/PUNE,340662344863,5200.0,,1158390.23
22-07-2024,22-07-2024,ATM WDL/9386/MARATHAHALLI,573808330725,850.0,,1157540.23
24-07-2024,24-07-2024,BIL/INFT/461180543581/RELIANCE FRESH/PAYMENT,461180543581,3499.0,,1154041.23
24-07-2024,24-07-2024,ATM WDL/9470/HSR LAYOUT,919081261556,249.0,,1153792.23
24-07-2024,24-07-2024,IMPS/P2A/567475406930/VIKRAMNAIR/AXIS,567475406930,,4800.0,1158592.23
26-07-2024,26-07-2024,IMPS/P2A/958199637307/DEEPANAIR/AXIS,958199637307,,850.0,1159442.23
26-07-2024,26-07-2024,IMPS/P2A/776967205794/LAKSHMIVENKAT/AXIS,776967205794,,18500.0,1177942.23
27-07-2024,27-07-2024,POS/6918/BOOKMYSHOW/HSR LAYOUT,365726582709,449.0,,1177493.23
28-07-2024,28-07-2024,UPI/P2A/470517386366/kiranreddy860@okhdfcbank/PAY,470517386366,120.0,,1177373.23
31-07-2024,31-07-2024,ATM WDL/2307/HSR LAYOUT,595732801210,5200.0,,1172173.23
01-08-2024,01-08-2024,BIL/INFT/682142192658/APOLLO PHARMACY/PAYMENT,682142192658,79.0,,1172094.23
03-08-2024,03-08-2024,ATM WDL/1908/BANJARA HILLS,837769690147,699.0,,1171395.23
03-08-2024,03-08-2024,NEFT/CR/253413169851/PAYROLL,412643494614,,31250.0,1202645.23
03-08-2024,03-08-2024,BIL/INFT/464285251985/JIO/PAYMENT,464285251985,49.0,,1202596.23
03-08-2024,03-08-2024,ATM WDL/2379/KORAMANGALA,525070448634,310.0,,1202286.23
04-08-2024,04-08-2024,BIL/INFT/754536718490/UBER/PAYMENT,754536718490,999.0,,1201287.23
04-08-2024,04-08-2024,NEFT DR-HDFC0862871-VINAY PATIL-618751444459-RENT,658985231474,18000.0,,1183287.23
04-08-2024,04-08-2024,BIL/INFT/371516555141/SWIGGY/PAYMENT,371516555141,699.0,,1182588.23
07-08-2024,07-08-2024,UPI/P2A/824168024292/vinaypatil41@ybl/PAY,824168024292,5200.0,,1177388.23
07-08-2024,07-08-2024,ATM WDL/0230/KORAMANGALA,392903266728,249.0,,1177139.23
08-08-2024,08-08-2024,UPI/P2A/557970460792/sunilshett848@oksbi/PAY,557970460792,1250.0,,1175889.23
08-08-2024,08-08-2024,UPI/P2A/970193124731/farhankhan895@okhdfcbank/PAY,970193124731,999.0,,1174890.23
09-08-2024,09-08-2024,UPI/P2A/265168219211/sunilshett514@okhdfcbank/PAY,265168219211,79.0,,1174811.23
09-08-2024,09-08-2024,BIL/INFT/367732217048/PVR CINEMAS/PAYMENT,367732217048,999.0,,1173812.23
13-08-2024,13-08-2024,POS/9756/AMAZON/WHITEFIELD,706202811340,310.0,,1173502.23
14-08-2024,14-08-2024,POS/1661/PVR CINEMAS/SECUNDERABAD,369519996435,2380.0,,1171122.23
15-08-2024,15-08-2024,IMPS/P2A/778176152840/KIRANREDDY/AXIS,778176152840,,500.0,1171622.23
15-08-2024,15-08-2024,ATM WDL/8578/MUMBAI,648459873090,449.0,,1171173.23
17-08-2024,17-08-2024,BIL/INFT/533519426728/APOLLO PHARMACY/PAYMENT,533519426728,49.0,,1171124.23
18-08-2024,18-08-2024,IMPS/P2A/353085764224/KARTHIKMENON/AXIS,353085764224,,18500.0,1189624.23
18-08-2024,18-08-2024,POS/2910/AMAZON/MARATHAHALLI,365653938865,449.0,,1189175.23
19-08-2024,19-08-2024,IMPS/P2A/400466425533/ARJUNMEHTA/AXIS,400466425533,,4800.0,1193975.23
19-08-2024,19-08-2024,BIL/INFT/108756936211/FLIPKART/PAYMENT,108756936211,5200.0,,1188775.23
20-08-2024,20-08-2024,ATM WDL/2084/JAYANAGAR,617551122142,310.0,,1188465.23
20-08-2024,20-08-2024,POS/8772/DMART/HYDERABAD,819157719857,3499.0,,1184966.23
21-08-2024,21-08-2024,ATM WDL/8510/PUNE,986564638479,3499.0,,1181467.23
22-08-2024,22-08-2024,IMPS/P2A/591252365233/SUSHMARAO/AXIS,591252365233,,18500.0,1199967.23
24-08-2024,24-08-2024,IMPS/P2A/656311450929/KAVYAREDDY/AXIS,656311450929,,24000.0,1223967.23
24-08-2024,24-08-2024,NEFT-330051241745-BENGALURU METRO SERVICES-REIMB-462046-HDFC0377505,412626723863,,12000.0,1235967.23
24-08-2024,24-08-2024,POS/9167/HPCL/SECUNDERABAD,201225063257,699.0,,1235268.23
27-08-2024,27-08-2024,BIL/INFT/839067855537/PVR CINEMAS/PAYMENT,839067855537,310.0,,1234958.23
28-08-2024,28-08-2024,IMPS/P2A/232165962308/PRIYANAIR/AXIS,232165962308,,500.0,1235458.23
29-08-2024,29-08-2024,UPI/P2A/179473259724/sunilshett980@okhdfcbank/PAY,179473259724,999.0,,1234459.23
30-08-2024,30-08-2024,BIL/INFT/708794930866/FLIPKART/PAYMENT,708794930866,2380.0,,1232079.23
31-08-2024,31-08-2024,IMPS/P2A/180833881470/RAMESHGOWDA/AXIS,180833881470,,24000.0,1256079.23
01-09-2024,01-09-2024,NEFT/CR/587218623738/PAYROLL,815482754806,,31250.0,1287329.23
02-09-2024,02-09-2024,ATM WDL/0570/SECUNDERABAD,381664489256,850.0,,1286479.23
02-09-2024,02-09-2024,UPI/P2A/811124643585/vinaypatil973@ybl/PAY,811124643585,449.0,,1286030.23
03-09-2024,03-09-2024,UPI/P2A/119458575156/rahulsingh59@paytm/PAY,119458575156,310.0,,1285720.23
03-09-2024,03-09-2024,NEFT DR-HDFC0231979-NAVEEN KUMAR-160338818674-RENT,162478396378,22000.0,,1263720.23
03-09-2024,03-09-2024,POS/0450/AIRTEL/MYSURU,220829108743,3499.0,,1260221.23
04-09-2024,04-09-2024,BIL/INFT/022127389780/FLIPKART/PAYMENT,022127389780,699.0,,1259522.23
04-09-2024,04-09-2024,UPI/P2A/529793738281/vinaypatil787@oksbi/PAY,529793738281,850.0,,1258672.23
04-09-2024,04-09-2024,ATM WDL/0089/MARATHAHALLI,070379531440,310.0,,1258362.23
05-09-2024,05-09-2024,POS/2119/RELIANCE FRESH/MYSURU,554658886855,1680.0,,1256682.23
06-09-2024,06-09-2024,IMPS/P2A/663419837101/ARUNSHARMA/AXIS,663419837101,,4800.0,1261482.23
07-09-2024,07-09-2024,IMPS/P2A/635526468826/RAMESHPILLAI/AXIS,635526468826,,2500.0,1263982.23
08-09-2024,08-09-2024,ATM WDL/2415/HSR LAYOUT,331520745652,79.0,,1263903.23
08-09-2024,08-09-2024,POS/0263/BOOKMYSHOW/HSR LAYOUT,841591652202,1680.0,,1262223.23
08-09-2024,08-09-2024,IMPS/P2A/646776373502/ARCHANAPILLAI/AXIS,646776373502,,4800.0,1267023.23
10-09-2024,10-09-2024,POS/4728/IRCTC/HSR LAYOUT,481256717897,79.0,,1266944.23
11-09-2024,11-09-2024,ATM WDL/4824/INDIRANAGAR,085960009047,449.0,,1266495.23
11-09-2024,11-09-2024,ATM WDL/2291/WHITEFIELD,589209345941,999.0,,1265496.23
12-09-2024,12-09-2024,ATM WDL/8524/MUMBAI,468170533555,120.0,,1265376.23
12-09-2024,12-09-2024,ATM WDL/1704/BANJARA HILLS,717864921996,3499.0,,1261877.23
13-09-2024,13-09-2024,POS/4339/SWIGGY/MARATHAHALLI,027994311756,449.0,,1261428.23
13-09-2024,13-09-2024,ATM WDL/3651/BTM LAYOUT,827743460534,5200.0,,1256228.23
14-09-2024,14-09-2024,POS/4610/ZOMATO/MYSURU,232450822584,1680.0,,1254548.23
15-09-2024,15-09-2024,UPI/P2A/105423058910/mohandas912@okaxis/PAY,105423058910,699.0,,1253849.23
15-09-2024,15-09-2024,POS/4698/BESCOM/JAYANAGAR,638662228723,310.0,,1253539.23
15-09-2024,15-09-2024,POS/2962/PVR CINEMAS/MUMBAI,202312296347,7800.0,,1245739.23
18-09-2024,18-09-2024,IMPS/P2A/614625629238/BINDHUNAIR/AXIS,614625629238,,850.0,1246589.23
20-09-2024,20-09-2024,POS/7132/BOOKMYSHOW/MARATHAHALLI,565232830059,49.0,,1246540.23
22-09-2024,22-09-2024,IMPS/P2A/774207955243/DIVYAMENON/AXIS,774207955243,,7500.0,1254040.23
22-09-2024,22-09-2024,UPI/P2A/418657469576/tarageorge291@oksbi/PAY,418657469576,3499.0,,1250541.23
23-09-2024,23-09-2024,ATM WDL/1804/SECUNDERABAD,959413822446,1250.0,,1249291.23
23-09-2024,23-09-2024,POS/4299/HPCL/INDIRANAGAR,304726190322,3499.0,,1245792.23
23-09-2024,23-09-2024,POS/1687/UBER/BANJARA HILLS,905977036834,249.0,,1245543.23
24-09-2024,24-09-2024,POS/2793/AIRTEL/KUKATPALLY,787300075885,3499.0,,1242044.23
24-09-2024,24-09-2024,UPI/P2A/840465420852/harishmeno43@ybl/PAY,840465420852,699.0,,1241345.23
24-09-2024,24-09-2024,UPI/P2A/733489798424/rahulsingh446@okaxis/PAY,733489798424,1680.0,,1239665.23
25-09-2024,25-09-2024,CREDIT INTEREST CAPITALISED,681313006821,,229.25,1239894.48
25-09-2024,25-09-2024,GST ON BANK CHARGES,426940529370,17.7,,1239876.78
26-09-2024,26-09-2024,POS/3317/FLIPKART/WHITEFIELD,260790138622,850.0,,1239026.78
26-09-2024,26-09-2024,POS/3299/APOLLO PHARMACY/KUKATPALLY,583992970511,310.0,,1238716.78
26-09-2024,26-09-2024,BIL/INFT/451471901551/AMAZON/PAYMENT,451471901551,120.0,,1238596.78
