Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
14 Aug 2024,14 Aug 2024,ATM WDL/8491/PUNE,169330050107,49.0,,1443181.6
14 Aug 2024,14 Aug 2024,TO CLEARING-CIT FLIPKART 414372,905674297963,120.0,,1443061.6
16 Aug 2024,16 Aug 2024,POS/2147/BESCOM/KUKATPALLY,506018878491,249.0,,1442812.6
17 Aug 2024,17 Aug 2024,BY TRANSFER-INB IMPS733866908639/3400362931/XX8997/Remitly Tr-,MAC3583533241,,11200.0,1454012.6
18 Aug 2024,18 Aug 2024,ATM WDL/9902/SECUNDERABAD,888548321284,310.0,,1453702.6
18 Aug 2024,18 Aug 2024,ATM WDL/1156/SECUNDERABAD,966942860754,79.0,,1453623.6
19 Aug 2024,19 Aug 2024,TO CLEARING-CIT AMAZON 346396,560435544340,3499.0,,1450124.6
22 Aug 2024,22 Aug 2024,TO CLEARING-CIT UBER 049673,079255207726,449.0,,1449675.6
23 Aug 2024,23 Aug 2024,TO TRANSFER-UPI/524421522778/anjalirao640@oksbi,524421522778,449.0,,1449226.6
24 Aug 2024,24 Aug 2024,TO TRANSFER-UPI/843670445494/smitharao554@ybl,843670445494,449.0,,1448777.6
25 Aug 2024,25 Aug 2024,POS/3344/ZOMATO/KORAMANGALA,134372141214,449.0,,1448328.6
25 Aug 2024,25 Aug 2024,ATM WDL/5872/KUKATPALLY,326394510765,310.0,,1448018.6
26 Aug 2024,26 Aug 2024,TO TRANSFER-UPI/730601123298/vikramnair509@paytm,730601123298,999.0,,1447019.6
29 Aug 2024,29 Aug 2024,BY TRANSFER-INB IMPS002953888881/6102687774/XX5033/Remitly Tr-,MAC2073965427,,850.0,1447869.6
30 Aug 2024,30 Aug 2024,TO TRANSFER-UPI/045877220803/rohitsharm683@okhdfcbank,045877220803,79.0,,1447790.6
30 Aug 2024,30 Aug 2024,NEFT-477220585646-SOUTHERN RETAILS-REIMB-051322-HDFC0275825,103322267334,,12000.0,1459790.6
31 Aug 2024,31 Aug 2024,ATM WDL/5173/JAYANAGAR,110024329747,3499.0,,1456291.6
31 Aug 2024,31 Aug 2024,ATM WDL/6412/INDIRANAGAR,729053430918,249.0,,1456042.6
31 Aug 2024,31 Aug 2024,BY TRANSFER-INB IMPS984246724928/1889342210/XX2583/Remitly Tr-,MAC0536718797,,850.0,1456892.6
3 Sep 2024,3 Sep 2024,BY TRANSFER-4004179821138 SALARY RAJENDRA PRA,781179937009,,78000.0,1534892.6
3 Sep 2024,3 Sep 2024,TO TRANSFER-UPI/061745628948/rohitsharm51@paytm,061745628948,999.0,,1533893.6
5 Sep 2024,5 Sep 2024,ATM WDL/5055/HSR LAYOUT,078160593154,1250.0,,1532643.6
7 Sep 2024,7 Sep 2024,NEFT DR-HDFC0789680-PRIYA NAIR-256368948903-RENT,033986110516,18000.0,,1514643.6
9 Sep 2024,9 Sep 2024,ATM WDL/3407/WHITEFIELD,682966702683,310.0,,1514333.6
10 Sep 2024,10 Sep 2024,TO CLEARING-CIT IRCTC 173485,281856317842,310.0,,1514023.6
12 Sep 2024,12 Sep 2024,TO CLEARING-CIT JIO 083864,738736970319,7800.0,,1506223.6
13 Sep 2024,13 Sep 2024,ATM WDL/9703/INDIRANAGAR,649100611999,5200.0,,1501023.6
14 Sep 2024,14 Sep 2024,ATM WDL/1849/MARATHAHALLI,972579066289,5200.0,,1495823.6
14 Sep 2024,14 Sep 2024,TO CLEARING-CIT AMAZON 424278,327065908218,699.0,,1495124.6
14 Sep 2024,14 Sep 2024,TO TRANSFER-UPI/115268152807/anjalirao218@oksbi,115268152807,79.0,,1495045.6
15 Sep 2024,15 Sep 2024,TO CLEARING-CIT IOCL 628786,903338677651,249.0,,1494796.6
15 Sep 2024,15 Sep 2024,TO TRANSFER-UPI/502577664945/smitharao965@ybl,502577664945,79.0,,1494717.6
15 Sep 2024,15 Sep 2024,TO CLEARING-CIT AIRTEL 931144,092320316038,7800.0,,1486917.6
16 Sep 2024,16 Sep 2024,TO CLEARING-CIT OLA 924927,004677927936,79.0,,1486838.6
18 Sep 2024,18 Sep 2024,TO TRANSFER-UPI/181523168185/harishmeno749@okhdfcbank,181523168185,79.0,,1486759.6
18 Sep 2024,18 Sep 2024,ATM WDL/0095/HYDERABAD,368838789489,2380.0,,1484379.6
19 Sep 2024,19 Sep 2024,BY TRANSFER-INB IMPS493867358651/8021594132/XX1372/Remitly Tr-,MAC0547621623,,2500.0,1486879.6
20 Sep 2024,20 Sep 2024,TO CLEARING-CIT PVR CINEMAS 396059,482682038076,850.0,,1486029.6
20 Sep 2024,20 Sep 2024,TO CLEARING-CIT RELIANCE FRESH 364474,985600062544,449.0,,1485580.6
21 Sep 2024,21 Sep 2024,TO CLEARING-CIT BESCOM 247708,701755135939,5200.0,,1480380.6
22 Sep 2024,22 Sep 2024,POS/8305/BOOKMYSHOW/SECUNDERABAD,052696603313,699.0,,1479681.6
22 Sep 2024,22 Sep 2024,TO TRANSFER-UPI/887401987902/anjalirao280@okaxis,887401987902,2380.0,,1477301.6
22 Sep 2024,22 Sep 2024,TO CLEARING-CIT DMART 018326,883603139740,1250.0,,1476051.6
24 Sep 2024,24 Sep 2024,TO CLEARING-CIT AMAZON 395206,818442490115,699.0,,1475352.6
24 Sep 2024,24 Sep 2024,ATM WDL/8559/KUKATPALLY,605890000366,249.0,,1475103.6
25 Sep 2024,25 Sep 2024,TO CLEARING-CIT APOLLO PHARMACY 542377,981839763527,699.0,,1474404.6
25 Sep 2024,25 Sep 2024,CREDIT INTEREST CAPITALISED,786082591215,,61.91,1474466.51
25 Sep 2024,25 Sep 2024,GST ON BANK CHARGES,556162725103,17.7,,1474448.81
25 Sep 2024,25 Sep 2024,BY TRANSFER-INB IMPS779136659223/7425876448/XX1540/Remitly Tr-,MAC4169871581,,2500.0,1476948.81
25 Sep 2024,25 Sep 2024,ATM WDL/1478/SECUNDERABAD,485323354758,120.0,,1476828.81
26 Sep 2024,26 Sep 2024,ATM WDL/5071/HSR LAYOUT,896888065659,1250.0,,1475578.81
28 Sep 2024,28 Sep 2024,BY TRANSFER-INB IMPS074775035007/4936509454/XX7775/Remitly Tr-,MAC2184058197,,500.0,1476078.81
3 Oct 2024,3 Oct 2024,BY TRANSFER-3882427977661 SALARY RAJENDRA PRA,426623340144,,78500.0,1554578.81
3 Oct 2024,3 Oct 2024,ATM WDL/3623/MYSURU,118846220693,1250.0,,1553328.81
4 Oct 2024,4 Oct 2024,TO CLEARING-CIT JIO 878629,369601809099,699.0,,1552629.81
5 Oct 2024,5 Oct 2024,TO TRANSFER-UPI/920976177980/divyamenon752@ybl,920976177980,2380.0,,1550249.81
6 Oct 2024,6 Oct 2024,TO CLEARING-CIT HPCL 556230,646122052758,2380.0,,1547869.81
7 Oct 2024,7 Oct 2024,TO CLEARING-CIT BESCOM 424989,609448787943,120.0,,1547749.81
7 Oct 2024,7 Oct 2024,NEFT DR-HDFC0698088-SMITHA RAO-853793838354-RENT,787017382088,31000.0,,1516749.81
7 Oct 2024,7 Oct 2024,TO TRANSFER-UPI/381692338823/naveenkuma617@paytm,381692338823,999.0,,1515750.81
7 Oct 2024,7 Oct 2024,ATM WDL/4711/KUKATPALLY,564456275322,850.0,,1514900.81
7 Oct 2024,7 Oct 2024,POS/9061/BPCL/MARATHAHALLI,128107659421,699.0,,1514201.81
8 Oct 2024,8 Oct 2024,ATM WDL/4828/KUKATPALLY,811290801639,1250.0,,1512951.81
9 Oct 2024,9 Oct 2024,TO TRANSFER-UPI/532119640610/rajeshverm816@okaxis,532119640610,120.0,,1512831.81
10 Oct 2024,10 Oct 2024,ATM WDL/2660/MARATHAHALLI,071344050220,310.0,,1512521.81
10 Oct 2024,10 Oct 2024,ATM WDL/7008/HYDERABAD,222994807673,5200.0,,1507321.81
12 Oct 2024,12 Oct 2024,ATM WDL/9901/INDIRANAGAR,392877909304,999.0,,1506322.81
12 Oct 2024,12 Oct 2024,BY TRANSFER-INB IMPS599058011037/6092929002/XX8623/Remitly Tr-,MAC9517931312,,18500.0,1524822.81
12 Oct 2024,12 Oct 2024,NEFT-724065433950-SOUTHERN RETAILS-REIMB-051322-HDFC0672595,110498436260,,18500.0,1543322.81
12 Oct 2024,12 Oct 2024,TO TRANSFER-UPI/178814702140/arjunmehta407@ybl,178814702140,79.0,,1543243.81
13 Oct 2024,13 Oct 2024,TO CLEARING-CIT PVR CINEMAS 415295,904389550932,3499.0,,1539744.81
14 Oct 2024,14 Oct 2024,ATM WDL/2623/HSR LAYOUT,661900910079,249.0,,1539495.81
14 Oct 2024,14 Oct 2024,ATM WDL/3361/MARATHAHALLI,292972820431,2380.0,,1537115.81
18 Oct 2024,18 Oct 2024,TO TRANSFER-UPI/531202743887/harishmeno999@paytm,531202743887,1680.0,,1535435.81
18 Oct 2024,18 Oct 2024,POS/3645/APOLLO PHARMACY/SECUNDERABAD,288668510381,449.0,,1534986.81
19 Oct 2024,19 Oct 2024,BY TRANSFER-INB IMPS296617962237/0776638233/XX5290/Remitly Tr-,MAC7949002312,,2500.0,1537486.81
21 Oct 2024,21 Oct 2024,POS/3185/RELIANCE FRESH/BANJARA HILLS,189209966884,699.0,,1536787.81
21 Oct 2024,21 Oct 2024,TO TRANSFER-UPI/867497503284/priyanair446@okaxis,867497503284,699.0,,1536088.81
22 Oct 2024,22 Oct 2024,BY TRANSFER-INB IMPS353252491964/1951646135/XX0366/Remitly Tr-,MAC9969729719,,850.0,1536938.81
23 Oct 2024,23 Oct 2024,TO CLEARING-CIT AIRTEL 725059,524911960604,7800.0,,1529138.81
24 Oct 2024,24 Oct 2024,TO CLEARING-CIT AIRTEL 377146,165839666381,850.0,,1528288.81
26 Oct 2024,26 Oct 2024,TO TRANSFER-UPI/458081929079/sunilshett756@okaxis,458081929079,120.0,,1528168.81
27 Oct 2024,27 Oct 2024,POS/4458/BPCL/MYSURU,262081534169,49.0,,1528119.81
1 Nov 2024,1 Nov 2024,BY TRANSFER-0497848616092 SALARY RAJENDRA PRA,708190312758,,78000.0,1606119.81
3 Nov 2024,3 Nov 2024,BY TRANSFER-INB IMPS101821086957/8123876825/XX3423/Remitly Tr-,MAC1152619795,,4800.0,1610919.81
3 Nov 2024,3 Nov 2024,TO TRANSFER-UPI/107019118248/vikramnair79@ybl,107019118248,850.0,,1610069.81
4 Nov 2024,4 Nov 2024,BY TRANSFER-INB IMPS509486525658/2254182320/XX4634/Remitly Tr-,MAC9710812108,,1200.0,1611269.81
4 Nov 2024,4 Nov 2024,NEFT-534950639469-SOUTHERN RETAILS-REIMB-051322-HDFC0640352,413158662114,,24000.0,1635269.81
4 Nov 2024,4 Nov 2024,BY TRANSFER-INB IMPS292465876287/7989377949/XX5412/Remitly Tr-,MAC6203904540,,18500.0,1653769.81
4 Nov 2024,4 Nov 2024,NEFT DR-HDFC0671248-RAHUL SINGH-975530329881-RENT,853096532891,31000.0,,1622769.81
7 Nov 2024,7 Nov 2024,TO CLEARING-CIT BPCL 815176,745483078446,1680.0,,1621089.81
7 Nov 2024,7 Nov 2024,POS/8880/OLA/WHITEFIELD,175378643587,449.0,,1620640.81
7 Nov 2024,7 Nov 2024,TO TRANSFER-UPI/963158419228/meerapilla716@oksbi,963158419228,79.0,,1620561.81
7 Nov 2024,7 Nov 2024,ATM WDL/4060/INDIRANAGAR,273784521910,1680.0,,1618881.81
8 Nov 2024,8 Nov 2024,POS/5944/FLIPKART/BTM LAYOUT,176987518795,999.0,,1617882.81
9 Nov 2024,9 Nov 2024,TO CLEARING-CIT BPCL 203206,576960379395,850.0,,1617032.81
10 Nov 2024,10 Nov 2024,POS/7914/OLA/KORAMANGALA,979406949198,699.0,,1616333.81
11 Nov 2024,11 Nov 2024,TO CLEARING-CIT ZOMATO 854271,560688955434,5200.0,,1611133.81
11 Nov 2024,11 Nov 2024,TO TRANSFER-UPI/024438622171/anjalirao115@oksbi,024438622171,3499.0,,1607634.81
12 Nov 2024,12 Nov 2024,BY TRANSFER-INB IMPS452613501731/6200961721/XX8317/Remitly Tr-,MAC0616224631,,850.0,1608484.81
12 Nov 2024,12 Nov 2024,ATM WDL/3382/MYSURU,408835528745,850.0,,1607634.81
14 Nov 2024,14 Nov 2024,POS/3024/UBER/MANGALURU,491453924954,310.0,,1607324.81
15 Nov 2024,15 Nov 2024,ATM WDL/6986/MYSURU,819353013270,249.0,,1607075.81
15 Nov 2024,15 Nov 2024,BY TRANSFER-INB IMPS573441310272/9489576740/XX1393/Remitly Tr-,MAC8155272638,,850.0,1607925.81
17 Nov 2024,17 Nov 2024,BY TRANSFER-INB IMPS666984598051/5443909271/XX5360/Remitly Tr-,MAC1853329223,,7500.0,1615425.81
17 Nov 2024,17 Nov 2024,ATM WDL/2223/MANGALURU,601416291946,1250.0,,1614175.81
17 Nov 2024,17 Nov 2024,BY TRANSFER-INB IMPS632911845381/2395674474/XX8385/Remitly Tr-,MAC9427513412,,7500.0,1621675.81
18 Nov 2024,18 Nov 2024,TO TRANSFER-UPI/949314460837/kavyareddy227@okaxis,949314460837,999.0,,1620676.81
21 Nov 2024,21 Nov 2024,TO CLEARING-CIT APOLLO PHARMACY 443497,301714533350,999.0,,1619677.81
25 Nov 2024,25 Nov 2024,ATM WDL/3281/SECUNDERABAD,987732644080,7800.0,,1611877.81
25 Nov 2024,25 Nov 2024,BY TRANSFER-INB IMPS595087244390/5986606572/XX3972/Remitly Tr-,MAC8105402820,,500.0,1612377.81
28 Nov 2024,28 Nov 2024,BY TRANSFER-INB IMPS272220646449/9242008156/XX9704/Remitly Tr-,MAC1782100681,,18500.0,1630877.81
28 Nov 2024,28 Nov 2024,BY TRANSFER-INB IMPS378141806140/6894678854/XX6099/Remitly Tr-,MAC2202682434,,1200.0,1632077.81
28 Nov 2024,28 Nov 2024,TO TRANSFER-UPI/788116907584/ayeshakhan510@ybl,788116907584,449.0,,1631628.81
28 Nov 2024,28 Nov 2024,POS/1310/HPCL/INDIRANAGAR,189457616651,249.0,,1631379.81
28 Nov 2024,28 Nov 2024,POS/3483/BOOKMYSHOW/PUNE,010669535124,2380.0,,1628999.81
29 Nov 2024,29 Nov 2024,BY TRANSFER-INB IMPS923084820175/2817120662/XX0207/Remitly Tr-,MAC2316653695,,500.0,1629499.81
29 Nov 2024,29 Nov 2024,TO TRANSFER-UPI/013986592684/poojasharm47@okaxis,013986592684,999.0,,1628500.81
