Date,Narration,Ref,Withdrawal,Deposit,Balance
23/03/2024,UPI/CR/828933529008/SANTOSH KUMAR/KKBK0045457/santosh202@oksbi,TXN0257634,,850.00,9228492.51
23/03/2024,CHQ NO 865690 CLEARING,TXN0257635,249.00,,9228243.51
24/03/2024,ATM/WDL/67156172/HDFC ATM KORAMANGALA,TXN0257636,2380.00,,9225863.51
25/03/2024,CHQ NO 075027 CLEARING,TXN0257637,699.00,,9225164.51
25/03/2024,NEFT/303757668813/PREETHI IYER/KKBK0045457/26974968310417,TXN0257638,310.00,,9224854.51
25/03/2024,NEFT/84371690/PRAKASH RAO/KKBK0045457/72512649901009,TXN0257639,850.00,,9224004.51
25/03/2024,UPI/DR/378175928552/RAVI KUMAR SHARMA/KKBK0045457/ravi980@ybl,TXN0257640,999.00,,9223005.51
25/03/2024,NEFT/1056426506/SUSHMA RAO/KKBK0045457/27750535799133,TXN0257641,1250.00,,9221755.51
25/03/2024,UPI/DR/16652256/DEEPA NAIR/KKBK0045457/deepa732@ybl,TXN0257642,79.00,,9221676.51
26/03/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257643,,32000.00,9253676.51
26/03/2024,UPI/DR/1129413378/ARJUN MEHTA/KKBK0045457/arjun607@ybl,TXN0257644,120.00,,9253556.51
27/03/2024,UPI/DR/8504705249/AYESHA KHAN/KKBK0045457/ayesha101@paytm,TXN0257645,999.00,,9252557.51
27/03/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257646,,4800.00,9257357.51
27/03/2024,NEFT/116745946756/LAKSHMI VENKAT/KKBK0045457/04103897088447,TXN0257647,49.00,,9257308.51
27/03/2024,IMPS/P2P/79840680/NADIA HUSSAIN/9724885426,TXN0257648,,850.00,9258158.51
28/03/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257649,,32000.00,9290158.51
28/03/2024,IMPS/P2P/13532759/ROHIT SHARMA/9801897096,TXN0257650,,24000.00,9314158.51
28/03/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257651,,18500.00,9332658.51
28/03/2024,UPI/DR/46218235/VIKRAM NAIR/KKBK0045457/vikram490@okaxis,TXN0257652,1250.00,,9331408.51
28/03/2024,UPI/CR/10995707/MEERA PILLAI/KKBK0045457/meera337@oksbi,TXN0257653,,18500.00,9349908.51
28/03/2024,UPI/CR/8815382246/PADMA RAO/KKBK0045457/padma425@paytm,TXN0257654,,7600.00,9357508.51
29/03/2024,UPI/DR/196372543380/POOJA SHARMA/KKBK0045457/pooja439@oksbi,TXN0257655,5200.00,,9352308.51
29/03/2024,UPI/DR/32606335/DEEPAK JOSHI/KKBK0045457/deepak269@oksbi,TXN0257656,310.00,,9351998.51
29/03/2024,ATM/WDL/78705261/SBI ATM JAYANAGAR BLR,TXN0257657,249.00,,9351749.51
29/03/2024,ATM/WDL/5422911936/SBI ATM JAYANAGAR BLR,TXN0257658,5200.00,,9346549.51
30/03/2024,NEFT/293286804073/TANVI RAO,TXN0257659,2500.00,,9344049.51
30/03/2024,UPI/DR/8392329210/SUNIL YADAV/KKBK0045457/sunil805@oksbi,TXN0257660,449.00,,9343600.51
30/03/2024,ATM/WDL/337587872462/CANARA ATM MYSURU,TXN0257661,2380.00,,9341220.51
30/03/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257662,,32000.00,9373220.51
30/03/2024,UPI/DR/652912613200/ARCHANA PILLAI/KKBK0045457/archana373@okaxis,TXN0257663,850.00,,9372370.51
30/03/2024,UPI/DR/1528792264/LAKSHMI VENKAT/KKBK0045457/lakshmi403@oksbi,TXN0257664,1680.00,,9370690.51
31/03/2024,IMPS/P2P/251201128540/ARCHANA PILLAI/7111105670,TXN0257665,,2500.00,9373190.51
31/03/2024,CHQ NO 106035 CLEARING,TXN0257666,7800.00,,9365390.51
31/03/2024,UPI/DR/14479305/BABU LAL/KKBK0045457/babu260@okhdfc,TXN0257667,449.00,,9364941.51
31/03/2024,CHQ NO 014309 CLEARING,TXN0257668,850.00,,9364091.51
31/03/2024,UPI/DR/7430334682/CHANDAN SHARMA/KKBK0045457/chandan431@paytm,TXN0257669,699.00,,9363392.51
31/03/2024,UPI/DR/4169407279/IMRAN KHAN/KKBK0045457/imran245@paytm,TXN0257670,999.00,,9362393.51
01/04/2024,REVERSAL-NEFT/PENDING_REV_60841917,TXN0257671,,2500.00,9364893.51
01/04/2024,ATM/WDL/771644643071/CANARA ATM MYSURU,TXN0257672,1250.00,,9363643.51
01/04/2024,UPI/CR/56587204/SUSHMA RAO/KKBK0045457/sushma842@ybl,TXN0257673,,24000.00,9387643.51
01/04/2024,NEFT/27065263/SUNIL YADAV/KKBK0045457/69640258737231,TXN0257674,850.00,,9386793.51
02/04/2024,UPI/CR/1860691412/SANJANA HEGDE/KKBK0045457/sanjana508@paytm,TXN0257675,,11200.00,9397993.51
02/04/2024,UPI/DR/41045079/USHA RANI/KKBK0045457/usha527@ybl,TXN0257676,249.00,,9397744.51
02/04/2024,NEFT/660593116903/NADIA HUSSAIN/KKBK0045457/81004190590764,TXN0257677,449.00,,9397295.51
02/04/2024,CHQ NO 407637 CLEARING,TXN0257678,120.00,,9397175.51
02/04/2024,IMPS/P2P/92591601/SMITHA PILLAI/8302703529,TXN0257679,,11200.00,9408375.51
02/04/2024,UPI/DR/285353172821/KAVERI MENON/KKBK0045457/kaveri263@paytm,TXN0257680,120.00,,9408255.51
02/04/2024,IMPS/P2P/40810982/SUNITA DEVI/8843693200,TXN0257681,,18500.00,9426755.51
03/04/2024,UPI/DR/21736715/CHANDAN SHARMA/KKBK0045457/chandan130@oksbi,TXN0257682,79.00,,9426676.51
03/04/2024,NEFT/4422805047/NILESH KULKARNI/KKBK0045457/06796261192458,TXN0257683,,1200.00,9427876.51
03/04/2024,UPI/DR/354229665392/SHAHID KHAN/KKBK0045457/shahid485@okaxis,TXN0257684,3499.00,,9424377.51
04/04/2024,UPI/DR/4220140345/BINDHU NAIR/KKBK0045457/bindhu415@ybl,TXN0257685,49.00,,9424328.51
04/04/2024,UPI/CR/6114487017/PRIYA NAIR/KKBK0045457/priya995@paytm,TXN0257686,,4800.00,9429128.51
04/04/2024,ATM/WDL/4868680757/CANARA ATM MYSURU,TXN0257687,49.00,,9429079.51
04/04/2024,UPI/CR/47011270/VINAY PATIL/KKBK0045457/vinay194@okaxis,TXN0257688,,4800.00,9433879.51
04/04/2024,CHQ NO 760550 CLEARING,TXN0257689,3499.00,,9430380.51
04/04/2024,NEFT/066590981187/SURESH BABU/KKBK0045457/58775446722853,TXN0257690,,4800.00,9435180.51
04/04/2024,UPI/CR/5403377901/RAHUL SINGH/KKBK0045457/rahul630@oksbi,TXN0257691,,18500.00,9453680.51
05/04/2024,UPI/DR/34808642/RAMESH PILLAI/KKBK0045457/ramesh539@okaxis,TXN0257692,1680.00,,9452000.51
05/04/2024,UPI/DR/0300495516/ANITHA KRISHNAN/KKBK0045457/anitha881@paytm,TXN0257693,1250.00,,9450750.51
05/04/2024,UPI/DR/51671915/NAVEEN KUMAR/KKBK0045457/naveen490@paytm,TXN0257694,49.00,,9450701.51
05/04/2024,NEFT/11644070/PRAKASH RAO/KKBK0045457/10554712621954,TXN0257695,,850.00,9451551.51
05/04/2024,ATM/WDL/539158970240/CANARA ATM MYSURU,TXN0257696,49.00,,9451502.51
05/04/2024,IMPS/P2P/868383232465/LALITHA DEVI/9742230577,TXN0257697,,1200.00,9452702.51
05/04/2024,NEFT/26197253/LAKSHMI VENKAT/KKBK0045457/17339910027881,TXN0257698,,500.00,9453202.51
05/04/2024,IMPS/P2P/27755018/NILESH KULKARNI/9442054673,TXN0257699,,1200.00,9454402.51
06/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257700,,24000.00,9478402.51
06/04/2024,NEFT/4067813169/GOPAL VERMA/KKBK0045457/41096334484110,TXN0257701,,32000.00,9510402.51
06/04/2024,NEFT/3452083005/SURESH BABU/KKBK0045457/60176420298980,TXN0257702,1680.00,,9508722.51
07/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257703,,500.00,9509222.51
07/04/2024,CHQ NO 365530 CLEARING,TXN0257704,850.00,,9508372.51
07/04/2024,IMPS/P2P/527542901059/RAVI KUMAR SHARMA/7930803557,TXN0257705,,32000.00,9540372.51
07/04/2024,NEFT/1001961837/VENKAT RAO/KKBK0045457/92313220575038,TXN0257706,5200.00,,9535172.51
07/04/2024,ATM/WDL/491166244417/CANARA ATM MYSURU,TXN0257707,7800.00,,9527372.51
08/04/2024,UPI/DR/945614704903/SANTOSH KUMAR/KKBK0045457/santosh187@ybl,TXN0257708,310.00,,9527062.51
08/04/2024,UPI/CR/96263634/BABU LAL/KKBK0045457/babu874@paytm,TXN0257709,,850.00,9527912.51
08/04/2024,NEFT/8291855636/NADIA HUSSAIN/KKBK0045457/44375956897034,TXN0257710,120.00,,9527792.51
08/04/2024,UPI/DR/23667788/NILESH KULKARNI/KKBK0045457/nilesh824@okaxis,TXN0257711,79.00,,9527713.51
08/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257712,,4800.00,9532513.51
08/04/2024,CHQ NO 059507 CLEARING,TXN0257713,449.00,,9532064.51
08/04/2024,UPI/DR/8554316792/SURESH BABU/KKBK0045457/suresh279@okaxis,TXN0257714,2380.00,,9529684.51
09/04/2024,CHQ NO 828673 CLEARING,TXN0257715,1680.00,,9528004.51
09/04/2024,NEFT/95174376/ROHIT SHARMA/KKBK0045457/98109181598882,TXN0257716,2380.00,,9525624.51
09/04/2024,NEFT/17308434/GANESH KUMAR/KKBK0045457/38852909159572,TXN0257717,,11200.00,9536824.51
09/04/2024,UPI/CR/8976057442/REKHA PILLAI/KKBK0045457/rekha452@okhdfc,TXN0257718,,850.00,9537674.51
10/04/2024,UPI/DR/80784631/RAVI KUMAR SHARMA/KKBK0045457/ravi377@okhdfc,TXN0257719,49.00,,9537625.51
10/04/2024,NEFT/62958139/SURESH BABU/KKBK0045457/82532216976918,TXN0257720,49.00,,9537576.51
10/04/2024,IMPS/P2P/026688398267/ARCHANA PILLAI/7865504961,TXN0257721,,500.00,9538076.51
10/04/2024,UPI/DR/9731125143/ARCHANA PILLAI/KKBK0045457/archana329@okaxis,TXN0257722,1680.00,,9536396.51
10/04/2024,UPI/DR/342691485083/RAHUL SINGH/KKBK0045457/rahul674@ybl,TXN0257723,79.00,,9536317.51
10/04/2024,NEFT/7556141457/RAMESH PILLAI/KKBK0045457/31488513410360,TXN0257724,310.00,,9536007.51
11/04/2024,IMPS/P2P/212920356705/VINAY PATIL/7864425483,TXN0257725,,500.00,9536507.51
11/04/2024,NEFT/728768722357/NIKHIL GUPTA/KKBK0045457/86929594789941,TXN0257726,,18500.00,9555007.51
11/04/2024,CHQ NO 582540 CLEARING,TXN0257727,1680.00,,9553327.51
11/04/2024,UPI/CR/2310036597/SUNIL YADAV/KKBK0045457/sunil686@ybl,TXN0257728,,11200.00,9564527.51
11/04/2024,UPI/DR/9374423940/KAVYA REDDY/KKBK0045457/kavya328@oksbi,TXN0257729,1250.00,,9563277.51
12/04/2024,UPI/DR/933011285469/MOHAMMED IRFAN/KKBK0045457/mohammed280@paytm,TXN0257730,310.00,,9562967.51
12/04/2024,IMPS/P2P/605956660320/MALLIKA DAS/7566864280,TXN0257731,,11200.00,9574167.51
12/04/2024,UPI/DR/168203694331/MALLIKA DAS/KKBK0045457/mallika670@okhdfc,TXN0257732,49.00,,9574118.51
12/04/2024,ATM/WDL/0208924248/CANARA ATM MYSURU,TXN0257733,1250.00,,9572868.51
12/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257734,,18500.00,9591368.51
13/04/2024,IMPS/P2P/31631721/TARA SINGH/7089266797,TXN0257735,,18500.00,9609868.51
13/04/2024,UPI/CR/98307324/KAVYA REDDY/KKBK0045457/kavya533@okhdfc,TXN0257736,,4800.00,9614668.51
13/04/2024,NEFT/388350313334/SHEELA DEVI/KKBK0045457/07907023470420,TXN0257737,999.00,,9613669.51
13/04/2024,NEFT/661017027427/SURESH BABU/KKBK0045457/57961347589340,TXN0257738,,32000.00,9645669.51
13/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257739,,500.00,9646169.51
14/04/2024,UPI/DR/36024302/MALLIKA DAS/KKBK0045457/mallika566@okaxis,TXN0257740,999.00,,9645170.51
14/04/2024,UPI/DR/620489236989/NIKHIL GUPTA/KKBK0045457/nikhil57@paytm,TXN0257741,1680.00,,9643490.51
14/04/2024,UPI/CR/451841151981/KAVERI MENON/KKBK0045457/kaveri883@okhdfc,TXN0257742,,18500.00,9661990.51
14/04/2024,NEFT/31297378/MEERA PILLAI/KKBK0045457/61831850107718,TXN0257743,850.00,,9661140.51
15/04/2024,NEFT/10389137/MEENA IYER/KKBK0045457/78492392256691,TXN0257744,7800.00,,9653340.51
15/04/2024,UPI/CR/224585942528/RAVI KUMAR SHARMA/KKBK0045457/ravi797@paytm,TXN0257745,,2500.00,9655840.51
15/04/2024,ATM/WDL/9100270438/CANARA ATM MYSURU,TXN0257746,1680.00,,9654160.51
15/04/2024,UPI/DR/92405722/RAVI KUMAR SHARMA/KKBK0045457/ravi30@oksbi,TXN0257747,1250.00,,9652910.51
15/04/2024,IMPS/P2P/3510654059/HARISH MENON/8647416869,TXN0257748,,1200.00,9654110.51
15/04/2024,UPI/DR/637908416295/ADITYA KUMAR/KKBK0045457/aditya722@ybl,TXN0257749,120.00,,9653990.51
15/04/2024,IMPS/P2P/4914333481/KAVITHA RAO/7813546456,TXN0257750,,7600.00,9661590.51
16/04/2024,UPI/DR/535035045312/SHAHID KHAN/KKBK0045457/shahid792@ybl,TXN0257751,5200.00,,9656390.51
16/04/2024,NEFT/74743411/POOJA SHARMA/KKBK0045457/91350995901197,TXN0257752,49.00,,9656341.51
16/04/2024,ATM/WDL/7453093278/SBI ATM JAYANAGAR BLR,TXN0257753,79.00,,9656262.51
16/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257754,,1200.00,9657462.51
17/04/2024,IMPS/P2P/22493169/CHANDAN SHARMA/9556191707,TXN0257755,,7600.00,9665062.51
17/04/2024,CHQ NO 576209 CLEARING,TXN0257756,999.00,,9664063.51
17/04/2024,NEFT/23415765/KAVYA REDDY/KKBK0045457/97425614729624,TXN0257757,,2500.00,9666563.51
17/04/2024,UPI/DR/72183215/KAVERI MENON/KKBK0045457/kaveri449@paytm,TXN0257758,5200.00,,9661363.51
17/04/2024,UPI/DR/3790559468/DIVYA MENON/KKBK0045457/divya907@paytm,TXN0257759,79.00,,9661284.51
17/04/2024,UPI/CR/343344468482/SAVITHA DEVI/KKBK0045457/savitha461@oksbi,TXN0257760,,1200.00,9662484.51
17/04/2024,UPI/DR/5759943061/RAMESH PILLAI/KKBK0045457/ramesh435@paytm,TXN0257761,1680.00,,9660804.51
18/04/2024,UPI/DR/858526410573/GOPAL VERMA/KKBK0045457/gopal827@ybl,TXN0257762,5200.00,,9655604.51
18/04/2024,IMPS/P2P/85135761/RAVI KUMAR SHARMA/8213069825,TXN0257763,,2500.00,9658104.51
18/04/2024,UPI/DR/751140197671/KAVITHA RAO/KKBK0045457/kavitha45@oksbi,TXN0257764,2380.00,,9655724.51
18/04/2024,NEFT/532701660609/SAVITHA DEVI/KKBK0045457/99551431194396,TXN0257765,,4800.00,9660524.51
18/04/2024,CHQ NO 158300 CLEARING,TXN0257766,310.00,,9660214.51
18/04/2024,NEFT/21216563/ARUN SHARMA/KKBK0045457/66736793021771,TXN0257767,2380.00,,9657834.51
18/04/2024,UPI/CR/4576116216/RAJESH VERMA/KKBK0045457/rajesh209@ybl,TXN0257768,,24000.00,9681834.51
18/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257769,,500.00,9682334.51
18/04/2024,UPI/DR/1868583796/ARJUN MEHTA/KKBK0045457/arjun725@okaxis,TXN0257770,699.00,,9681635.51
18/04/2024,CHQ NO 096393 CLEARING,TXN0257771,3499.00,,9678136.51
19/04/2024,CHQ NO 543553 CLEARING,TXN0257772,310.00,,9677826.51
19/04/2024,IMPS/P2P/0038998634/DEEPA NAIR/8770164391,TXN0257773,,500.00,9678326.51
19/04/2024,UPI/DR/45335752/RAJENDRA PRASAD/KKBK0045457/rajendra236@paytm,TXN0257774,1680.00,,9676646.51
19/04/2024,UPI/DR/2120775949/VINAY PATIL/KKBK0045457/vinay286@ybl,TXN0257775,5200.00,,9671446.51
20/04/2024,NEFT/279458969290/BINDHU NAIR/KKBK0045457/53882331761815,TXN0257776,,32000.00,9703446.51
20/04/2024,UPI/DR/513682218932/MEENA IYER/KKBK0045457/meena151@okhdfc,TXN0257777,1680.00,,9701766.51
20/04/2024,NEFT/0336797433/GOPAL VERMA/KKBK0045457/02624474745634,TXN0257778,,7600.00,9709366.51
20/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257779,,2500.00,9711866.51
20/04/2024,ATM/WDL/000255876545/SBI ATM JAYANAGAR BLR,TXN0257780,79.00,,9711787.51
21/04/2024,NEFT/605500861687/SURESH BABU/KKBK0045457/17707718300141,TXN0257781,49.00,,9711738.51
21/04/2024,NEFT/9094862014/LAKSHMI VENKAT/KKBK0045457/25041361778361,TXN0257782,,1200.00,9712938.51
21/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257783,,4800.00,9717738.51
21/04/2024,NEFT/952603994674/KIRAN REDDY/KKBK0045457/91037271942097,TXN0257784,,500.00,9718238.51
21/04/2024,NEFT/2208826837/RAVI KUMAR SHARMA/KKBK0045457/77761886792665,TXN0257785,,11200.00,9729438.51
21/04/2024,ATM/WDL/7424818134/HDFC ATM KORAMANGALA,TXN0257786,79.00,,9729359.51
22/04/2024,CHQ NO 592228 CLEARING,TXN0257787,1680.00,,9727679.51
22/04/2024,IMPS/P2P/3098165968/REKHA PILLAI/7338854149,TXN0257788,,24000.00,9751679.51
23/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257789,,1200.00,9752879.51
23/04/2024,UPI/CR/6782743737/DIVYA MENON/KKBK0045457/divya379@oksbi,TXN0257790,,24000.00,9776879.51
23/04/2024,CHQ NO 059835 CLEARING,TXN0257791,79.00,,9776800.51
23/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257792,,2500.00,9779300.51
23/04/2024,UPI/DR/9038686050/USHA RANI/KKBK0045457/usha838@oksbi,TXN0257793,5200.00,,9774100.51
24/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257794,,7600.00,9781700.51
24/04/2024,UPI/DR/66645060/MEENA IYER/KKBK0045457/meena186@oksbi,TXN0257795,249.00,,9781451.51
24/04/2024,IMPS/P2P/92154831/MEERA PILLAI/8754535403,TXN0257796,,32000.00,9813451.51
24/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257797,,2500.00,9815951.51
25/04/2024,UPI/DR/7200222585/POOJA SHARMA/KKBK0045457/pooja516@okhdfc,TXN0257798,310.00,,9815641.51
25/04/2024,UPI/DR/38505813/KIRAN REDDY/KKBK0045457/kiran305@okhdfc,TXN0257799,2380.00,,9813261.51
25/04/2024,UPI/DR/9178512874/LATHA MURTHY/KKBK0045457/latha643@paytm,TXN0257800,1250.00,,9812011.51
26/04/2024,CHQ NO 383204 CLEARING,TXN0257801,3499.00,,9808512.51
26/04/2024,UPI/CR/1242919180/GANESH KUMAR/KKBK0045457/ganesh698@paytm,TXN0257802,,11200.00,9819712.51
26/04/2024,ATM/WDL/03346117/CANARA ATM MYSURU,TXN0257803,79.00,,9819633.51
26/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257804,,32000.00,9851633.51
26/04/2024,IMPS/P2P/6455369850/POOJA SHARMA/8928955630,TXN0257805,,850.00,9852483.51
26/04/2024,UPI/DR/6630164980/USHA RANI/KKBK0045457/usha237@okaxis,TXN0257806,49.00,,9852434.51
26/04/2024,NEFT/66569991/SANJANA HEGDE/KKBK0045457/09083158548477,TXN0257807,,850.00,9853284.51
27/04/2024,NEFT/236919937044/NIKHIL GUPTA/KKBK0045457/59020078522757,TXN0257808,,4800.00,9858084.51
27/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257809,,32000.00,9890084.51
27/04/2024,NEFT/844464372195/KARTHIK MENON,TXN0257810,12000.00,,9878084.51
28/04/2024,ATM/WDL/800537538832/SBI ATM JAYANAGAR BLR,TXN0257811,2380.00,,9875704.51
28/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257812,,7600.00,9883304.51
28/04/2024,CHQ NO 343548 CLEARING,TXN0257813,2380.00,,9880924.51
29/04/2024,UPI/DR/79714410/SHAHID KHAN/KKBK0045457/shahid179@okaxis,TXN0257814,999.00,,9879925.51
29/04/2024,UPI/CR/8529080113/SURESH BABU/KKBK0045457/suresh560@paytm,TXN0257815,,500.00,9880425.51
29/04/2024,REVERSAL-NEFT/PENDING_REV_51431168,TXN0257816,,12000.00,9892425.51
30/04/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257817,,11200.00,9903625.51
30/04/2024,UPI/DR/268421886910/RANJIT SINGH/KKBK0045457/ranjit986@oksbi,TXN0257818,449.00,,9903176.51
30/04/2024,ATM/WDL/850459707447/CANARA ATM MYSURU,TXN0257819,1680.00,,9901496.51
30/04/2024,UPI/DR/89888247/MEENA IYER/KKBK0045457/meena901@okhdfc,TXN0257820,310.00,,9901186.51
30/04/2024,UPI/CR/338055319134/CHANDAN SHARMA/KKBK0045457/chandan994@okhdfc,TXN0257821,,850.00,9902036.51
01/05/2024,ATM/WDL/389045078141/SBI ATM JAYANAGAR BLR,TXN0257822,249.00,,9901787.51
02/05/2024,NEFT/54957955/ANITHA KRISHNAN/KKBK0045457/52871275414808,TXN0257823,,1200.00,9902987.51
02/05/2024,CHQ NO 573645 CLEARING,TXN0257824,2380.00,,9900607.51
02/05/2024,UPI/DR/65911665/TARA SINGH/KKBK0045457/tara256@oksbi,TXN0257825,49.00,,9900558.51
02/05/2024,NEFT/79603743/GANESH KUMAR/KKBK0045457/87947907850498,TXN0257826,,7600.00,9908158.51
02/05/2024,UPI/DR/01731422/PADMA RAO/KKBK0045457/padma805@oksbi,TXN0257827,120.00,,9908038.51
02/05/2024,IMPS/P2P/94756804/SUNITA DEVI/7960959803,TXN0257828,,4800.00,9912838.51
03/05/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257829,,7600.00,9920438.51
03/05/2024,ATM/WDL/0841135054/CANARA ATM MYSURU,TXN0257830,449.00,,9919989.51
03/05/2024,UPI/DR/04193896/ROHIT SHARMA/KKBK0045457/rohit568@okhdfc,TXN0257831,5200.00,,9914789.51
04/05/2024,NEFT/2321688811/AYESHA KHAN/KKBK0045457/36974236825755,TXN0257832,5200.00,,9909589.51
04/05/2024,NEFT/711162134851/USHA RANI/KKBK0045457/41824942727925,TXN0257833,,2500.00,9912089.51
04/05/2024,UPI/DR/523585835385/ROHIT SHARMA/KKBK0045457/rohit218@okaxis,TXN0257834,120.00,,9911969.51
05/05/2024,UPI/DR/23919974/TANVI RAO/KKBK0045457/tanvi73@okhdfc,TXN0257835,120.00,,9911849.51
05/05/2024,UPI/CR/29228978/USHA RANI/KKBK0045457/usha387@okhdfc,TXN0257836,,4800.00,9916649.51
06/05/2024,IMPS/P2P/9369313308/KAVYA REDDY/8487254156,TXN0257837,,4800.00,9921449.51
06/05/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257838,,500.00,9921949.51
07/05/2024,UPI/DR/674646237615/MOHAMMED IRFAN/KKBK0045457/mohammed874@paytm,TXN0257839,449.00,,9921500.51
07/05/2024,UPI/DR/7576539602/IMRAN KHAN/KKBK0045457/imran773@oksbi,TXN0257840,3499.00,,9918001.51
07/05/2024,ATM/WDL/01736357/HDFC ATM KORAMANGALA,TXN0257841,850.00,,9917151.51
07/05/2024,UPI/DR/0450203885/PRAKASH RAO/KKBK0045457/prakash125@oksbi,TXN0257842,120.00,,9917031.51
07/05/2024,UPI/DR/6600438835/SUNITA DEVI/KKBK0045457/sunita296@oksbi,TXN0257843,999.00,,9916032.51
08/05/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257844,,18500.00,9934532.51
08/05/2024,NEFT/53153725/ANAND KUMAR/KKBK0045457/06299582678172,TXN0257845,,24000.00,9958532.51
08/05/2024,NEFT/02455885/SURESH BABU/KKBK0045457/71028272291701,TXN0257846,1680.00,,9956852.51
09/05/2024,UPI/DR/8444351451/RAMESH GOWDA/KKBK0045457/ramesh618@okhdfc,TXN0257847,2380.00,,9954472.51
09/05/2024,ATM/WDL/7135652535/CANARA ATM MYSURU,TXN0257848,449.00,,9954023.51
10/05/2024,UPI/CR/0322804719/SHAHID KHAN/KKBK0045457/shahid183@okhdfc,TXN0257849,,1200.00,9955223.51
10/05/2024,NEFT/4869327768/LAKSHMI VENKAT/KKBK0045457/46780095561330,TXN0257850,,500.00,9955723.51
10/05/2024,UPI/DR/82074884/KAVITHA RAO/KKBK0045457/kavitha380@ybl,TXN0257851,5200.00,,9950523.51
10/05/2024,NEFT/8087123773/DEEPA NAIR/KKBK0045457/91385641420519,TXN0257852,999.00,,9949524.51
10/05/2024,UPI/DR/266707919592/USHA RANI/KKBK0045457/usha493@okaxis,TXN0257853,120.00,,9949404.51
10/05/2024,IMPS/P2P/35809396/DEEPA NAIR/8199671475,TXN0257854,,18500.00,9967904.51
11/05/2024,UPI/DR/12036335/CHANDAN SHARMA/KKBK0045457/chandan980@oksbi,TXN0257855,3499.00,,9964405.51
11/05/2024,UPI/DR/564453077458/PRAKASH RAO/KKBK0045457/prakash525@oksbi,TXN0257856,850.00,,9963555.51
11/05/2024,UPI/DR/73370249/KARTHIK MENON/KKBK0045457/karthik701@okaxis,TXN0257857,2380.00,,9961175.51
11/05/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257858,,2500.00,9963675.51
11/05/2024,UPI/CR/65580264/RAMESH PILLAI/KKBK0045457/ramesh338@okaxis,TXN0257859,,18500.00,9982175.51
12/05/2024,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0257860,,24000.00,10006175.51
12/05/2024,UPI/CR/5997707449/MEENA IYER/KKBK0045457/meena402@okhdfc,TXN0257861,,1200.00,10007375.51
12/05/2024,UPI/DR/44027302/SHEELA DEVI/KKBK0045457/sheela735@paytm,TXN0257862,3499.00,,10003876.51
12/05/2024,NEFT/966059505778/SHAHID KHAN/KKBK0045457/73710217776309,TXN0257863,,2500.00,10006376.51
12/05/2024,IMPS/P2P/0208234986/NAVEEN KUMAR/9829675330,TXN0257864,,500.00,10006876.51
13/05/2024,UPI/DR/603749594224/MALLIKA DAS/KKBK0045457/mallika814@ybl,TXN0257865,1680.00,,10005196.51
13/05/2024,UPI/DR/7467678401/SANJANA HEGDE/KKBK0045457/sanjana666@okhdfc,TXN0257866,120.00,,10005076.51
