Date,Narration,Ref,Withdrawal,Deposit,Balance
12/01/2024,UPI/DR/2710979780/LALITHA DEVI/KKBK0283526/lalitha699@paytm,TXN0275203,449.00,,5199176.50
13/01/2024,UPI/DR/867782489940/DEEPAK JOSHI/KKBK0283526/deepak886@okaxis,TXN0275204,1680.00,,5197496.50
13/01/2024,UPI/DR/2145683775/VENKAT RAO/KKBK0283526/venkat826@okaxis,TXN0275205,49.00,,5197447.50
13/01/2024,UPI/DR/57140256/VINAY PATIL/KKBK0283526/vinay938@oksbi,TXN0275206,7800.00,,5189647.50
14/01/2024,ATM/WDL/9744065231/HDFC ATM KORAMANGALA,TXN0275207,449.00,,5189198.50
14/01/2024,UPI/DR/0377703976/KARTHIK MENON/KKBK0283526/karthik719@oksbi,TXN0275208,2380.00,,5186818.50
14/01/2024,UPI/DR/66602645/TARA SINGH/KKBK0283526/tara893@ybl,TXN0275209,1250.00,,5185568.50
14/01/2024,NEFT/69188003/SHEELA DEVI/KKBK0283526/09339496291717,TXN0275210,,32000.00,5217568.50
15/01/2024,UPI/DR/3919846379/POOJA SHARMA/KKBK0283526/pooja569@paytm,TXN0275211,850.00,,5216718.50
15/01/2024,NEFT/17166416/KAVYA REDDY/KKBK0283526/69636205869049,TXN0275212,,1200.00,5217918.50
16/01/2024,IMPS/P2P/171980487770/PREETHI IYER/8923948791,TXN0275213,,7600.00,5225518.50
16/01/2024,NEFT/55281903/NILESH KULKARNI/KKBK0283526/53410186916587,TXN0275214,,500.00,5226018.50
16/01/2024,UPI/DR/3579812783/SUNIL YADAV/KKBK0283526/sunil356@paytm,TXN0275215,310.00,,5225708.50
17/01/2024,UPI/DR/74340580/TANVI RAO/KKBK0283526/tanvi886@oksbi,TXN0275216,1680.00,,5224028.50
17/01/2024,NEFT/8756993332/MALLIKA DAS/KKBK0283526/53954445446005,TXN0275217,,11200.00,5235228.50
17/01/2024,IMPS/P2P/2957433787/REKHA PILLAI/8119055843,TXN0275218,,11200.00,5246428.50
17/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275219,,7600.00,5254028.50
17/01/2024,ATM/WDL/268731067373/CANARA ATM MYSURU,TXN0275220,699.00,,5253329.50
18/01/2024,IMPS/P2P/3034036959/TANVI RAO/9470748098,TXN0275221,,32000.00,5285329.50
18/01/2024,UPI/DR/361808900386/KAVITHA RAO/KKBK0283526/kavitha794@okhdfc,TXN0275222,2380.00,,5282949.50
18/01/2024,UPI/CR/117304881381/LALITHA DEVI/KKBK0283526/lalitha210@okhdfc,TXN0275223,,18500.00,5301449.50
18/01/2024,NEFT/5971075384/ANAND KUMAR/KKBK0283526/97551736764292,TXN0275224,999.00,,5300450.50
18/01/2024,UPI/DR/1758967939/RAHUL SINGH/KKBK0283526/rahul528@okaxis,TXN0275225,3499.00,,5296951.50
19/01/2024,NEFT/7910331605/SANJANA HEGDE/KKBK0283526/23152884376348,TXN0275226,,24000.00,5320951.50
19/01/2024,ATM/WDL/922466079588/SBI ATM JAYANAGAR BLR,TXN0275227,310.00,,5320641.50
19/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275228,,4800.00,5325441.50
21/01/2024,IMPS/P2P/5750324087/SUSHMA RAO/8364118959,TXN0275229,,11200.00,5336641.50
21/01/2024,UPI/DR/374413670228/REKHA PILLAI/KKBK0283526/rekha624@ybl,TXN0275230,79.00,,5336562.50
22/01/2024,NEFT/267964174610/NAVEEN KUMAR/KKBK0283526/20769480283332,TXN0275231,2380.00,,5334182.50
22/01/2024,CHQ NO 364675 CLEARING,TXN0275232,310.00,,5333872.50
22/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275233,,4800.00,5338672.50
22/01/2024,UPI/DR/7285339324/NAVEEN KUMAR/KKBK0283526/naveen911@okhdfc,TXN0275234,49.00,,5338623.50
23/01/2024,UPI/DR/147117434146/SURESH BABU/KKBK0283526/suresh683@paytm,TXN0275235,79.00,,5338544.50
23/01/2024,CHQ NO 897860 CLEARING,TXN0275236,2380.00,,5336164.50
23/01/2024,UPI/DR/5009445424/KAVERI MENON/KKBK0283526/kaveri110@okhdfc,TXN0275237,7800.00,,5328364.50
23/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275238,,1200.00,5329564.50
24/01/2024,UPI/CR/62657256/RESHMA KHAN/KKBK0283526/reshma783@ybl,TXN0275239,,4800.00,5334364.50
24/01/2024,NEFT/598837697197/RAVI KUMAR SHARMA/KKBK0283526/05100336297517,TXN0275240,850.00,,5333514.50
25/01/2024,NEFT/42198674/KAVITHA RAO/KKBK0283526/40909652194085,TXN0275241,79.00,,5333435.50
26/01/2024,UPI/CR/2976266886/DIVYA MENON/KKBK0283526/divya588@okhdfc,TXN0275242,,500.00,5333935.50
26/01/2024,UPI/DR/659262663679/KAVITHA RAO/KKBK0283526/kavitha297@okaxis,TXN0275243,449.00,,5333486.50
26/01/2024,UPI/DR/9227190763/MOHAN DAS/KKBK0283526/mohan745@paytm,TXN0275244,2380.00,,5331106.50
27/01/2024,UPI/CR/31327823/KAVERI MENON/KKBK0283526/kaveri868@okhdfc,TXN0275245,,4800.00,5335906.50
27/01/2024,IMPS/P2P/26419312/ARUN SHARMA/8262864836,TXN0275246,,32000.00,5367906.50
27/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275247,,18500.00,5386406.50
27/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275248,,1200.00,5387606.50
28/01/2024,UPI/DR/833712041234/GEETA DEVI/KKBK0283526/geeta154@paytm,TXN0275249,249.00,,5387357.50
29/01/2024,UPI/DR/079780250077/RAJESH VERMA/KKBK0283526/rajesh862@ybl,TXN0275250,49.00,,5387308.50
30/01/2024,IMPS/P2P/23707281/KIRAN REDDY/8382842310,TXN0275251,,2500.00,5389808.50
30/01/2024,UPI/DR/454030224357/ARUN SHARMA/KKBK0283526/arun609@oksbi,TXN0275252,449.00,,5389359.50
30/01/2024,UPI/DR/2914775829/KAVYA REDDY/KKBK0283526/kavya844@okhdfc,TXN0275253,310.00,,5389049.50
30/01/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275254,,18500.00,5407549.50
30/01/2024,CHQ NO 803370 CLEARING,TXN0275255,999.00,,5406550.50
30/01/2024,UPI/CR/5289815075/PRIYA NAIR/KKBK0283526/priya921@okhdfc,TXN0275256,,500.00,5407050.50
30/01/2024,NEFT/3126254516/MEENA IYER/KKBK0283526/08201608461320,TXN0275257,,11200.00,5418250.50
30/01/2024,UPI/DR/0410177454/GANESH KUMAR/KKBK0283526/ganesh64@okhdfc,TXN0275258,449.00,,5417801.50
31/01/2024,UPI/DR/850558120623/MEERA PILLAI/KKBK0283526/meera301@oksbi,TXN0275259,3499.00,,5414302.50
31/01/2024,UPI/DR/752296832545/RAHUL SINGH/KKBK0283526/rahul729@ybl,TXN0275260,7800.00,,5406502.50
31/01/2024,CHQ NO 651478 CLEARING,TXN0275261,310.00,,5406192.50
31/01/2024,UPI/DR/2928252007/USHA RANI/KKBK0283526/usha686@okaxis,TXN0275262,999.00,,5405193.50
01/02/2024,ATM/WDL/6079080017/SBI ATM JAYANAGAR BLR,TXN0275263,7800.00,,5397393.50
01/02/2024,NEFT/312341616225/SAVITHA DEVI/KKBK0283526/80913822982218,TXN0275264,79.00,,5397314.50
02/02/2024,NEFT/9437347202/SURESH NAIR/KKBK0283526/79422033507198,TXN0275265,5200.00,,5392114.50
02/02/2024,UPI/DR/7298128561/RAMESH PILLAI/KKBK0283526/ramesh499@oksbi,TXN0275266,49.00,,5392065.50
02/02/2024,UPI/DR/88208506/RAMESH PILLAI/KKBK0283526/ramesh943@paytm,TXN0275267,79.00,,5391986.50
02/02/2024,CHQ NO 803228 CLEARING,TXN0275268,699.00,,5391287.50
02/02/2024,NEFT/43320310/DIVYA MENON/KKBK0283526/85295378149717,TXN0275269,,18500.00,5409787.50
03/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275270,,1200.00,5410987.50
03/02/2024,UPI/CR/9762895134/DEEPA NAIR/KKBK0283526/deepa916@okaxis,TXN0275271,,11200.00,5422187.50
04/02/2024,IMPS/P2P/114060074468/BINDHU NAIR/8987120979,TXN0275272,,1200.00,5423387.50
04/02/2024,UPI/DR/0243077452/DEEPAK JOSHI/KKBK0283526/deepak222@okhdfc,TXN0275273,79.00,,5423308.50
04/02/2024,UPI/DR/0275176734/ARCHANA PILLAI/KKBK0283526/archana755@okaxis,TXN0275274,5200.00,,5418108.50
04/02/2024,NEFT/1803053699/VENKAT RAO/KKBK0283526/44905331670239,TXN0275275,699.00,,5417409.50
05/02/2024,ATM/WDL/833230091410/HDFC ATM KORAMANGALA,TXN0275276,3499.00,,5413910.50
06/02/2024,UPI/DR/127581012017/SUNITA DEVI/KKBK0283526/sunita710@okaxis,TXN0275277,2380.00,,5411530.50
06/02/2024,UPI/DR/010565874098/GANESH KUMAR/KKBK0283526/ganesh188@okaxis,TXN0275278,3499.00,,5408031.50
06/02/2024,NEFT/2319102900/BINDHU NAIR/KKBK0283526/99359045937972,TXN0275279,79.00,,5407952.50
07/02/2024,UPI/DR/6074229380/TARA SINGH/KKBK0283526/tara570@oksbi,TXN0275280,79.00,,5407873.50
07/02/2024,UPI/DR/8258900127/SNEHA PATIL/KKBK0283526/sneha768@paytm,TXN0275281,1680.00,,5406193.50
09/02/2024,UPI/DR/965587346361/BABU LAL/KKBK0283526/babu650@okhdfc,TXN0275282,49.00,,5406144.50
09/02/2024,NEFT/650959280680/PRAKASH RAO/KKBK0283526/50540183196413,TXN0275283,5200.00,,5400944.50
09/02/2024,NEFT/42407575/RAJENDRA PRASAD/KKBK0283526/07851296659488,TXN0275284,2380.00,,5398564.50
09/02/2024,NEFT/70625449/TANVI RAO/KKBK0283526/35896402962892,TXN0275285,,24000.00,5422564.50
10/02/2024,UPI/CR/3336095850/VIKRAM NAIR/KKBK0283526/vikram59@okhdfc,TXN0275286,,18500.00,5441064.50
10/02/2024,NEFT/31252877/SAVITHA DEVI/KKBK0283526/57063974973190,TXN0275287,,18500.00,5459564.50
10/02/2024,ATM/WDL/71808810/CANARA ATM MYSURU,TXN0275288,7800.00,,5451764.50
10/02/2024,UPI/CR/300049117020/SURESH NAIR/KKBK0283526/suresh525@okhdfc,TXN0275289,,850.00,5452614.50
10/02/2024,ATM/WDL/6430444607/HDFC ATM KORAMANGALA,TXN0275290,1250.00,,5451364.50
10/02/2024,NEFT/9526822182/FATIMA SHEIKH/KKBK0283526/88209522438983,TXN0275291,7800.00,,5443564.50
11/02/2024,NEFT/252275341704/RAMESH PILLAI/KKBK0283526/62280987062368,TXN0275292,7800.00,,5435764.50
11/02/2024,NEFT/270730908373/KIRAN REDDY/KKBK0283526/67060176460056,TXN0275293,,7600.00,5443364.50
12/02/2024,ATM/WDL/1689960951/SBI ATM JAYANAGAR BLR,TXN0275294,999.00,,5442365.50
12/02/2024,IMPS/P2P/34174396/SHEELA DEVI/8037305424,TXN0275295,,24000.00,5466365.50
13/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275296,,11200.00,5477565.50
13/02/2024,CHQ NO 812256 CLEARING,TXN0275297,1680.00,,5475885.50
14/02/2024,UPI/DR/5792133001/SHEELA DEVI/KKBK0283526/sheela79@okaxis,TXN0275298,2380.00,,5473505.50
14/02/2024,NEFT/69599762/KAVERI MENON/KKBK0283526/46305585597599,TXN0275299,1250.00,,5472255.50
14/02/2024,UPI/DR/69837937/VENKAT RAO/KKBK0283526/venkat680@okaxis,TXN0275300,3499.00,,5468756.50
14/02/2024,NEFT/299834748872/RAMESH GOWDA/KKBK0283526/71764359052569,TXN0275301,,11200.00,5479956.50
15/02/2024,UPI/DR/45894563/MALLIKA DAS/KKBK0283526/mallika670@oksbi,TXN0275302,850.00,,5479106.50
15/02/2024,CHQ NO 884740 CLEARING,TXN0275303,5200.00,,5473906.50
15/02/2024,ATM/WDL/0861999851/HDFC ATM KORAMANGALA,TXN0275304,5200.00,,5468706.50
15/02/2024,UPI/DR/50606421/GEETA DEVI/KKBK0283526/geeta340@ybl,TXN0275305,249.00,,5468457.50
17/02/2024,UPI/DR/51005459/ROHIT SHARMA/KKBK0283526/rohit992@oksbi,TXN0275306,49.00,,5468408.50
17/02/2024,IMPS/P2P/446632721402/HARISH MENON/7207801756,TXN0275307,,850.00,5469258.50
19/02/2024,UPI/DR/187406486440/RAVI KUMAR SHARMA/KKBK0283526/ravi736@okhdfc,TXN0275308,310.00,,5468948.50
19/02/2024,UPI/DR/200055009578/SNEHA PATIL/KKBK0283526/sneha702@oksbi,TXN0275309,3499.00,,5465449.50
19/02/2024,ATM/WDL/6760434732/SBI ATM JAYANAGAR BLR,TXN0275310,1680.00,,5463769.50
20/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275311,,32000.00,5495769.50
20/02/2024,UPI/CR/469299098146/DIVYA MENON/KKBK0283526/divya984@ybl,TXN0275312,,24000.00,5519769.50
21/02/2024,UPI/DR/559631826707/SHAHID KHAN/KKBK0283526/shahid881@paytm,TXN0275313,3499.00,,5516270.50
21/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275314,,850.00,5517120.50
21/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275315,,32000.00,5549120.50
22/02/2024,CHQ NO 879655 CLEARING,TXN0275316,5200.00,,5543920.50
22/02/2024,NEFT/48066059/ROHIT SHARMA/KKBK0283526/70712449632042,TXN0275317,,18500.00,5562420.50
23/02/2024,IMPS/P2P/76460976/RAMESH GOWDA/8077536799,TXN0275318,,4800.00,5567220.50
23/02/2024,UPI/CR/8106023867/ANAND KUMAR/KKBK0283526/anand783@okaxis,TXN0275319,,32000.00,5599220.50
23/02/2024,UPI/DR/0077598857/PRIYA NAIR/KKBK0283526/priya194@okhdfc,TXN0275320,1680.00,,5597540.50
24/02/2024,UPI/DR/2372892901/KAVERI MENON/KKBK0283526/kaveri428@ybl,TXN0275321,699.00,,5596841.50
24/02/2024,UPI/DR/3633795663/RAHUL SINGH/KKBK0283526/rahul856@okaxis,TXN0275322,79.00,,5596762.50
24/02/2024,CHQ NO 706490 CLEARING,TXN0275323,2380.00,,5594382.50
24/02/2024,UPI/CR/70723859/SMITHA PILLAI/KKBK0283526/smitha285@ybl,TXN0275324,,32000.00,5626382.50
24/02/2024,UPI/DR/796680598666/SANJANA HEGDE/KKBK0283526/sanjana898@oksbi,TXN0275325,999.00,,5625383.50
24/02/2024,UPI/DR/394041523124/DIVYA MENON/KKBK0283526/divya259@okhdfc,TXN0275326,310.00,,5625073.50
25/02/2024,UPI/CR/373763933552/KARTHIK MENON/KKBK0283526/karthik255@oksbi,TXN0275327,,32000.00,5657073.50
25/02/2024,UPI/DR/67797312/KAVYA REDDY/KKBK0283526/kavya152@okhdfc,TXN0275328,7800.00,,5649273.50
25/02/2024,IMPS/P2P/1999586021/NILESH KULKARNI/7414876958,TXN0275329,,7600.00,5656873.50
26/02/2024,UPI/DR/262946641518/FATIMA SHEIKH/KKBK0283526/fatima756@okhdfc,TXN0275330,5200.00,,5651673.50
26/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275331,,1200.00,5652873.50
27/02/2024,IMPS/P2P/853398287890/KARTHIK MENON/9157437415,TXN0275332,,18500.00,5671373.50
27/02/2024,NEFT/22298636/LATHA MURTHY/KKBK0283526/68348110031002,TXN0275333,,850.00,5672223.50
27/02/2024,UPI/DR/66800239/KAVITHA RAO/KKBK0283526/kavitha759@ybl,TXN0275334,449.00,,5671774.50
27/02/2024,UPI/CR/7121319739/REKHA PILLAI/KKBK0283526/rekha884@paytm,TXN0275335,,32000.00,5703774.50
28/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275336,,7600.00,5711374.50
28/02/2024,UPI/DR/253556345517/POOJA SHARMA/KKBK0283526/pooja381@paytm,TXN0275337,120.00,,5711254.50
28/02/2024,NEFT/46097372/NIKHIL GUPTA/KKBK0283526/87949449810657,TXN0275338,7800.00,,5703454.50
28/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275339,,7600.00,5711054.50
28/02/2024,ATM/WDL/885542822643/HDFC ATM KORAMANGALA,TXN0275340,3499.00,,5707555.50
28/02/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275341,,32000.00,5739555.50
28/02/2024,UPI/DR/69376754/CHANDAN SHARMA/KKBK0283526/chandan609@okaxis,TXN0275342,249.00,,5739306.50
29/02/2024,IMPS/P2P/36970092/AYESHA KHAN/9888666525,TXN0275343,,7600.00,5746906.50
29/02/2024,UPI/DR/52821696/GOPAL VERMA/KKBK0283526/gopal205@oksbi,TXN0275344,999.00,,5745907.50
29/02/2024,NEFT/527360670797/LAKSHMI VENKAT/KKBK0283526/84840315642767,TXN0275345,,7600.00,5753507.50
01/03/2024,UPI/CR/663721328000/PADMA RAO/KKBK0283526/padma982@okhdfc,TXN0275346,,1200.00,5754707.50
01/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275347,,2500.00,5757207.50
01/03/2024,UPI/DR/97709921/ARJUN MEHTA/KKBK0283526/arjun961@paytm,TXN0275348,79.00,,5757128.50
01/03/2024,UPI/DR/116797437275/SANTOSH KUMAR/KKBK0283526/santosh958@okaxis,TXN0275349,120.00,,5757008.50
01/03/2024,IMPS/P2P/89472148/MOHAN DAS/8728865739,TXN0275350,,2500.00,5759508.50
02/03/2024,UPI/DR/54160990/ARUN SHARMA/KKBK0283526/arun793@okaxis,TXN0275351,1680.00,,5757828.50
02/03/2024,UPI/DR/435068224388/SHEELA DEVI/KKBK0283526/sheela194@oksbi,TXN0275352,49.00,,5757779.50
02/03/2024,UPI/DR/388654191350/AYESHA KHAN/KKBK0283526/ayesha192@oksbi,TXN0275353,699.00,,5757080.50
03/03/2024,UPI/DR/6259918357/KARTHIK MENON/KKBK0283526/karthik228@oksbi,TXN0275354,310.00,,5756770.50
03/03/2024,UPI/DR/0166439821/RANJIT SINGH/KKBK0283526/ranjit436@ybl,TXN0275355,79.00,,5756691.50
04/03/2024,IMPS/P2P/2342985513/DEEPA NAIR/9563141594,TXN0275356,,18500.00,5775191.50
05/03/2024,ATM/WDL/325545497445/HDFC ATM KORAMANGALA,TXN0275357,3499.00,,5771692.50
05/03/2024,IMPS/P2P/4851754168/TARA SINGH/8045142537,TXN0275358,,2500.00,5774192.50
05/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275359,,500.00,5774692.50
05/03/2024,CHQ NO 344973 CLEARING,TXN0275360,850.00,,5773842.50
06/03/2024,NEFT/767170444409/NILESH KULKARNI/KKBK0283526/44830570676267,TXN0275361,,24000.00,5797842.50
07/03/2024,UPI/DR/047264675112/SANTOSH KUMAR/KKBK0283526/santosh877@paytm,TXN0275362,310.00,,5797532.50
07/03/2024,NEFT/87015612/DIVYA MENON/KKBK0283526/04626875846983,TXN0275363,1250.00,,5796282.50
07/03/2024,NEFT/306164383945/MOHAN DAS/KKBK0283526/85816176438632,TXN0275364,,1200.00,5797482.50
07/03/2024,IMPS/P2P/936211458833/RESHMA KHAN/7970106879,TXN0275365,,32000.00,5829482.50
08/03/2024,UPI/DR/6936035493/RAMESH GOWDA/KKBK0283526/ramesh498@oksbi,TXN0275366,699.00,,5828783.50
08/03/2024,UPI/DR/0557195493/MALLIKA DAS/KKBK0283526/mallika79@ybl,TXN0275367,120.00,,5828663.50
09/03/2024,UPI/CR/85143371/BABU LAL/KKBK0283526/babu662@oksbi,TXN0275368,,2500.00,5831163.50
10/03/2024,UPI/DR/83572423/LAKSHMI VENKAT/KKBK0283526/lakshmi469@paytm,TXN0275369,79.00,,5831084.50
10/03/2024,UPI/DR/72349468/RAJESH VERMA/KKBK0283526/rajesh593@ybl,TXN0275370,249.00,,5830835.50
10/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275371,,32000.00,5862835.50
10/03/2024,UPI/DR/545839932227/NILESH KULKARNI/KKBK0283526/nilesh27@okaxis,TXN0275372,999.00,,5861836.50
11/03/2024,NEFT/1349421405/SUNITA DEVI/KKBK0283526/33252506263122,TXN0275373,,24000.00,5885836.50
11/03/2024,NEFT/22073405/PRAKASH RAO/KKBK0283526/51725635651763,TXN0275374,,11200.00,5897036.50
12/03/2024,UPI/DR/118641160362/KAVITHA RAO/KKBK0283526/kavitha384@oksbi,TXN0275375,2380.00,,5894656.50
12/03/2024,UPI/DR/84637602/RAJENDRA PRASAD/KKBK0283526/rajendra244@okhdfc,TXN0275376,79.00,,5894577.50
12/03/2024,UPI/CR/64261464/SUNIL YADAV/KKBK0283526/sunil251@okhdfc,TXN0275377,,11200.00,5905777.50
12/03/2024,CHQ NO 231253 CLEARING,TXN0275378,249.00,,5905528.50
13/03/2024,UPI/DR/8273532851/MOHAMMED IRFAN/KKBK0283526/mohammed539@paytm,TXN0275379,3499.00,,5902029.50
14/03/2024,UPI/DR/1407809573/SUNIL YADAV/KKBK0283526/sunil899@oksbi,TXN0275380,5200.00,,5896829.50
14/03/2024,UPI/CR/832856259537/GANESH KUMAR/KKBK0283526/ganesh921@okhdfc,TXN0275381,,850.00,5897679.50
15/03/2024,UPI/CR/861394102232/REKHA PILLAI/KKBK0283526/rekha217@paytm,TXN0275382,,500.00,5898179.50
15/03/2024,NEFT/36806866/NILESH KULKARNI/KKBK0283526/44466970759637,TXN0275383,7800.00,,5890379.50
15/03/2024,UPI/DR/17433884/FARHAN KHAN/KKBK0283526/farhan168@paytm,TXN0275384,850.00,,5889529.50
16/03/2024,NEFT/703290878117/PRIYA NAIR/KKBK0283526/25668610152743,TXN0275385,1250.00,,5888279.50
16/03/2024,UPI/CR/5111038223/DEEPA NAIR/KKBK0283526/deepa399@paytm,TXN0275386,,18500.00,5906779.50
16/03/2024,NEFT/08101118/SUSHMA RAO/KKBK0283526/80346780408594,TXN0275387,310.00,,5906469.50
17/03/2024,UPI/DR/23463818/ANAND KUMAR/KKBK0283526/anand758@oksbi,TXN0275388,2380.00,,5904089.50
17/03/2024,UPI/DR/610817230588/REKHA PILLAI/KKBK0283526/rekha354@paytm,TXN0275389,120.00,,5903969.50
18/03/2024,UPI/DR/7987294388/SUSHMA RAO/KKBK0283526/sushma273@okaxis,TXN0275390,3499.00,,5900470.50
19/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275391,,24000.00,5924470.50
19/03/2024,ATM/WDL/774716441213/SBI ATM JAYANAGAR BLR,TXN0275392,1680.00,,5922790.50
19/03/2024,IMPS/P2P/044331357099/USHA RANI/8736227218,TXN0275393,,2500.00,5925290.50
19/03/2024,NEFT/915345122350/MOHAN DAS/KKBK0283526/69598508322536,TXN0275394,,1200.00,5926490.50
20/03/2024,ATM/WDL/1523424918/HDFC ATM KORAMANGALA,TXN0275395,7800.00,,5918690.50
20/03/2024,ATM/WDL/8317966228/HDFC ATM KORAMANGALA,TXN0275396,249.00,,5918441.50
20/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275397,,11200.00,5929641.50
21/03/2024,NEFT/58209477/SNEHA PATIL/KKBK0283526/80471860197792,TXN0275398,,18500.00,5948141.50
21/03/2024,UPI/DR/4683029027/KAVERI MENON/KKBK0283526/kaveri143@ybl,TXN0275399,850.00,,5947291.50
21/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275400,,500.00,5947791.50
21/03/2024,UPI/CR/22316383/MOHAMMED IRFAN/KKBK0283526/mohammed709@ybl,TXN0275401,,7600.00,5955391.50
21/03/2024,UPI/DR/33089886/RESHMA KHAN/KKBK0283526/reshma593@okaxis,TXN0275402,850.00,,5954541.50
21/03/2024,UPI/DR/73065379/RAHUL SINGH/KKBK0283526/rahul58@paytm,TXN0275403,1250.00,,5953291.50
22/03/2024,UPI/DR/3988722305/SNEHA PATIL/KKBK0283526/sneha511@paytm,TXN0275404,79.00,,5953212.50
22/03/2024,UPI/DR/151697927963/SHAHID KHAN/KKBK0283526/shahid603@paytm,TXN0275405,449.00,,5952763.50
23/03/2024,NEFT/8256453221/MEERA PILLAI/KKBK0283526/50297462927865,TXN0275406,2380.00,,5950383.50
24/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275407,,18500.00,5968883.50
24/03/2024,IMPS/P2P/503469315049/NAVEEN KUMAR/7448220340,TXN0275408,,2500.00,5971383.50
24/03/2024,ATM/WDL/1708921355/CANARA ATM MYSURU,TXN0275409,2380.00,,5969003.50
24/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275410,,850.00,5969853.50
25/03/2024,IMPS/P2P/2404452338/LATHA MURTHY/9903513914,TXN0275411,,32000.00,6001853.50
26/03/2024,ATM/WDL/005338192888/SBI ATM JAYANAGAR BLR,TXN0275412,699.00,,6001154.50
26/03/2024,ATM/WDL/421559917207/CANARA ATM MYSURU,TXN0275413,850.00,,6000304.50
26/03/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275414,,11200.00,6011504.50
26/03/2024,UPI/DR/036216493032/GEETA DEVI/KKBK0283526/geeta597@ybl,TXN0275415,2380.00,,6009124.50
26/03/2024,ATM/WDL/601344716266/CANARA ATM MYSURU,TXN0275416,1680.00,,6007444.50
27/03/2024,IMPS/P2P/0970824224/TARA SINGH/7984866806,TXN0275417,,4800.00,6012244.50
27/03/2024,IMPS/P2P/7589766194/POOJA SHARMA/7792819549,TXN0275418,,11200.00,6023444.50
27/03/2024,ATM/WDL/05975102/SBI ATM JAYANAGAR BLR,TXN0275419,120.00,,6023324.50
28/03/2024,ATM/WDL/5241321393/HDFC ATM KORAMANGALA,TXN0275420,7800.00,,6015524.50
29/03/2024,UPI/DR/949456878978/SANTOSH KUMAR/KKBK0283526/santosh775@okhdfc,TXN0275421,249.00,,6015275.50
30/03/2024,UPI/DR/95388592/DIVYA MENON/KKBK0283526/divya416@oksbi,TXN0275422,310.00,,6014965.50
30/03/2024,NEFT/97203478/IMRAN KHAN/KKBK0283526/16600158697156,TXN0275423,,1200.00,6016165.50
31/03/2024,UPI/DR/170694746768/KAVYA REDDY/KKBK0283526/kavya422@okhdfc,TXN0275424,5200.00,,6010965.50
31/03/2024,UPI/DR/4537783925/AYESHA KHAN/KKBK0283526/ayesha623@ybl,TXN0275425,449.00,,6010516.50
01/04/2024,IMPS/P2P/7092893649/KARTHIK MENON/7326135627,TXN0275426,,32000.00,6042516.50
01/04/2024,ATM/WDL/97536018/HDFC ATM KORAMANGALA,TXN0275427,49.00,,6042467.50
01/04/2024,IMPS/P2P/1942086288/FATIMA SHEIKH/8004651928,TXN0275428,,18500.00,6060967.50
01/04/2024,UPI/DR/8618945018/AYESHA KHAN/KKBK0283526/ayesha947@okaxis,TXN0275429,120.00,,6060847.50
01/04/2024,ATM/WDL/47184608/SBI ATM JAYANAGAR BLR,TXN0275430,3499.00,,6057348.50
01/04/2024,NEFT/12310185/AYESHA KHAN/KKBK0283526/72031273658405,TXN0275431,,500.00,6057848.50
02/04/2024,NEFT/62852563/SURESH NAIR/KKBK0283526/18104724528210,TXN0275432,,1200.00,6059048.50
02/04/2024,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0275433,,850.00,6059898.50
03/04/2024,NEFT/30577732/KAVERI MENON/KKBK0283526/96869173843401,TXN0275434,1680.00,,6058218.50
03/04/2024,UPI/DR/9935314922/MEENA IYER/KKBK0283526/meena999@okaxis,TXN0275435,449.00,,6057769.50
